id,paragraph,tokens
1,"CHAPTER III. HOW MR. HANS SET OFF ON AN EXPEDITION TO THE GOLDEN RIVER, AND HOW HE PROSPERED THEREIN.",set expedition golden prosper 
2,,
3," The King of the Golden River had hardly made the extraordinary exit related in the last chapter, before Hans and Schwartz came roaring into the house, very savagely drunk. The discovery of the total loss of their last piece of plate had the effect of sobering them just enough to enable them to stand over Gluck, beating him very steadily for a quarter of an hour; at the expiration of which period they dropped into a couple of chairs, and requested to know what he had got to say for himself. Gluck told them his story, of which, of course, they did not believe a word. They beat him again, till their arms were tired, and staggered to bed. In the morning, however, the steadiness with which he adhered to his story obtained him some degree of credence; the immediate consequence of which was, that the two brothers, after wrangling a long time on the knotty question, which of them should try his fortune first, drew their swords and began fighting. The noise of the fray alarmed the neighbours, who, finding they could not pacify the combatants, sent for the constable.",golden make extraordinary exit related last chapter come roar house drunk discovery total loss last piece plate have effect sober enable stand beat quarter hour expiration period drop couple chair request know get say tell story course believe word beat arm tired stagger bed morning steadiness adhere story obtain degree credence immediate consequence brother wrangle long time knotty question try fortune draw sword begin fight noise fray alarm neighbour find pacify combatant send constable 
4,,
5,"Hans, on hearing this, contrived to escape, and hid himself; but Schwartz was taken before the magistrate, fined for breaking the peace, and, having drunk out his last penny the evening before, was thrown into prison till he should pay.",hear contrive escape hide take magistrate fine break peace drink last penny evening throw prison pay 
6,"When Hans heard this, he was much delighted, and determined to set out immediately for the Golden River. How to get the holy water, was the question. He went to the priest, but the priest could not give any holy water to so abandoned a character. So Hans went to vespers in the evening for the first time in his life, and, under pretence of crossing himself, stole a cupful, and returned home in triumph.",hear delighted determined set golden get holy water question go priest priest give holy water abandon character go vesper evening first time life pretence cross steal cupful return triumph 
7,"Next morning he got up before the sun rose, put the holy water into a strong flask, and two bottles of wine and some meat in a basket, slung them over his back, took his alpine staff in his hand, and set off for the mountains.",next morning get sun rise put holy water strong flask bottle wine meat basket sling back take alpine staff hand set mountain 
8,,
9,"On his way out of the town he had to pass the prison, and as he looked in at the windows, whom should he see but Schwartz himself peeping out of the bars, and looking very disconsolate.",way town have pass prison look window see peep bar look disconsolate 
10,"""Good morning, brother,"" said Hans; ""have you any message for the King of the Golden River?""",good morning brother say have message golden 
11,"Schwartz gnashed his teeth with rage, and shook the bars with all his strength; but Hans only laughed at him, and advising him to make himself comfortable till he came back again, shouldered his basket, shook the bottle of holy water in Schwartz's face till it frothed again, and marched off in the highest spirits in the world.",gnash tooth rage shake bar strength laugh advise make comfortable come shoulder basket shake bottle holy water face froth march high spirit world 
