id,paragraph,tokens
1,CHAPTER II. WAIFS AND STRAYS.,waifs stray 
2," In the shop it was not yet so dark but that old Oliver could see his way out with the shutters, which during the day occupied a place behind the door. He lifted the flap of the counter, and was about to go on with his usual business, when a small voice, trembling a little, and speaking from the floor at his very feet, caused him to pause suddenly.",shop dark old see way shutter day occupy place door lift flap counter about go usual business small voice tremble little speak floor very foot cause pause 
3,"""Please, rere's a little girl here,"" said the voice.",little girl say voice 
4,"Oliver stooped down to bring his eyes nearer to the ground, until he could make out the indistinct outline of the figure of a child, seated on his shop floor, and closely hugging a dog in her arms. Her face looked small to him; it was pale, as if she had been crying quietly, and though he could not see them, a large tear stood on each of her cheeks.",stoop bring eye ground make indistinct outline figure child seat shop floor hug dog arm face look small pale cry see large tear stand cheek 
5,"""What little girl are you?"" he asked, almost timidly.",little girl ask 
6,"""Rey called me Dolly,"" answered the child.",call answer child 
7,"""Haven't you any other name?"" inquired old Oliver",other name inquire old 
8,"""Nosing else but Poppet,"" she said; ""rey call me Dolly sometimes, and Poppet sometimes. Ris is my little dog, Beppo.""",nose else say call little dog 
9,"She introduced the dog by pushing its nose into his hand, and Beppo complacently wagged his tail and licked the old man's withered fingers.",introduce dog push nose hand wagg tail lick old man wither finger 
10,"""What brings you here in my shop, my little woman?"" asked Oliver.",bring shop little woman ask 
11,"""Mammy brought me,"" she said, with a stifled sob; ""she told me run in rere, Dolly, and stay till mammy comes back, and be a good girl always. Am I a good girl?""",bring say stifle sob tell run rere stay mammy come good girl good girl 
12,"""Yes, yes,"" he answered, soothingly; ""you're a very good little girl, I'm sure; and mother 'ill come back soon, very soon. Let us go to the door, and look for her.""",answer good little girl sure mother come let go door look 
