id,paragraph,tokens
1,CHAPTER III. THE CAPTURE OF WORTHAM HOLD.,capture hold 
2," Upon his return home, after relating to his mother the events of the morning's conflict, Cuthbert took his way to the cottage inhabited by an old man who had in his youth been a mason.",return relate mother event morning conflict take way cottage inhabit old man have youth mason 
3,"""Have I not heard, Gurth,"" he said, ""that you helped to build the Castle of Wortham?""",hear say help build 
4,"""No, no, young sir,"" he said; ""old as I am, I was a child when the castle was built. My father worked at it, and it cost him, and many others, his life.""",young sir say old child castle build father work cost many other life 
5,"""And how was that, prithee?"" asked Cuthbert.",ask 
6,"""He was, with several others, killed by the baron, the grandfather of the present man, when the work was finished.""",several other kill baron grandfather present man work finish 
7,"""But why was that, Gurth?""",
8,"""We were but Saxon swine,"" said Gurth bitterly, ""and a few of us more or less mattered not. We were then serfs of the baron. But my mother fled with me on the news of my father's death. For years we remained far away, with some friends in a forest near Oxford. Then she pined for her native air, and came back and entered the service of the franklin.""",saxon swine say few more matter serf baron mother flead news father death year remain friend forest pine native air come enter service 
9,"""But why should your mother have taken you away?"" Cuthbert asked.",mother take ask 
10,"""She always believed, Master Cuthbert, that my father was killed by the baron, to prevent him giving any news of the secrets of the castle. He and some others had been kept in the walls for many months, and were engaged in the making of secret passages.""",believe father kill baron prevent give news secret castle other keep wall many month engage making secret passage 
11,"""That is just what I came to ask you, Gurth. I have heard something of this story before, and now that we are attacking Wortham Castle, and the earl has sworn to level it to the ground, it is of importance if possible to find out whether any of the secret passages lead beyond the castle, and if so, where. Almost all the castles have, I have been told, an exit by which the garrison can at will make sorties or escape; and I thought that maybe you might have heard enough to give us some clue as to the existence of such a passage at Wortham.""",come ask hear story attack earl swear level ground importance possible find secret passage lead castle castle tell exit garrison make sorty escape think hear give clue existence passage 
12,"The old man thought for some time in silence, and then said,--",old man think time silence say 
13,"""I may be mistaken, but methinks a diligent search in the copse near the stream might find the mouth of the outlet.""",mistaken methink diligent search copse stream find mouth outlet 
14,"""What makes you think that this is so, Gurth?""",make think 
15,"""I had been with my mother to carry some clothes to my father on the last occasion on which I saw him. As we neared the castle I saw my father and three other of the workmen, together with the baron, coming down from the castle towards the spot. As my mother did not wish to approach while the baron was at hand, we stood within the trees at the edge of the wood, and watched what was being done. The baron came with them down to the bushes, and then they again came out, crossed the river, and one of them cut some willows, peeled them, and erected the white staves in a line towards the castle. They walked for a bit on each side, and seemed to be making calculations. Then they went back into the castle, and I never saw my father again.""",mother carry clothes father last occasion see near castle see father other workmen baron come castle spot mother wish approach baron hand stand tree edge wood watch do baron come bush come cross river cut willow peel erect white stave line castle walk bit side seem make calculation go castle see father 
16,"""Why did you not go in at once according to your intention?""",go accord intention 
