id,paragraph,tokens
1,CHAPTER XV.,
2," When Nod opened his eyes beneath the vast blue arch of the cavern, not a sign of the Men of the Mountains was to be seen. He sat for awhile watching his brothers humped up in sleep on the floor, and wondering rather dismally when they should have done with their troubles and come to the palace of their Uncle Assasimmon. He was blained and footsore; his small bones stuck out beneath his furry skin, his hands were cracked and scorched. And the keen high air of Arakkaboa made him gasp at every breath.",open eye vast blue arch cavern sign see sit watch brother hump sleep floor wonder do trouble come palace blain footsore small bone stick furry skin hand crack scorch keen high air make gasp breath 
3,"When Thumb awoke they sat quietly mumbling and talking together a while. Beyond the mouth of the cavern stood the beehive-houses of the Mountain-mulgars, each in its splash of lengthening shadow. Day drew on to evening. An eagle squalled in space. Else all was still; no living thing stirred. For these Men of the Mountains have no need to keep watch. They sleep secure in their white huts. None can come in, and none go out but first they must let down their ladders. Thumb scrambled up, and he and Nod hobbled off softly together to where the cataract hung like a shrine of hoarfrost in pillars of green ice from the frozen snows above. The evening was filled with light of the colour of a flower. Even the snow that capped the mountains was faintest violet and rose, and far in the distance, between the peaks of Zut and misty Solmi, stretched a band of darkest purple, above which the risen moon was riding in pale gold. And Nod knew that there, surely, must be Battle's Sea. He pointed Thumb to it, and the two Mulgars stood, legs bandy, teeth shining, eyes fixed. Nod gazed on it bewitched, till it seemed he almost saw the foam of its league-long billows rolling, and could catch in his thin round ear the roar and surge Battle had so often told him of. ""Ohé! if my Oomgar were but with me now!"" he thought. ""How would his eyes stare to see his friend the sea!""",awoke sit mumble talk while mouth cavern stand beehive house mulgar splash lengthen shadow day draw evening eagle squall space living thing stirr have need keep watch sleep secure white hut come go let ladder thumb scramble hobble cataract hang shrine hoarfrost pillar green ice freeze snow evening fill light colour flower snow cap mountain faintest violet rise distance peak misty stretch band dark purple rise moon ride pale gold know point thumb stand leg bandy tooth shine eye fix nod gaze bewitch seem see foam league long billow roll catch thin round ear roar surge tell think eye stare see friend sea 
4,"But the Men of the Mountains were now bestirring themselves. They came creeping, lean and hairy, out of their mushroom houses. Some fetched water, some looped down over the brink by which the travellers had come up. Some clambered up into little dark horseshoe courts cut in the rock like martins' holes in sand, and came down carrying sacks or suchlike out of their nut pantries and cheese-rooms. Some, too, of the elders sat combing their long beards with a kind of teasel that grows in the valleys, while their faint voices sounded in their gossiping like hundreds of grasshoppers in a meadow. Nod watched them curiously. Even the faces of quite the puny Mountain-mulgars were sad, with round and feeble eyes. And he couldn't help nudging Thumb to look at these tiny creatures gravely combing their hairy chops--for all had whiskers, from the brindled and grey, whose hair fell below their knees, to the mouse and cane coloured babies lying in basins or cradles of Ollaconda-bark, kicking their toes towards the brightening stars.",bestirr come creep lean hairy mushroom house fetched water loop brink traveller come clamber little dark horseshoe court cut rock hole sand come carry sack suchlike nut pantry cheese room elder sit comb long beard kind teasel grow valley faint voice sound gossiping hundred grasshopper meadow watch face puny mulgar sad round feeble eye help nudge thumb look tiny creature comb hairy chop have whisker brindle grey hair fall knee mouse cane coloured baby lie basin cradle bark kick toe brighten star 
5,"The moonlight dwelt in silver on every crag. And, like things so beautiful that they seem of another world, towered the mountains around them, clear as emeralds, and crowned with never-melting snow.",moonlight dwele silver crag thing beautiful seem world tower mountain clear emerald crown melt snow 
6,"Thimble, when he awoke, was fevered and aching. The heights had made his head dizzy, and the mountain cheese was sickly and faint. He lay at full length, with wandering eyes, refusing to speak. So, when the Mulla-moona sent for the three travellers, only Thumb and Nod went together. He was old, thin-haired and thick-skinned, and rather fat with eating of cheese; he wore a great loose hat of leopard-skin on his head. And he looked at them with his eyes wizened up as if they were creatures of no account. And he asked one of the Mountain-mulgars who stood near, Who were these strangers, and by whose leave they had come trespassing on the hill-walks of the Mountain-mulgars. ""Munza is your country,"" he said. ""The leaves are never still with you, thieves and gluttons, squealing and fighting and swinging by your tails!""",thimble awoke fever ach height make head dizzy mountain cheese sickly faint lay full length wonder eye refuse speak send traveller go old thin haired thick skinned fat eating cheese wear great loose hat leopard skin head look eye wizen creature account ask mulgar stand stranger leave come trespass hill walk mulgar country say leave thief glutton squeal fight swing tail 
7,"Thumb opened his mouth at this. ""We are three, and you are many, Old Man of the Mountains,"" he barked, ""but keep a civil tongue with us, for all that. We are neither thieves nor gluttons. We fight, oh yes, when it pleases us. But having no tails, we do not swing by them. We are Mulla-mulgars, my brothers and I, and we go to the kingdom of our father's brother, Assasimmon, Prince of the Valleys of Tishnar. He is a Prince, O Mulla-moona, who has more slaves in his palace and more Ukka-trees in the least of his seventy-seven gardens than your royal whiskers have hairs! On, then, we go! But be not afraid, Mulla-moona-mulgar. We will leave a few small stones of Arakkaboa behind us. But whether you will or whether you won't, on we go until the Harp sounds. Then our Meermuts will Tishnar welcome, and bid wander over these her mountains, never hungry, never thirsty, never footsore, with sweet-smelling lanterns to light us, and striped Zevveras to carry us, and gongs to make music. But if we live, Chief Mulgar of Kush, we will remember your words, I and my brother Ummanodda Nizza-neela, for he shall breathe them into a little book in the Zbaffle Oomgar's tongue for Prince Assasimmon to mock at in his Ummuz-fields.""",thumb open mouth many old bark keep civil tongue thief glutton fight please have tail swing mulgar brother go kingdom father brother have more slave palace tree least garden royal whisker have hair go afraid mulgar leave few small stone go sound bid wander mountain hungry thirsty footsore sweet smelling lantern light stripe carry gong make music live chief remember word brother breathe little book tongue mock field 
8,"Nod listened in wonder to this palaver. Had he, then, been talking in his sleep, that Thumb knew all about the Oomgar's little fat magic-book? The old Mountain-mulgar sat solemnly blinking, fingering the tassel of his long tail. He was a doleful and dirty fellow, and very sly.",nod listen wonder palaver talk sleep know little fat magic book old mulgar sit blink finger tassel long tail doleful dirty fellow sly 
9,"""Why,"" he said at last, ""I did but speak Munza fashion. Scratch if you itch, traveller. Even an Utt can grow angry. As for writing my words in the Oomgar's tongue, that is magic, and I understand it not. Rest in the cool of the shadow of Kush a little, and to-morrow my servants shall lead you as far across Arakkaboa as they know the way. But this I will tell you: Beyond Zut my paths go not."" He raised his pale eyes softly. ""But then, Meermuts need no paths, Mulla-mulgars.""",say last speak fashion scratch itch traveller grow angry write word tongue magic understand rest cool shadow little servant lead know way tell path go raise pale eye need path mulgar 
10,"Thumb laughed. ""All in good time, Prince,"" he said, showing his teeth. ""I begin to get an itching for this Zut. We will rest only one day. The Mulla-mulgar Thimbulla has a poor stomach for your green cheese. We will journey on to-morrow.""",thumb laugh good time say show tooth begin get itching rest day have poor stomach green cheese journey 
