id,paragraph,tokens
1,CHAPTER 12.,
2,"     Her playful smile, her buoyance wild,      Bespeak the gentle, mirthful child;      But in her forehead’s broad expanse,      Her chastened tones, her thoughtful glance,      Is mingled, with the child’s light glee,      The modest maiden’s dignity.",playful smile buoyance wild bespeak gentle mirthful child forehead broad expanse chasten tone thoughtful glance mingle child light glee modest maiden dignity 
3," One summer’s day, two years after the ball and review, Mary Ross and her father were finishing their early dinner, when she said,--",summer day year ball review father finish early dinner say 
4,"‘If you don’t want me this afternoon, papa, I think I shall walk to Hollywell. You know Eveleen de Courcy is there.’",want afternoon papa think walk know 
5,"‘No, I did not. What has brought her?’",bring 
6,"‘As Charles expresses it, she has over-polked herself in London, and is sent here for quiet and country air. I want to call on her, and to ask Sir Guy to give me some idea as to the singing the children should practise for the school-feast?’",express have polk send quiet country air want call ask give idea singing child practise school feast 
7,‘Then you think Sir Guy will come to the feast?’,think come feast 
8,‘I reckon on him to conceal all the deficiencies in the children’s singing.’,reckon conceal deficiency child sing 
9,"‘He won’t desert you, as he did Mrs. Brownlow?’",desert do 
10,‘O papa! you surely did not think him to blame in that affair?’,o think blame affair 
11,"‘Honestly, Mary, if I thought about the matter at all, I thought it a pity he should go so much to the Brownlows.’",think matter think pity go much 
12,"‘I believe I could tell you the history, if you thought it worth while; and though it may be gossip, I should like you to do justice to Sir Guy.’",believe tell history think worth while gossip like do justice 
13,‘Very well; though I don’t think there is much danger of my doing otherwise. I only wondered he should become intimate there at all.’,think be much danger do wonder become intimate 
14,"‘I believe Mrs. Edmonstone thinks it right he should see as much of the world as possible, and not be always at home in their own set.’",believe think see much world possible home own set 
15,‘Fair and proper.’,fair proper 
16,"‘You know she has shown him all the people she could,--had Eveleen staying there, and the Miss Nortons, and hunted him out to parties, when he had rather have been at home.’",know show person have stay hunt party home 
17,‘I thought he was fond of society. I remember your telling me how amused you were with his enjoyment of his first ball.’,think fond society remember tell amuse enjoyment first ball 
18,"‘Ah! he was two years younger then, and all was new. He seems to me too deep and sensitive not to find more pain than pleasure in commonplace society. I have sometimes seen that he cannot speak either lightly or harshly of what he disapproves, and people don’t understand him. I was once sitting next him, when there was some talking going on about an elopement; he did not laugh, looked almost distressed, and at last said in a very low voice, to me, “I wish people would not laugh about such things.”’",year young new seem deep sensitive find more pain pleasure commonplace society see speak disapprove person understand sit be talking go elopement laugh look distressed last say low voice wish person laugh such thing 
19,"‘He is an extraordinary mixture of gaiety of heart, and seriousness.’",extraordinary mixture gaiety heart seriousness 
20,"‘Well, when Mrs. Brownlow had her nieces with her, and was giving those musical parties, his voice made him valuable; and Mrs. Edmonstone told him he ought to go to them. I believe he liked it at first, but he found there was no end to it; it took up a great deal of time, and was a style of thing altogether that was not desirable. Mrs Edmonstone thought at first his reluctance was only shyness and stay-at-home nonsense, that ought to be overcome; but when she had been there, and saw how Mrs. Brownlow beset him, and the unpleasant fuss they made about his singing, she quite came round to his mind, and was very sorry she had exposed him to so much that was disagreeable.’",have niece give musical party voice make valuable tell go believe like first find be end take great deal time style thing desirable think first reluctance shyness stay home nonsense overcome see beset unpleasant fuss make singing come mind sorry expose much disagreeable 
21,"‘Well, Mary, I am glad to hear your account. My impression arose from something Philip Morville said.’",glad hear account impression arise say 
22,‘Captain Morville never can approve of anything Sir Guy does! It is not like Charles.’,approve 
23,"‘How improved Charles Edmonstone is. He has lost that spirit of repining and sarcasm, and lives as if he had an object.’",improve lose spirit repining sarcasm live have object 
24,"‘Yes; he employs himself now, and teaches Amy to do the same. You know, after the governess went, we were afraid little Amy would never do anything but wait on Charles, and idle in her pretty gentle way; but when he turned to better things so did she, and her mind has been growing all this time. Perhaps you don’t see it, for she has not lost her likeness to a kitten, and looks all demure silence with the elders, but she takes in what the wise say.’",employ teach do same know governess go afraid little do wait idle gentle way turn good thing do mind grow time see lose likeness kitten look demure silence elder take wise say 
25,‘She is a very good little thing; and I dare say will not be the worse for growing up slowly.’,good little thing say bad grow 
26,"‘Those two sisters are specimens of fast and slow growth. Laura has always seemed to be so much more than one year older than Amy, especially of late. She is more like five-and-twenty than twenty. I wonder if she overworks herself. But how we have lingered over our dinner!’",sister specimen fast slow growth seem more year old late wonder overwork linger dinner 
27,"By half-past three, Mary was entering a copse which led into Mr. Edmonstone’s field, when she heard gay tones, and a snatch of one of the sweetest of old songs,--",half past enter copse lead field hear gay tone snatch sweetest old song 
28,"           Weep no more, lady; lady, weep no more,            Thy sorrow is in vain;            For violets pluck’d, the sweetest showers            Will ne’er make grow again.",weep more lady lady weep sorrow vain violet pluck sweetest shower make grow 
