id,paragraph,tokens
1,CHAPTER III.,
2," The Coral Island--Our first cogitations after landing, and the result of them--We conclude that the island is uninhabited.",coral first cogitation landing result conclude island uninhabited 
3,"There is a strange and peculiar sensation experienced in recovering from a state of insensibility, which is almost indescribable; a sort of dreamy, confused consciousness; a half-waking half-sleeping condition, accompanied with a feeling of weariness, which, however, is by no means disagreeable.  As I slowly recovered and heard the voice of Peterkin inquiring whether I felt better, I thought that I must have overslept myself, and should be sent to the mast-head for being lazy; but before I could leap up in haste, the thought seemed to vanish suddenly away, and I fancied that I must have been ill.  Then a balmy breeze fanned my cheek, and I thought of home, and the garden at the back of my father's cottage, with its luxuriant flowers, and the sweet-scented honey-suckle that my dear mother trained so carefully upon the trellised porch.  But the roaring of the surf put these delightful thoughts to flight, and I was back again at sea, watching the dolphins and the flying-fish, and reefing topsails off the wild and stormy Cape Horn.  Gradually the roar of the surf became louder and more distinct.  I thought of being wrecked far far away from my native land, and slowly opened my eyes to meet those of my companion Jack, who, with a look of intense anxiety, was gazing into my face.",be strange peculiar sensation experience recover state insensibility indescribable sort dreamy confuse consciousness half wake half sleeping condition accompany feeling weariness means disagreeable recover hear voice inquire feel good think oversleep send mast head lazy leap haste thought seem vanish fancy ill balmy breeze fann cheek think home garden back father cottage luxuriant flower sweet scent honey suckle dear mother train trellised porch roaring surf put delightful thought flight sea watch dolphin fly fish reefing topsail wild stormy roar surf become louder distinct think wreck native land open eye meet companion look intense anxiety gaze face 
4,"""Speak to us, my dear Ralph,"" whispered Jack, tenderly, ""are you better now?""",speak dear whisper good 
5,"I smiled and looked up, saying, ""Better; why, what do you mean, Jack?  I'm quite well.""",smile look say good mean well 
6,"""Then what are you shamming for, and frightening us in this way?"" said Peterkin, smiling through his tears; for the poor boy had been really under the impression that I was dying.",shamm frightening way say smile tear poor boy impression die 
7,"I now raised myself on my elbow, and putting my hand to my forehead, found that it had been cut pretty severely, and that I had lost a good deal of blood.",raise elbow put hand forehead find cut lose good deal blood 
8,"""Come, come, Ralph,"" said Jack, pressing me gently backward, ""lie down, my boy; you're not right yet.  Wet your lips with this water, it's cool and clear as crystal.  I got it from a spring close at hand.  There now, don't say a word, hold your tongue,"" said he, seeing me about to speak. ""I'll tell you all about it, but you must not utter a syllable till you have rested well.""",come come say press lie boy right wet lip water cool clear crystal get spring close hand say word hold tongue say see about speak tell utter syllable rest 
9,"""Oh! don't stop him from speaking, Jack,"" said Peterkin, who, now that his fears for my safety were removed, busied himself in erecting a shelter of broken branches in order to protect me from the wind; which, however, was almost unnecessary, for the rock beside which I had been laid completely broke the force of the gale.  ""Let him speak, Jack; it's a comfort to hear that he's alive, after lying there stiff and white and sulky for a whole hour, just like an Egyptian mummy.  Never saw such a fellow as you are, Ralph; always up to mischief.  You've almost knocked out all my teeth and more than half choked me, and now you go shamming dead!  It's very wicked of you, indeed it is.""",stop speak say fear safety remove busy erect shelter break branch order protect wind unnecessary rock lay break force gale let speak comfort hear alive lie stiff white sulky whole hour egyptian mummy see fellow mischief knock tooth more half choke go shamm dead wicked 
10,"While Peterkin ran on in this style, my faculties became quite clear again, and I began to understand my position.  ""What do you mean by saying I half choked you, Peterkin?"" said I.",run style faculty become clear begin understand position mean say half choke say 
11,"""What do I mean?  Is English not your mother tongue, or do you want me to repeat it in French, by way of making it clearer?  Don't you remember--""",mean mother tongue want repeat way make clear remember 
12,"""I remember nothing,"" said I, interrupting him, ""after we were thrown into the sea.""",remember say interrupt throw sea 
13,{Slowly recovering: p24.jpg},recover p24.jpg } 
14,"""Hush, Peterkin,"" said Jack, ""you're exciting Ralph with your nonsense. I'll explain it to you.  You recollect that after the ship struck, we three sprang over the bow into the sea; well, I noticed that the oar struck your head and gave you that cut on the brow, which nearly stunned you, so that you grasped Peterkin round the neck without knowing apparently what you were about.  In doing so you pushed the telescope,--which you clung to as if it had been your life,--against Peterkin's mouth--""",say exciting nonsense explain recollect ship strike spring bow sea notice oar strike head give cut brow stunn grasp neck know do push telescope cling life mouth 
