id,paragraph,tokens
1,CHAPTER IX. THE HALL OF THE GOBLIN PALACE,palace 
2," A SOUND of many soft feet followed, but soon ceased. Then Curdie flew at the hole like a tiger, and tore and pulled. The sides gave way, and it was soon large enough for him to crawl through. He would not betray himself by rekindling his lamp, but the torches of the retreating company, departing in a straight line up a long avenue from the door of their cave, threw back light enough to afford him a glance round the deserted home of the goblins. To his surprise, he could discover nothing to distinguish it from an ordinary cave in the rock, upon many of which he had come with the rest of the miners in the progress of their excavations. The goblins had talked of coming back for the rest of their household gear: he saw nothing that would have made him suspect a family had taken shelter there for a single night. The floor was rough and stony; the walls full of projecting corners; the roof in one place twenty feet high, in another endangering his forehead; while on one side a stream, no thicker than a needle, it is true, but still sufficient to spread a wide dampness over the wall, flowed down the face of the rock. But the troop in front of him was toiling under heavy burdens. He could distinguish Helfer now and then, in the flickering light and shade, with his heavy chest on his bending shoulders; while the second brother was almost buried in what looked like a great feather-bed. ""Where do they get the feathers?"" thought Curdie; but in a moment the troop disappeared at a turn of the way, and it was now both safe and necessary for Curdie to follow them, lest they should be round the next turning before he saw them again, for so he might lose them altogether. He darted after them like a grayhound. When he reached the corner and looked cautiously round, he saw them again at some distance down another long passage. None of the galleries he saw that night bore signs of the work of man--or of goblin either. Stalactites far older than the mines hung from their roofs; and their floors were rough with boulders and large round stones, showing that there water must have once run. He waited again at this corner till they had disappeared round the next, and so followed them a long way through one passage after another. The passages grew more and more lofty, and were more and more covered in the roof with shining stalactites.",sound many soft foot follow cease fly hole tiger tore pull side give way large crawl betray rekindle lamp torche retreat company depart straight line long avenue door cave throw light afford glance desert home goblin surprise discover distinguish ordinary cave rock many come rest miner progress excavation goblin talk come rest household gear see make suspect family take shelter single night floor rough stony wall full project corner roof place foot high endanger forehead side stream thick needle true sufficient spread wide dampness wall flow face rock troop front toil heavy burden distinguish flicker light shade heavy chest bending shoulder second brother bury look great feather bed get feather think moment troop disappear turn way safe necessary follow next turning see lose dart grayhound reach corner look see distance long passage gallery see night bear sign work man goblin stalactite old mine hang roof floor rough boulder large round stone show water run wait corner disappear next follow long way passage passage grow lofty more cover roof shine stalactite 
3,"It was a strange enough procession which he followed. But the strangest part of it was the household animals which crowded amongst the feet of the goblins. It was true they had no wild animals down there--at least they did not know of any; but they had a wonderful number of tame ones. I must, however, reserve any contributions toward the natural history of these for a later position in my story.",strange enough procession follow strangest part household animal crowd foot goblin true have wild animal least know have wonderful number tame one reserve contribution natural history late position story 
4,"At length, turning a corner too abruptly, he had almost rushed into the middle of the goblin family; for there they had already set down all their burdens on the floor of a cave considerably larger than that which they had left. They were as yet too breathless to speak, else he would have had warning of their arrest. He started back, however, before any one saw him, and retreating a good way, stood watching till the father should come out to go to the palace. Before very long, both he and his son Helfer appeared and kept on in the same direction as before, while Curdie followed them again with renewed precaution. For a long time he heard no sound except something like the rush of a river inside the rock; but at length what seemed the far-off noise of a great shouting reached his ears, which however presently ceased. After advancing a good way farther, he thought he heard a single voice. It sounded clearer and clearer as he went on, until at last he could almost distinguish the words. In a moment or two, keeping after the goblins round another corner, he once more started back--this time in amazement.",length turn corner rush middle goblin family set burden floor cave large leave breathless speak have warning arrest start one see retreat good way stand watch father come go palace son appear keep same direction follow renew precaution long time hear sound rush river rock length seem noise great shouting reach ear cease advance good way think hear single voice sound clear clear go last distinguish word moment keep goblin corner start time amazement 
5,"He was at the entrance of a magnificent cavern, of an oval shape, once probably a huge natural reservoir of water, now the great palace hall of the goblins. It rose to a tremendous height, but the roof was composed of such shining materials, and the multitude of torches carried by the goblins who crowded the floor lighted up the place so brilliantly, that Curdie could see to the top quite well. But he had no idea how immense the place was, until his eyes had got accustomed to it, which was not for a good many minutes. The rough projections on the walls, and the shadows thrown upward from them by the torches, made the sides of the chamber look as if they were crowded with statues upon brackets and pedestals, reaching in irregular tiers from floor to roof. The walls themselves were, in many parts, of gloriously shining substances, some of them gorgeously colored besides, which powerfully contrasted with the shadows. Curdie could not help wondering whether his rhymes would be of any use against such a multitude of goblins as filled the floor of the hall, and indeed felt considerably tempted to begin his shout of _One, two, three!_ but as there was no reason for routing them, and much for endeavoring to discover their designs, he kept himself perfectly quiet, and peeping round the edge of the doorway, listened with both his sharp ears.",entrance magnificent cavern oval shape huge natural reservoir water great palace hall goblin rise tremendous height roof compose such shine material multitude torche carry goblin crowd floor light place see top have idea immense place eye accustom good many minute rough projection wall shadow throw torche make side chamber look crowd statue bracket pedestal reach irregular tier floor roof wall many part shine substance color contrast shadow help wonder rhyme use multitude goblin fill floor hall feel tempt begin shout be reason route much endeavor discover design keep quiet peep edge doorway listen sharp ear 
6,"At the other end of the hall, high above the heads of the multitude, was a terrace-like ledge of considerable height, caused by the receding of the upper part of the cavern wall. Upon this sat the king and his court, the king on a throne hollowed out of a huge block of green copper ore, and his court upon lower seats around it. The king had been making them a speech, and the applause which followed it was what Curdie had heard. One of the court was now addressing the multitude. What he heard him say was to the following effect:",other end hall high head multitude terrace like ledge considerable height cause receding upper part cavern wall sit king court king throne hollow huge block green copper ore court low seat king make speech applause follow hear court address multitude hear say follow effect 
7,"""Hence it appears that two plans have been for some time together working in the strong head of his Majesty for the deliverance of his people. Regardless of the fact that we were the first possessors of the regions they now inhabit, regardless equally of the fact that we abandoned that region from the loftiest motives; regardless also of the self-evident fact that we excel them as far in mental ability as they excel us in stature, they look upon us as a degraded race, and make a mockery of all our finer feelings. But the time has almost arrived when--thanks to his Majesty's inventive genius--it will be in our power to take a thorough revenge upon them once for all, in respect of their unfriendly behavior.""",appear plan time work strong head deliverance person fact first possessor region inhabit fact abandon region loftiest motive self evident fact excel mental ability excel stature look degrade race make mockery finer feeling time arrive thanks inventive genius power take thorough revenge respect unfriendly behavior 
8,"""May it please your Majesty--"" cried a voice close by the door, which Curdie recognized as that of the goblin he had followed.",please cry voice door recognize goblin follow 
9,"""Who is he that interrupts the Chancellor?"" cried another from near the throne.",interrupt chancellor cry throne 
10,"""Glump,"" answered several voices.",glump answer several voice 
