id,paragraph,tokens
1,CHAPTER VI.,
2," Alice and Edith were very anxious to see the cow, and especially to see the calf; but Humphrey told them that they must not go near till he went with them, and then they should see it. After dinner was over, Jacob and Edward took their guns, and Humphrey put Billy in the cart and followed them. They found the bull where they left him, standing quite still; he tossed his head when they approached him, which they did carefully, but he did not attempt to run at them.",anxious see cow see calf tell go go see dinner take gun put cart follow find bull leave stand toss head approach do attempt run 
3,"""It's my idea that he has nearly bled to death,"" said Jacob; ""but there's nothing like making sure. Edward, put a bullet just three inches behind his shoulder, and that will make all safe.""",idea ble death say be make sure put bullet inch shoulder make safe 
4,"Edward did so, and the animal fell dead. They went up to the carcass, which they estimated to weigh at least fifty stone.",animal fall dead go carcass estimate weigh least stone 
5,"""It is a noble beast,"" said Edward; ""I wonder we never thought of killing one before?""",noble beast say wonder think kill 
6,"""They aren't game, Edward,"" replied Jacob.",game reply 
7,"""No, they are not now, Jacob,"" said Humphrey; ""as you and Edward claim all the game, I shall claim the cattle as my portion of the forest. Recollect, there are more, and I mean to have more of them yet.""",say claim game claim cattle portion forest recollect be more mean have more 
8,"""Well, Humphrey, I give you up all my rights, if I have any,""",give right have 
9,"""And I, all mine,"" added Edward.",add 
10,"""Be it so. Some day you'll see what I shall do,"" replied Humphrey. ""Recollect, I am to sell the cattle for my own self-advantage until I buy a gun, and one or two things which I want.""",day see do reply recollect sell cattle own self advantage buy gun thing want 
11,"""I agree to that too, Humphrey,"" replied Jacob; ""and now to skin the beast.""",agree reply skin beast 
12,"The skinning and quartering took up the whole afternoon, and Billy was heavy laden when he drew his cart home. The next day Jacob went to Lymington to sell the bull and the skin, and returned home well satisfied with the profit he had made. He had procured, as Humphrey requested, some milk-pans, a small churn, and milk-pail out of the proceeds, and had still money left. Humphrey told them that he had not been to see the heifer yet, as he thought it better not.",skinning quartering take whole afternoon heavy laden draw cart next day go sell bull skin return satisfy profit make procure request milk pan small churn milk pail proceed have money leave tell see heifer think good 
13,"""She will be tame to-morrow morning, depend upon it,"" said he.",tame morning depend say 
14,"""But if you give her nothing to eat, will not the calf die?""",give eat calf die 
15,"""Oh no, I should think not. I shall not starve her, but I will make her thankful for her food before she gets it. I shall cut her some grass to-morrow morning.""",think starve make thankful food get cut grass morning 
16,"We may as well here say, that the next morning Humphrey went in to the heifer. At first she tossed about, and was very unruly. He gave her some grass, and patted her and coaxed her for a long while, till at last she allowed him to touch her gently. Every day for a fortnight he brought her food, and she became quieter every day, till at last if he went up to her, she never pushed with her horns. The calf became quite tame, and as the heifer perceived that the calf was quiet, she became more quiet herself. After the fortnight, Humphrey would not allow the heifer to receive any thing except from the hand of Alice, that the animal might know her well; and when the calf was a month old, Humphrey made the first attempt to milk her. This was resisted at first by kicking, but in the course of ten days she gave down her milk. Humphrey then let her loose for a few days to run about the yard, still keeping the calf in the cow-house, and putting the heifer in to her at night, milking her before the calf was allowed to suck. After this he adventured upon the last experiment, which was to turn her out of the yard to graze in the forest. She went away to some distance, and he was fearful that she would join the herd, but in the evening she came back again to her calf. After this he was satisfied, and turned her out every day, and they had no further trouble with her. He would not, however, wean the calf till the winter time, when she was shut up in the yard and fed on hay. He then weaned the calf, which was a cow calf, and they had no more trouble with the mother. Alice soon learned to milk her, and she became very tractable and good-tempered. Such was the commencement of the dairy at the cottage.",say next morning go heifer first toss unruly give grass patt coax long while last allow touch day fortnight bring food become quiet day last go push horn calf become tame heifer perceive calf quiet become quiet fortnight allow heifer receive thing hand animal know calf month old make first attempt milk resist first kick course day give milk let few day run yard keep calf cow house put heifer night milk calf allow suck adventure last experiment turn yard graze forest go distance fearful join herd evening come calf satisfy turn day have further trouble wean calf winter time shut yard feed hay wean calf cow calf have more trouble mother learn milk become tractable good temper such commencement dairy cottage 
17,"""Jacob,"" said Humphrey, ""when do you go to Lymington again?""",say go 
18,"""Why, I do not know. The end of August, as it is now, and the month of September, is not good for venison; and, therefore, I do not see what I shall have to go for.""",know end month good venison see have go 
19,"""Well, I wish when you do go, you would get something for Alice and something for me.""",wish go get 
20,"""And what is it that Alice wants?""",want 
21,"""She wants a kitten.""",want kitten 
22,"""Well, I think I may find that. And what do you want, Humphrey?""",think find want 
23,"""I want a dog. Smoker is yours altogether; I want a dog for myself, to bring up after my own fashion.""",want dog smoker want dog bring own fashion 
24,"""Well, I ought to look out for another dog: although Smoker is not old, yet one ought to have two dogs to one's gun in case of accident.""",look dog smoker old ought have dog gun case accident 
25,"""I think so too,"" replied Edward; ""see if you can get two puppies, one for Humphrey and one for myself.""",think reply see get puppy 
26,"""Well, I must not go to Lymington for them. I must cross the forest, to see some friends of mine whom I have not seen for a long while, and I may get some of the right sort of puppies there, just like Smoker. I'll do that at once, as I may have to wait for them, even if I do have the promise.""",go cross forest see friend see long while get right sort puppy do have wait have promise 
27,"""May I go with you, Jacob?"" said Edward.",go say 
28,"""Why, I would rather not; they may ask questions.""",ask question 
29,"""And so would I rather he would not, for he will shirk his work here.""",rather shirk work 
30,"""Why, what is there to do, Humphrey?""",be do 
31,"""Plenty to do, and hard work, Edward; the acorns are fit for beating down, and we want a great many bushels for the pigs. We have to fatten three, and to feed the rest during the winter. I can not get on well with only Alice and Edith; so if you are not very lazy, you will stay with us and help us.""",plenty do hard work acorn fit beat want great many bushel pig have fatten feed rest winter get lazy stay help 
32,"""Humphrey, you think of nothing but your pigs and farmyard.""",think pig farmyard 
33,"""And you are too great a hunter to think of any thing but a stag; but a bird in the hand is worth two in the bush, in my opinion; and I'll make more by my farmyard than you ever will by the forest.""",great hunter think thing stag bird hand worth bush opinion make more farmyard forest 
34,"""Humphrey has nothing to do with the poultry and eggs, has he, Edward? they belong to Edith and me, and Jacob shall take them to Lymington and sell them for us, and get us some new clothes for Sunday, for these begin to look rather worn--and no wonder.""",have do poultry egg belong take sell get new clothes begin look wear wonder 
35,"""No, dearest, the poultry are yours, and I will sell them for you as soon as you please, and buy what you wish with the money,"" replied Jacob. ""Let Humphrey make all the money he can with his pigs.""",poultry sell buy wish money reply let make money pig 
36,"""Yes; and the butter belongs to me, if I make it,"" said Alice.",butter belong make say 
37,"""No no,"" replied Humphrey; ""that's not fair; I find cows, and get nothing for them. We must go halves Alice.""",reply fair find cow get go half 
38,"""Well, I've no objection to that,"" said Alice ""because you find the cows and feed them. I made a pound of butter yesterday, just to try what I could do; but it's not firm, Jacob. How is that?""",have objection say find cow feed make pound butter yesterday try do firm 
39,"""I have seen the women make butter, and know how, Alice; so next time I will be with you. I suppose you did not wash your butter-milk well out, nor put any salt in it?""",see woman make butter know next time suppose wash butter milk put salt 
40,"""I did not put any salt in it.""",put salt 
41,"""But you must, or the butter will not keep.""",butter keep 
42,"It was arranged that Edward should stay at home to assist in collecting the acorns for the pigs, and that Jacob should cross the forest alone to see after the puppies, and he set off the next morning. He was away two days, and then returned; said that he had a promise of two puppies, and that he had chosen them; they were of the same breed as Smoker, but they were only a fortnight old, and could not be taken from the mother yet awhile, so that he had arranged to call again when they were three or four months old, and able to follow him across the forest. Jacob also said that he was very near being hurt by a stag that had made at him--for at that season of the year the stags were very dangerous and fierce--but that he had fired, and struck off one of the animal's horns, which made it turn.",arrange stay home assist collect acorn pig cross forest see puppy set next morning day return say have promise puppy choose same breed fortnight old take mother arrange call month old able follow forest say near hurt stag make season year stag dangerous fierce fire strike animal horn make turn 
43,"""You must be careful, Edward, how you go about the forest now.""",careful go forest 
44,"""I have no wish to go,"" replied Edward; ""as we can not hunt, it is no use; but in November we shall begin again.""",have wish go reply hunt use begin 
45,"""Yes,"" replied Jacob, ""that will be soon enough. To-morrow I will help you with the acorns, and the day afterward, if I am spared, I will take Alice's poultry to Lymington for her.""",reply help acorn day spare take poultry 
46,"""Yes, and when you come back you will help me to churn for then I shall have a good deal of cream.""",come help churn have good deal cream 
47,"""And don't forget to buy the kitten, Jacob,"" said Edith.",forget buy kitten say 
48,"""What's the good of a kitten?"" said Humphrey, who was very busy making a bird-cage for Edith, having just finished one for Alice; ""she will only steal your cream and eat up your birds.""",good kitten say busy make bird cage finish steal cream eat bird 
49,"""No, she won't; for we'll shut the door fast where the milk and cream are, and we'll hang the cages so high that Miss Puss won't be able to get at them.""",shut door milk cream hang cage high able get 
50,"""Well, then, a kitten will be useful,"" said Edward, ""for she will teach you to be careful.""",kitten useful say teach careful 
