id,paragraph,tokens
1,CHAPTER IX. The Mock Turtle’s Story,
2,"‘You can’t think how glad I am to see you again, you dear old thing!’ said the Duchess, as she tucked her arm affectionately into Alice’s, and they walked off together.",think glad see dear old thing say tuck arm walk 
3,"Alice was very glad to find her in such a pleasant temper, and thought to herself that perhaps it was only the pepper that had made her so savage when they met in the kitchen.",glad find pleasant temper think pepper make savage meet kitchen 
4,"‘When I’M a Duchess,’ she said to herself, (not in a very hopeful tone though), ‘I won’t have any pepper in my kitchen AT ALL. Soup does very well without--Maybe it’s always pepper that makes people hot-tempered,’ she went on, very much pleased at having found out a new kind of rule, ‘and vinegar that makes them sour--and camomile that makes them bitter--and--and barley-sugar and such things that make children sweet-tempered. I only wish people knew that: then they wouldn’t be so stingy about it, you know--’",say hopeful tone have pepper kitchen do pepper make person hot temper go pleased find new kind rule vinegar make sour camomile make bitter barley sugar such thing make child sweet temper wish person know stingy know 
5,"She had quite forgotten the Duchess by this time, and was a little startled when she heard her voice close to her ear. ‘You’re thinking about something, my dear, and that makes you forget to talk. I can’t tell you just now what the moral of that is, but I shall remember it in a bit.’",forget time little startle hear voice ear think dear make forget talk tell moral remember bit 
6,"‘Perhaps it hasn’t one,’ Alice ventured to remark.",venture remark 
7,"‘Tut, tut, child!’ said the Duchess. ‘Everything’s got a moral, if only you can find it.’ And she squeezed herself up closer to Alice’s side as she spoke.",child say get moral find squeeze close side speak 
8,"Alice did not much like keeping so close to her: first, because the Duchess was VERY ugly; and secondly, because she was exactly the right height to rest her chin upon Alice’s shoulder, and it was an uncomfortably sharp chin. However, she did not like to be rude, so she bore it as well as she could.",like keep ugly right height rest chin shoulder sharp chin like rude bear 
9,"‘The game’s going on rather better now,’ she said, by way of keeping up the conversation a little.",game go say way keep conversation little 
10,"‘’Tis so,’ said the Duchess: ‘and the moral of that is--“Oh, ‘tis love, ‘tis love, that makes the world go round!”’",say moral love love make world go 
11,"‘Somebody said,’ Alice whispered, ‘that it’s done by everybody minding their own business!’",say whisper do mind own business 
12,"‘Ah, well! It means much the same thing,’ said the Duchess, digging her sharp little chin into Alice’s shoulder as she added, ‘and the moral of THAT is--“Take care of the sense, and the sounds will take care of themselves.”’",mean same thing say digg sharp little chin shoulder add moral take care sense sound take care 
13,‘How fond she is of finding morals in things!’ Alice thought to herself.,fond find moral thing think 
14,"‘I dare say you’re wondering why I don’t put my arm round your waist,’ the Duchess said after a pause: ‘the reason is, that I’m doubtful about the temper of your flamingo. Shall I try the experiment?’",say wonder put arm waist say pause reason doubtful temper flamingo try experiment 
15,"‘HE might bite,’ Alice cautiously replied, not feeling at all anxious to have the experiment tried.",bite reply feel anxious have experiment try 
16,"‘Very true,’ said the Duchess: ‘flamingoes and mustard both bite. And the moral of that is--“Birds of a feather flock together.”’",true say flamingoe mustard bite moral bird feather flock 
17,"‘Only mustard isn’t a bird,’ Alice remarked.",mustard bird remark 
18,"‘Right, as usual,’ said the Duchess: ‘what a clear way you have of putting things!’",right usual say clear way have put thing 
19,"‘It’s a mineral, I THINK,’ said Alice.",mineral think say 
20,"‘Of course it is,’ said the Duchess, who seemed ready to agree to everything that Alice said; ‘there’s a large mustard-mine near here. And the moral of that is--“The more there is of mine, the less there is of yours.”’",course say seem ready agree say be large mustard moral more be less be 
21,"‘Oh, I know!’ exclaimed Alice, who had not attended to this last remark, ‘it’s a vegetable. It doesn’t look like one, but it is.’",know exclaim attend last remark vegetable look 
22,"‘I quite agree with you,’ said the Duchess; ‘and the moral of that is--“Be what you would seem to be”--or if you’d like it put more simply--“Never imagine yourself not to be otherwise than what it might appear to others that what you were or might have been was not otherwise than what you had been would have appeared to them to be otherwise.”’",agree say moral seem like put imagine appear other appear 
23,"‘I think I should understand that better,’ Alice said very politely, ‘if I had it written down: but I can’t quite follow it as you say it.’",think understand good say have write follow say 
24,"‘That’s nothing to what I could say if I chose,’ the Duchess replied, in a pleased tone.",say choose reply pleased tone 
25,"‘Pray don’t trouble yourself to say it any longer than that,’ said Alice.",pray trouble say say 
26,"‘Oh, don’t talk about trouble!’ said the Duchess. ‘I make you a present of everything I’ve said as yet.’",talk trouble say make present say 
27,‘A cheap sort of present!’ thought Alice. ‘I’m glad they don’t give birthday presents like that!’ But she did not venture to say it out loud.,cheap sort present think glad give birthday present venture say 
28,"‘Thinking again?’ the Duchess asked, with another dig of her sharp little chin.",think ask dig sharp little chin 
29,"‘I’ve a right to think,’ said Alice sharply, for she was beginning to feel a little worried.",right think say begin feel little worried 
30,"‘Just about as much right,’ said the Duchess, ‘as pigs have to fly; and the m--’",much right say pig have fly m--’ 
31,"But here, to Alice’s great surprise, the Duchess’s voice died away, even in the middle of her favourite word ‘moral,’ and the arm that was linked into hers began to tremble. Alice looked up, and there stood the Queen in front of them, with her arms folded, frowning like a thunderstorm.",great surprise voice die middle favourite word moral arm link begin tremble look stand front arm fold frown thunderstorm 
32,"‘A fine day, your Majesty!’ the Duchess began in a low, weak voice.",fine day majesty begin low weak voice 
33,"‘Now, I give you fair warning,’ shouted the Queen, stamping on the ground as she spoke; ‘either you or your head must be off, and that in about half no time! Take your choice!’",give fair warning shout stamp ground speak head time take choice 
34,"The Duchess took her choice, and was gone in a moment.",take choice gone moment 
35,"‘Let’s go on with the game,’ the Queen said to Alice; and Alice was too much frightened to say a word, but slowly followed her back to the croquet-ground.",let go game say frighten say word follow croquet ground 
36,"The other guests had taken advantage of the Queen’s absence, and were resting in the shade: however, the moment they saw her, they hurried back to the game, the Queen merely remarking that a moment’s delay would cost them their lives.",other guest take advantage absence rest shade moment see hurry game remark moment delay cost life 
37,"All the time they were playing the Queen never left off quarrelling with the other players, and shouting ‘Off with his head!’ or ‘Off with her head!’ Those whom she sentenced were taken into custody by the soldiers, who of course had to leave off being arches to do this, so that by the end of half an hour or so there were no arches left, and all the players, except the King, the Queen, and Alice, were in custody and under sentence of execution.",time play leave quarrell other player shouting head head sentence take custody soldier course have leave arche do end hour be arche leave player custody sentence execution 
38,"Then the Queen left off, quite out of breath, and said to Alice, ‘Have you seen the Mock Turtle yet?’",leave breath say see 
39,"‘No,’ said Alice. ‘I don’t even know what a Mock Turtle is.’",say know 
40,"‘It’s the thing Mock Turtle Soup is made from,’ said the Queen.",thing make say 
41,"‘I never saw one, or heard of one,’ said Alice.",see hear say 
42,"‘Come on, then,’ said the Queen, ‘and he shall tell you his history,’",come say tell history 
43,"As they walked off together, Alice heard the King say in a low voice, to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good thing!’ she said to herself, for she had felt quite unhappy at the number of executions the Queen had ordered.",walk hear say low voice company pardon come good thing say feel unhappy number execution order 
44,"They very soon came upon a Gryphon, lying fast asleep in the sun. (IF you don’t know what a Gryphon is, look at the picture.) ‘Up, lazy thing!’ said the Queen, ‘and take this young lady to see the Mock Turtle, and to hear his history. I must go back and see after some executions I have ordered’; and she walked off, leaving Alice alone with the Gryphon. Alice did not quite like the look of the creature, but on the whole she thought it would be quite as safe to stay with it as to go after that savage Queen: so she waited.",come lie asleep sun know look picture lazy thing say take young lady see hear history go see execution order walk leave like look creature whole think safe stay go savage wait 
45,"The Gryphon sat up and rubbed its eyes: then it watched the Queen till she was out of sight: then it chuckled. ‘What fun!’ said the Gryphon, half to itself, half to Alice.",sit rub eye watch sight chuckle fun say half half 
46,‘What IS the fun?’ said Alice.,fun say 
47,"‘Why, SHE,’ said the Gryphon. ‘It’s all her fancy, that: they never executes nobody, you know. Come on!’",say fancy execute know come 
48,"‘Everybody says “come on!” here,’ thought Alice, as she went slowly after it: ‘I never was so ordered about in all my life, never!’",say come think go order life 
49,"They had not gone far before they saw the Mock Turtle in the distance, sitting sad and lonely on a little ledge of rock, and, as they came nearer, Alice could hear him sighing as if his heart would break. She pitied him deeply. ‘What is his sorrow?’ she asked the Gryphon, and the Gryphon answered, very nearly in the same words as before, ‘It’s all his fancy, that: he hasn’t got no sorrow, you know. Come on!’",go see distance sit sad lonely little ledge rock come hear sigh heart break pity sorrow ask answer same word fancy get sorrow know come 
50,"So they went up to the Mock Turtle, who looked at them with large eyes full of tears, but said nothing.",go look large eye full tear say 
51,"‘This here young lady,’ said the Gryphon, ‘she wants for to know your history, she do.’",young lady say want know history do 
52,"‘I’ll tell it her,’ said the Mock Turtle in a deep, hollow tone: ‘sit down, both of you, and don’t speak a word till I’ve finished.’",tell say deep hollow tone sit speak word finish 
53,"So they sat down, and nobody spoke for some minutes. Alice thought to herself, ‘I don’t see how he can EVEN finish, if he doesn’t begin.’ But she waited patiently.",sit speak minute think see finish begin wait 
54,"‘Once,’ said the Mock Turtle at last, with a deep sigh, ‘I was a real Turtle.’",say last deep sigh real 
55,"These words were followed by a very long silence, broken only by an occasional exclamation of ‘Hjckrrh!’ from the Gryphon, and the constant heavy sobbing of the Mock Turtle. Alice was very nearly getting up and saying, ‘Thank you, sir, for your interesting story,’ but she could not help thinking there MUST be more to come, so she sat still and said nothing.",word follow long silence break occasional exclamation constant heavy sobbing get say thank interesting story help think more come sit say 
