id,paragraph,tokens
1,CHAPTER I. HORACE VENTIMORE RECEIVES A COMMISSION,receive commission 
2," ""This day six weeks--just six weeks ago!"" Horace Ventimore said, half aloud, to himself, and pulled out his watch. ""Half-past twelve--what was I doing at half-past twelve?""",day week week say half pull watch half do half 
3,"As he sat at the window of his office in Great Cloister Street, Westminster, he made his thoughts travel back to a certain glorious morning in August which now seemed so remote and irrecoverable. At this precise time he was waiting on the balcony of the Hôtel de la Plage--the sole hostelry of St. Luc-en-Port, the tiny Normandy watering-place upon which, by some happy inspiration, he had lighted during a solitary cycling tour--waiting until She should appear.",sit window office great make thought travel certain glorious morning seem remote irrecoverable precise time wait balcony sole hostelry tiny water place happy inspiration light solitary cycling tour wait appear 
4,"He could see the whole scene: the tiny cove, with the violet shadow of the cliff sleeping on the green water; the swell of the waves lazily lapping against the diving-board from which he had plunged half an hour before; he remembered the long swim out to the buoy; the exhilarated anticipation with which he had dressed and climbed the steep path to the hotel terrace.",see whole scene tiny cove violet shadow cliff sleep green water swell wave lap diving board plunge hour remember long swim buoy exhilarate anticipation dress climb steep path hotel terrace 
5,"For was he not to pass the whole remainder of that blissful day in Sylvia Futvoye's society? Were they not to cycle together (there were, of course, others of the party--but they did not count), to cycle over to Veulettes, to picnic there under the cliff, and ride back--always together--in the sweet-scented dusk, over the slopes, between the poplars or the cornfields glowing golden against a sky of warm purple?",pass whole remainder blissful day society cycle be course other party count cycle picnic cliff ride sweet scent dusk slope poplar cornfield glow golden sky warm purple 
6,"Now he saw himself going round to the gravelled courtyard in front of the hotel with a sudden dread of missing her. There was nothing there but the little low cart, with its canvas tilt which was to convey Professor Futvoye and his wife to the place of _rendezvous_.",see go gravell courtyard front hotel sudden dread miss be little low cart canvas tilt convey wife place 
7,"There was Sylvia at last, distractingly fair and fresh in her cool pink blouse and cream-coloured skirt; how gracious and friendly and generally delightful she had been throughout that unforgettable day, which was supreme amongst others only a little less perfect, and all now fled for ever!",be last fair fresh cool pink blouse cream coloured skirt gracious friendly delightful unforgettable day supreme other little perfect flead 
8,"They had had drawbacks, it was true. Old Futvoye was perhaps the least bit of a bore at times, with his interminable disquisitions on Egyptian art and ancient Oriental character-writing, in which he seemed convinced that Horace must feel a perfervid interest, as, indeed, he thought it politic to affect. The Professor was a most learned archæologist, and positively bulged with information on his favourite subjects; but it is just possible that Horace might have been less curious concerning the distinction between Cuneiform and Aramæan or Kufic and Arabic inscriptions if his informant had happened to be the father of anybody else. However, such insincerities as these are but so many evidences of sincerity.",have drawback true old least bit bore time interminable disquisition egyptian art ancient oriental character writing seem convince feel perfervid interest think politic affect learn archæologist bulg information favourite subject possible curious concern distinction kufic arabic inscription informant happen father else such insincerity many evidence sincerity 
9,"So with self-tormenting ingenuity Horace conjured up various pictures from that Norman holiday of his: the little half-timbered cottages with their faded blue shutters and the rushes growing out of their thatch roofs; the spires of village churches gleaming above the bronze-green beeches; the bold headlands, their ochre and yellow cliffs contrasting grimly with the soft ridges of the turf above them; the tethered black-and-white cattle grazing peacefully against a background of lapis lazuli and malachite sea, and in every scene the sensation of Sylvia's near presence, the sound of her voice in his ears. And now?... He looked up from the papers and tracing-cloth on his desk, and round the small panelled room which served him as an office, at the framed plans and photographs, the set squares and T squares on the walls, and felt a dull resentment against his surroundings. From his window he commanded a cheerful view of a tall, mouldering wall, once part of the Abbey boundaries, surmounted by _chevaux-de-frise_, above whose rust-attenuated spikes some plane trees stretched their yellowing branches.",self torment ingenuity conjure various picture holiday little half timber cottage fade blue shutter rushe grow thatch roof spire village church gleam bronze green beeche bold headland ochre yellow cliff contrast soft ridge turf tether black white cattle graze background lapis lazuli malachite sea scene sensation near presence sound voice ear look paper tracing cloth desk small panell room serve office frame plan photograph set square square wall feel dull resentment surroundings window command cheerful view tall mouldering wall part boundary surmount rust attenuate spike plane tree stretch yellowing branch 
10,"""She would have come to care for me,"" Horace's thoughts ran on, disjointedly. ""I could have sworn that that last day of all--and her people didn't seem to object to me. Her mother asked me cordially enough to call on them when they were back in town. When I did----""",come care thought run swear last day person seem object mother ask call town 
