id,paragraph,tokens
1,"CHAPTER VII. ""GRATITUDE--A LIVELY SENSE OF FAVOURS TO COME""",gratitude lively sense favour come 
2," Most men on suddenly finding themselves in possession of such enormous wealth would have felt some elation. Ventimore, as we have seen, was merely exasperated. And, although this attitude of his may strike the reader as incomprehensible or absolutely wrong-headed, he had more reason on his side than might appear at a first view.",most man find possession such enormous wealth feel elation see exasperated attitude strike reader incomprehensible wrong head have more reason side appear first view 
3,"It was undoubtedly the fact that, with the money these treasures represented, he would be in a position to convulse the money markets of Europe and America, bring society to his feet, make and unmake kingdoms--dominate, in short, the entire world.",fact money treasure represent position convulse money market bring society foot make unmake kingdom dominate short entire world 
4,"""But, then,"" as Horace told himself with a groan, ""it wouldn't amuse me in the least to convulse money markets. Do I want to see the smartest people in London grovelling for anything they think they're likely to get out of me? As I should be perfectly well aware that their homage was not paid to any personal merit of mine, I could hardly consider it flattering. And why should I make kingdoms? The only thing I understand and care about is making houses. Then, am I likely to be a better hand at dominating the world than all the others who have tried the experiment? I doubt it.""",tell groan amuse least convulse money market want see smart person grovell think likely get aware homage pay personal merit consider flattering make kingdom only thing understand care make house likely good hand dominate world other try experiment doubt 
5,"He called to mind all the millionaires he had ever read or heard of; they didn't seem to get much fun out of their riches. The majority of them were martyrs to dyspepsia. They were often weighed down by the cares and responsibilities of their position; the only people who were unable to obtain an audience of them at any time were their friends; they lived in a glare of publicity, and every post brought them hundreds of begging letters, and a few threats; their children were in constant danger from kidnappers, and they themselves, after knowing no rest in life, could not be certain that even their tombs would be undisturbed. Whether they were extravagant or thrifty, they were equally maligned, and, whatever the fortune they left behind them, they could be absolutely certain that, in a couple of generations, it would be entirely dissipated.",call mind millionaire read hear seem get much fun rich majority martyr dyspepsia weigh care responsibility position only person unable obtain audience time friend live glare publicity post bring hundred begg letter few threat child constant danger kidnapper know rest life certain tomb undisturbed extravagant thrifty malign fortune leave certain couple generation dissipate 
6,"""And the biggest millionaire living,"" concluded Horace, ""is a pauper compared with me!""",big millionaire living conclude pauper compare 
7,"But there was another consideration--how was he to realise all this wealth? He knew enough about precious stones to be aware that a ruby, for instance, of the true ""pigeon's blood"" colour and the size of a melon, as most of these rubies were, would be worth, even when cut, considerably over a million; but who would buy it?",be consideration realise wealth know precious stone aware ruby instance true pigeon blood colour size melon most ruby worth cut buy 
8,"""I think I see myself,"" he reflected grimly, ""calling on some diamond merchant in Hatton Garden with half a dozen assorted jewels in a Gladstone bag. If he believed they were genuine, he'd probably have a fit; but most likely he'd think I'd invented some dodge for manufacturing them, and had been fool enough to overdo the size. Anyhow, he'd want to know how they came into my possession, and what could I say? That they were part of a little present made to me by a Jinnee in grateful acknowledgment of my having relieved him from a brass bottle in which he'd been shut up for nearly three thousand years? Look at it how you will, it's _not_ convincing. I fancy I can guess what he'd say. And what an ass I should look! Then suppose the thing got into the papers?""",think see reflect call diamond merchant assorted jewel bag believe genuine have fit likely think invent dodge manufacture fool overdo size want know come possession say part little present make grateful acknowledgment relieve brass bottle shut year look convincing fancy guess say ass look suppose thing get paper 
9,"Got into the papers? Why, of course it would get into the papers. As if it were possible in these days for a young and hitherto unemployed architect suddenly to surround himself with wondrous carpets, and gold vessels, and gigantic jewels without attracting the notice of some enterprising journalist. He would be interviewed; the story of his curiously acquired riches would go the round of the papers; he would find himself the object of incredulity, suspicion, ridicule. In imagination he could already see the headlines on the news-sheets:",get paper course get paper possible day young unemployed architect surround wondrous carpet gold vessel gigantic jewel attract notice enterprising journalist interview story acquire rich go round paper find object incredulity suspicion ridicule imagination see headline news sheet 
10,             BOTTLED BILLIONS,bottled billions 
