id,paragraph,tokens
1,CHAPTER II. GOLDEN GUINEAS,golden 
2," Anthea woke in the morning from a very real sort of dream, in which she was walking in the Zoological Gardens on a pouring wet day without an umbrella. The animals seemed desperately unhappy because of the rain, and were all growling gloomily. When she awoke, both the growling and the rain went on just the same. The growling was the heavy regular breathing of her sister Jane, who had a slight cold and was still asleep. The rain fell in slow drops on to Anthea's face from the wet corner of a bath-towel out of which her brother Robert was gently squeezing the water, to wake her up, as he now explained.",wake morning real sort dream walk zoological pour wet day umbrella animal seem unhappy rain growl awoke growling rain go same growling heavy regular breathing sister have slight cold asleep rain fall slow drop face wet corner bath towel brother squeez water wake explain 
3,"""Oh, drop it!"" she said rather crossly; so he did, for he was not a brutal brother, though very ingenious in apple-pie beds, booby-traps, original methods of awakening sleeping relatives, and the other little accomplishments which make home happy.",drop say brutal brother ingenious apple pie bed booby trap original method awaken sleeping relative other little accomplishment make happy 
4,[The rain fell in slow drops on to Anthea's face],rain fall slow drop face 
5,"""I had such a funny dream,"" Anthea began.",have funny dream begin 
6,"""So did I,"" said Jane, wakening suddenly and without warning. ""I dreamed we found a Sand-fairy in the gravel-pits, and it said it was a Sammyadd, and we might have a new wish every day, and""----",say waken warning dream find sand fairy gravel pit say have new wish day 
7,"""But that's what _I_ dreamed,"" said Robert; ""I was just going to tell you,--and we had the first wish directly it said so. And I dreamed you girls were donkeys enough to ask for us all to be beautiful as day, and we jolly well were, and it was perfectly beastly.""",dream say go tell have first wish say dream girl donkey ask beautiful day beastly 
8,"""But _can_ different people all dream the same thing?"" said Anthea, sitting up in bed, ""because I dreamed all that as well as about the Zoo and the rain; and Baby didn't know us in my dream, and the servants shut us out of the house because the radiantness of our beauty was such a complete disguise, and""----",different person dream same thing say sit bed dream rain know dream servant shut house radiantness beauty complete disguise 
9,The voice of the eldest brother sounded from across the landing.,voice old brother sound landing 
10,"""Come on, Robert,"" it said, ""you'll be late for breakfast again--unless you mean to shirk your bath as you did on Tuesday.""",come say late breakfast mean shirk bath 
11,"""I say, come here a second,"" Robert replied; ""I didn't shirk it; I had it after brekker in father's dressing-room because ours was emptied away.""",say come second reply shirk have brekker father dress room empty 
12,"Cyril appeared in the doorway, partially clothed.",appear doorway cloth 
13,"""Look here,"" said Anthea, ""we've all had such an odd dream. We've all dreamed we found a Sand-fairy.""",look say have odd dream dream find fairy 
14,Her voice died away before Cyril's contemptuous glance.,voice die contemptuous glance 
15,"""Dream?"" he said; ""you little sillies, it's _true_. I tell you it all happened. That's why I'm so keen on being down early. We'll go up there directly after brekker, and have another wish. Only we'll make up our minds, solid, before we go, what it is we do want, and no one must ask for anything unless the others agree first. No more peerless beauties for this child, thank you. Not if I know it!""",dream say little silly tell happen keen go brekker have wish make mind solid go want ask other agree peerless beauty child thank know 
16,"The other three dressed, with their mouths open. If all that dream about the Sand-fairy was real, this real dressing seemed very like a dream, the girls thought. Jane felt that Cyril was right, but Anthea was not sure, till after they had seen Martha and heard her full and plain reminders about their naughty conduct the day before. Then Anthea was sure.",other dress mouth open dream fairy real real dress seem dream girl think feel right sure see hear full plain reminder naughty conduct day sure 
17,"""Because,"" said she, ""servants never dream anything but the things in the Dream-book, like snakes and oysters and going to a wedding--that means a funeral, and snakes are a false female friend, and oysters are babies.""",say servant dream thing dream book snake oyster go wedding mean funeral snake false female friend oyster baby 
18,"""Talking of babies,"" said Cyril, ""where's the Lamb?""",talk baby say 
19,"""Martha's going to take him to Rochester to see her cousins. Mother said she might. She's dressing him now,"" said Jane, ""in his very best coat and hat. Bread-and-butter, please.""",go take see cousin mother say dress say good coat hat bread butter 
20,"""She seems to like taking him too,"" said Robert in a tone of wonder.",seem like take say tone wonder 
21,"""Servants _do_ like taking babies to see their relations,"" Cyril said; ""I've noticed it before--especially in their best clothes.""",servant take baby see relation say notice good clothes 
22,"""I expect they pretend they're their own babies, and that they're not servants at all, but married to noble dukes of high degree, and they say the babies are the little dukes and duchesses,"" Jane suggested dreamily, taking more marmalade. ""I expect that's what Martha'll say to her cousin. She'll enjoy herself most frightfully.""",expect pretend own baby servant married noble duke high degree say baby little duke duchess suggest take more marmalade expect say cousin enjoy 
23,"""She won't enjoy herself most frightfully carrying our infant duke to Rochester,"" said Robert; ""not if she's anything like me--she won't.""",enjoy carry infant duke say 
24,"""Fancy walking to Rochester with the Lamb on your back!"" said Cyril in full agreement.",fancy walk back say full agreement 
25,"""She's gone by the carrier's cart,"" said Jane. ""Let's see them off, then we shall have done a polite and kindly act, and we shall be quite sure we've got rid of them for the day.""",go carrier cart say let see do polite kindly act sure get rid day 
26,So they did.,
