id,paragraph,tokens
1,CHAPTER X. THE END OF THE BROWN BULL.,chapter end brown 
2,"          ""'And happy they ever lived after'--             Yes, that was the end of the tale.""",happy live end tale 
3," ""The Princess collected her courage, and turned in the direction of the sound. It seemed to come from a little thicket of close-growing bushes near which she had been passing. For a minute or two she could distinguish nothing, but another moan guided her in the right direction, and there, to her horror and distress, she saw the poor Prince lying on the ground, pale and death-like. At first she thought he was without consciousness, but when she hastened up to him with a cry, he opened his eyes.",collect courage turn direction sound seem come little thicket close grow bush pass minute distinguish moan guide right direction horror distress see poor lie ground pale death first think consciousness hasten cry open eye 
4,"""'Ah!' he said, faintly; 'I never thought I should have escaped alive. How good of you to have come to seek for me, Princess; otherwise I might have died here without seeing you again.'",say think escape alive good come seek die see 
5,"""'But you must not die,' said the Princess, weeping; 'can nothing be done for you?'",die say weep do 
6,"""He tried to sit up, and when the Princess had fetched him some water from one of the numerous springs in the garden, he seemed better. But his right arm was badly injured.",try sit fetched water numerous spring garden seem good right arm injure 
7,"""'How did it happen?' asked the Princess. 'I thought no mortal weapon had power to hurt you. That has been my only consolation through these lonely days of waiting.'",happen ask think mortal weapon have power hurt only consolation lonely day wait 
8,"""'You are right,' replied the Prince; 'as a bull nothing can injure me, but in my own form I am in no way magically preserved. All day long I have been chased by hunters, who saw in me, I suppose, a valuable prize. I was terrified of the hour of sunset arriving and finding me far from home. I used my utmost endeavour to reach this in time, but, alas! I was overcome with fatigue, from which no spell protects me. At the entrance to these gardens I saw the sun disappear, and I fell exhausted, just as an arrow struck my right arm at the moment of my transformation. All I could do was to crawl in among these bushes, and here I have lain, thankful to escape from my persecutors, and most thankful to the happy thought, Princess, which brought you this way.'",right reply bull injure own form way preserve day chase hunter see suppose valuable prize terrified hour sunset arrive find home use utmost endeavour reach time overcome fatigue spell protect entrance garden see sun disappear fall exhaust arrow strike right arm moment transformation do crawl bush lain thankful escape persecutor thankful happy thought bring way 
9,"""The Princess, her eyes still full of tears, helped him to the palace, where she bound up his arm and tended him carefully, for, young as she was, she had learnt many useful acts of this kind in her father's castle. The wound was not a very serious one; the Prince was suffering more from exhaustion and fatigue.",eye full tear help palace bind arm tend young learn many useful act kind father castle wound serious one suffer more exhaustion fatigue 
10,"""'If I could spend a day or two here in peace,' he said sadly, 'I should quickly recover. But, alas! that is impossible. I must submit to my cruel fate. But this night I must confine my wanderings to the forests in this neighbourhood, where, perhaps, I may be able to hide from the huntsmen, who, no doubt, will be watching for me.'",spend day peace say recover impossible submit cruel fate night confine wandering forest neighbourhood able hide huntsmen doubt watch 
