id,paragraph,tokens
1,BOOK 7. _THE SUMS THAT CAME RIGHT_,sums come 
2," “IF twenty-seven barrelsful of apples cost £25 13_s._ 3_d._, what would the same barrels be worth if they had been packed by a dishonest person, who only put in 7/9ths of apples in each barrel and the rest sawdust?”",barrelsful apple cost same barrel worth pack dishonest person put 7/9th apple barrel rest sawdust 
3,This was the sum.,sum 
4,"It does not look very hard, perhaps, to you who have studied ardently for years at a Board School, or a High School, or a Preparatory School for the sons of gentlemen; but to Edwin it looked as hard as a ship’s biscuit. But he went for it like a man, and presently produced an Answer and his Master wrote a big curly R across the sum. Perhaps you do not know that a big curly R means Right? As for the answer to the sum, I will try to get a Fellow of Trinity College, Cambridge (who is a very terrible person), to work it out for you, and if he can do it I will put the answer at the end of this story. I cannot work it myself.",look hard study year high preparatory son gentleman look ship biscuit go man produce answer master write big curly r sum know big curly r mean right answer sum try get terrible person work do put answer end story work 
5,Edwin was glad to see the large curly R. He saw it so seldom that to meet it was a real pleasure.,glad see large curly r see meet real pleasure 
6,"“But what’s the use?” he said. “Everything else leads to something else, except lessons. If you put seeds in the garden they come up flowers, unless they’re rotten seeds or you forget where you put them. And if you buy a rabbit—well, there it is, unless it dies. And if you eat your dinner—well, you’re not hungry any more for an hour or two. But lessons!”",use say else lead else lesson put seed garden come flower rotten seed forget put buy rabbit die eat dinner hungry more hour lesson 
7,"He bit his penholder angrily and put his head into his desk to look for nibs to play Simpkins minor with. You know the game of nibs, of course? He held up the lid of the desk on his head, as I daresay you have often done, and the inside of the desk was darkish, so that the sudden light at the very back of the desk showed quite brightly and unmistakably.",bite penholder put head desk look nib play minor know game nib course hold lid desk head do inside desk darkish sudden light very back desk show 
8,"“Those firework fusees, O Crikey!” was Edwin’s first thought.",firework fusee first thought 
9,"But it was no firework fusee. It was like glow-worms, only a thousand times more bright and white. For it was the light of pure reason, and it glowed from the glorious eyes of the Arithmetic Fairy. You did not know that there was an Arithmetic Fairy? If you knew as much as I do, it would be simply silly for me to try to tell you stories, wouldn’t it?",firework fusee glow worm time bright white light pure reason glow glorious eye arithmetic know be arithmetic fairy know much do silly try tell story 
10,Her wonderful eyes gleamed and flashed straight into the round goggling eyes of the amazed Edwin.,wonderful eye gleam flash round goggling eye amaze 
11,“Upon my word!” she said.,word say 
12,Edwin said nothing.,say 
13,"“Did no one ever tell you?” the fairy went on, shaking out her dress, which was woven of the integral calculus, and trimmed with a dazzling fringe of logarithms. “Did no one ever tell you that the things that happen when you’ve done your sums right, happen when you’re grown up?”",tell fairy go shake dress wove integral calculus trim dazzling fringe logarithm tell thing happen do sum right happen grow 
14,"“I don’t care what happens then,” Edwin dared to say, for the flashing eyes were kind eyes. “I shall be a pirate, or a bushranger, or something.”",care happen dare say flash eye kind eye pirate bushranger 
15,"The fairy drew herself up, and her graceful garland of simple equations trembled as Edwin breathed heavily.",fairy draw graceful garland simple equation tremble breathe 
16,"“A Pirate,” said she, “a nice sort of pirate who can’t calculate his men’s share of the plunder to three-seventeenths of a gold link of the dead captain’s chain! A fine bushranger who can’t arrange the forty-two bullets from the revolvers of his seven dauntless followers so that each of the fifteen enemies gets his fair share! Go along with you!” said the Arithmetic Fairy.",say nice sort pirate calculate man share plunder seventeenth gold link dead captain chain fine bushranger arrange bullet revolver dauntless follower enemy get fair share go say arithmetic 
17,"But Edwin’s eyes were, as I said, wide open, goggling.",eye say wide open goggle 
18,"“I say,” he suddenly remarked, “how jolly pretty you are.”",say remark jolly 
19,"The Arithmetic Fairy has but one weakness—a feminine weakness. She loves a pretty speech. If blunt, so much the worse; yet even bluntness....",arithmetic have weakness feminine weakness love pretty speech blunt bad bluntness 
20,She looked down and played shyly with the bunch of miscellaneous examples in vulgar fractions which adorned her waistband.,look play bunch miscellaneous example vulgar fraction adorn waistband 
21,"“I suppose you can’t be expected to understand, yet,” she said, and she said it very gently.",suppose expect understand say say 
22,Edwin took courage.,take courage 
23,“When I do things I want something to happen at once. ‘I want a white rabbit and I want it _now_.’”,do thing want happen want white rabbit want _now_ 
24,She did not recognise the quotation.,recognise quotation 
25,"“Get your Master to set you a little simple multiplication sum in white rabbits,” she said. “Goodbye, my child. You’ll know me better in time, and as you know me better you’ll love me more.”",get master set little simple multiplication sum white rabbit say child know good time know good love more 
26,"“I ... you’re lovely now,” said Edwin.",lovely say 
27,"The Fairy laughed, and spread her dazzling wings glistening with all the glories of the higher mathematics.",laugh spread dazzling wing glisten glory high mathematics 
28,"Edwin closed dazzled eyes, and opened them as the desk lid shut down on his head, swayed by no uncertain hand. It was the mathematical master’s hand, in fact.",close dazzle eye open desk lid shut head sway uncertain hand mathematical master hand fact 
29,"A new example was set. And, curiously enough, white rabbits were in it.",new example set white rabbit 
30,"“If seven thousand five hundred and sixty-three white rabbits,” it began. Edwin, his brain in a whirl, worked it correctly, by a sort of inspiration, like an ancient prophet or a calculating machine.",white rabbit begin brain whirl work sort inspiration ancient prophet calculate machine 
31,"When he returned, with his books in a strap, to the red villa whose gables meant home for him, he found an excited crowd dancing round the white-painted gates.",return book strap red villa gable mean home find excited crowd dance white paint gate 
32,"The whole of the front garden, as well as most of the back garden, was a seething mass of white rabbits. Seven thousand five hundred and sixty-three there were, to be exact. I alone know this. The joyous Edwin and his distracted parents were never able to count them.",whole front garden most back garden seethe mass white rabbit exact know joyous distract parent able count 
33,"“What a lot of hutches we shall want,” Edwin thought gaily. But when his father came home from the Stock Exchange, where he spent his days in considering 7⅝ and 10-3/32—no doubt under the direct guidance of the Arithmetic Fairy, he said at once—",lot hutch want think father come spend day consider ⅝ doubt direct guidance arithmetic say 
34,“Send for the poulterer.”,send poulterer 
35,"This was done. Only one pair of white rabbits remained the property of Edwin, but these, by the power of the Arithmetic Fairy, became ten by Christmas.",do pair white rabbit remain property power arithmetic become 
36,"The rabbits disposed of, peace spread a longing wing over the villa, but was not allowed to settle.",rabbit dispose peace spread long wing villa allow settle 
37,"“Oh, please ’m,” the startled cook, cap all crooked, exclaimed in the hall, “the cellar is choke-full of apples—most of ’em bad ’m—_I_ never see no one deliver them, nor yet give no receipt.”",startle cook cap crooked exclaim hall cellar choke full apple most bad see deliver give receipt 
38,"The cook, for once in a lurid career, spoke truth. The cellar _was_ full of apples. Nineteen pounds nineteen and twopence and one-third of a pennyworth—to be accurate.",cook lurid career speak truth cellar _was_ full apple pound twopence third pennyworth accurate 
39,"Edwin went to bed, feeling now quite sure that he had _not_ dreamed the Arithmetic Fairy, and anxiously wondering what to-morrow’s sums would be about. Not, he trusted, about snakes, or Sunday School teachers.",go bed feel sure dream arithmetic wonder sum trust snake teacher 
40,"The next day’s sum was about oranges. Edwin did it correctly, and went home a prey to the most golden apprehensions. Nor were these unfounded. The whole of the dining-room and most of the hall—up to the seventh step of the neatly carpeted stairs, was golden with oranges. Edwin’s father said some severe things about practical jokers, and sent for the greengrocer. Edwin ate nine 3/7th oranges, and went to bed yellow, but not absolutely unhappy.",next day sum orange do go prey golden apprehension unfounded whole dining room most hall seventh step carpet stair golden orange father say severe thing practical joker send greengrocer eat 7th orange go bed yellow unhappy 
41,But now he was quite sure.,sure 
42,"On the following day his sum dealt with elephants, and in such numbers that his father, on returning from business, yielded to a very natural annoyance, and gave notice to his landlord that he should, at Lady Day, leave a villa where elephants and oranges occurred to such an extent.",follow day sum deal elephant such number father return business yield natural annoyance give notice landlord leave villa elephant orange occur extent 
43,"No one suspected Edwin of having anything to do with these happenings. And indeed, it was not his fault, so how and why could or should he have owned up to it?",suspect have do happening fault own 
44,"I wish I had time to tell you of the events that occurred when Edwin’s sums were set in buttered muffins. Of the seventy-five pigs travelling in a circle at varying rates, I can only say that part of this circle ran through Edwin’s mother’s drawing-room. Nor can I here relate the tale of the three hundred lightning conductors which were suddenly found to be attached to the once happy villa-home. Edwin’s mother cried all day when she was not laughing, and people came from far and near to see the haunted house. For when it came to four thousand white owls and a church steeple every one felt that it was more than a mere accident.",wish have time tell event occur sum set butter muffin pig travel circle vary rate say part circle run mother draw room relate tale lightning conductor find attach happy villa home mother cry day laugh person come see haunted house come white owl church steeple one feel more mere accident 
45,"Edwin’s master had a pretty taste in sums, and about once a term he used to set a sum about canes. Edwin worked that sum wrong on purpose, so I suppose it served him right that the canes should be at home before he was, just as they would have been if he had worked the sum properly, and as he had borrowed his father’s razor that morning to sharpen a slate-pencil, the fifty-seven canes were not all thrown away.",master have pretty taste sum term use set sum cane work sum wrong purpose suppose serve right cane home work sum borrow father razor morning sharp slate pencil cane throw 
46,"But it was the sum about the cistern that convinced Edwin of the desperate need of finding the Arithmetic Fairy, and begging her to take back the present she had made him. It is not polite to ask this, but Edwin had to do it. You see in the sum the cistern had to leak three pints in thirteen minutes and a quarter, but the cistern at home happened to have a little leak of its own already, where Edwin had tried his new drill on it, and the two leaks together managed so well that when Edwin got home he found water dripping from all the top bedroom ceilings and the staircase was a sort of Niagara. It was very exciting—but when the plumber came he let Edwin’s father know all about the little drilled hole, and Edwin got the credit of the leak in the sum, which was much larger and most unfair. His father spoke to Edwin about this matter in his study, and it was then that Edwin saw that he must put an end to the sums that came true.",sum cistern convince desperate need find arithmetic begg take present make polite ask have do see sum cistern have leak pint minute quarter cistern home happen have little leak own try new drill leak manage get find water drip top bedroom ceiling staircase sort exciting plumber come let father know little drill hole get credit leak sum large unfair father speak matter study see put end sum come true 
47,"So he went up to his bedroom with his candle and his arithmetic book. Directly he put the candle on the chest of drawers a big splash of water from the ceiling fell right on the flame and it went out. He had to go right down stairs to get another light. Then he put the candle on the dressing table—splash—out it went. Chair. Splash! Out! At last he got the candle to stay alight on the washhand-stand, which was, by some curious accident, the only dry place in the room.",go bedroom candle arithmetic book put candle chest drawer big splash water ceiling fall flame go have go stair get light put candle dress table splash go splash last get candle stay alight washhand stand curious accident only dry place room 
48,"Then he opened his book. Somewhere in the book he knew there must be something that would fetch the fairy. He said the Multiplication Table up to nine times-after that, as you know, the worst is over. But no fairy appeared.",open book book know be fetch fairy say multiplication table time know bad fairy appear 
49,"Then he read aloud the instructions for working the different rules, including the examples given. There was no result.",read instruction work different rule include example give be result 
50,Then he called to the Fairy—but she did not come.,call come 
51,Then he tried counting. Then counting and calling mixed with other things. Like this:,try count count call mix other thing 
52,"“Oh, good Fairy! One-two-three-four-five-six-seven; do come and help me! Eight-nine-ten-eleven! Beautiful, dear, kind, lovely fairy! Nine nines are eighty-one! Dear fairy, do come! Seven million two hundred thousand six hundred and fifty-nine! I will always love you if you will come to me now. Three-sevenths of five-ninths of five-twelfths of sixteen-fiftieths. You were so kind the other day. Two and two are four, and three are seven! Do come now—you’ve no idea what an awful mess you’ve got me into. Seven nines are sixty-three—though I know you meant it kindly. Dear Fairy. Thirteen from thirty-seven leaves twenty-four. Do come and see what a hole I’m in—do come—and the product will give you the desired result!”",good fairy come help beautiful dear kind lovely fairy nine dear fairy come love come seventh ninth twelfth fiftieth kind other day come have idea awful mess get nine know mean dear leave come see hole come product give desire result 
53,"Edwin stopped, out of breath. He looked round him for the Fairy. But his room, with the water dripping from the roof and the wet towels and basins on the floor, was not a fairy-like place. Edwin saw, with a sigh, that it was no go.",stop breath look room water drip roof wet towel basin floor fairy like place see sigh go 
54,"“I’ll have another go in prep to-morrow,” he said. This he did.",have go prep say 
55,The Mathematical Master was pleased with himself that day because he had succeeded in preventing his best boy from yielding to the allurements of the Head-master and the Classical side.,mathematical pleased day succeed prevent good boy yield allurement master classical side 
56,Of course his class knew at once what kind of temper the Mathematical Master was in—you know we always know that—and Edwin ventured to ask that the examples that day might be about a model steam engine.,course class know kind temper mathematical master know know venture ask example day model steam engine 
57,"“Only _one_, sir, please,” he was careful to explain. The Master kindly consented, and by great good fortune the example did not deal with a faulty boiler, nor with any other defect—but concerned itself solely with the model engine’s speed. So Edwin knew, when he had worked his sum, exactly what pace the model engine he would find at home would be good for. He worked the sum right.",sir careful explain master consent great good fortune example deal faulty boiler other defect concern model engine speed know work sum pace model engine find home good work sum 
58,Then he put his head into his desk and began again.,put head desk begin 
59,"“Oh, good Fairy, if a sum of £4,700 is to be divided between A, B, and C,—do, do come and help me. Three-tenths of a pound is six shillings, dear Fairy—eleven—twelve—thirteen—fourteen—oh, lovely Fairy—” and so on.",good sum divide a b do come help tenth pound shilling dear lovely fairy 
60,But no Fairy came. And Simpkins minor whispered—,come minor whisper 
61,“What are you chunnering about?” and stuck a pin into Edwin’s leg. “Can’t you do the beastly example?”,chunner stick pin leg do beastly example 
62,Then quite suddenly Edwin knew what he had to do. He made up an example for himself. This was it.,know have do make example 
63,"“If 7,535 fairies were in my desk at school and I subtracted 710 and added 1,006, and the rest flew away in 783 equal gangs, how many would be left over in the desk?”",fairy desk school subtract add rest fly equal gang many leave desk 
