id,paragraph,tokens
1,CHAPTER 5. THE ISLAND COME TRUE,chapter island come true 
2,"Feeling that Peter was on his way back, the Neverland had again woke into life. We ought to use the pluperfect and say wakened, but woke is better and was always used by Peter.",feel way wake life use pluperfect say waken wake good use 
3,"In his absence things are usually quiet on the island. The fairies take an hour longer in the morning, the beasts attend to their young, the redskins feed heavily for six days and nights, and when pirates and lost boys meet they merely bite their thumbs at each other. But with the coming of Peter, who hates lethargy, they are under way again: if you put your ear to the ground now, you would hear the whole island seething with life.",absence thing quiet island fairy take hour morning beast attend young redskin feed day night pirate lose boy meet bite thumb other coming hate lethargy way put ear ground hear whole island seethe life 
4,"On this evening the chief forces of the island were disposed as follows. The lost boys were out looking for Peter, the pirates were out looking for the lost boys, the redskins were out looking for the pirates, and the beasts were out looking for the redskins. They were going round and round the island, but they did not meet because all were going at the same rate.",evening chief force island dispose follow lose boy look pirate look lose boy redskin look pirate beast look redskin go island meet go same rate 
5,"All wanted blood except the boys, who liked it as a rule, but to-night were out to greet their captain. The boys on the island vary, of course, in numbers, according as they get killed and so on; and when they seem to be growing up, which is against the rules, Peter thins them out; but at this time there were six of them, counting the twins as two. Let us pretend to lie here among the sugar-cane and watch them as they steal by in single file, each with his hand on his dagger.",want blood boy like rule night greet captain boy island vary course number accord kill seem grow rule thin time be count twin let pretend lie sugar cane watch steal single file hand dagger 
6,"They are forbidden by Peter to look in the least like him, and they wear the skins of the bears slain by themselves, in which they are so round and furry that when they fall they roll. They have therefore become very sure-footed.",forbidden look least wear skin bear slain round furry fall roll become sure footed 
7,"The first to pass is Tootles, not the least brave but the most unfortunate of all that gallant band. He had been in fewer adventures than any of them, because the big things constantly happened just when he had stepped round the corner; all would be quiet, he would take the opportunity of going off to gather a few sticks for firewood, and then when he returned the others would be sweeping up the blood. This ill-luck had given a gentle melancholy to his countenance, but instead of souring his nature had sweetened it, so that he was quite the humblest of the boys. Poor kind Tootles, there is danger in the air for you to-night. Take care lest an adventure is now offered you, which, if accepted, will plunge you in deepest woe. Tootles, the fairy Tink, who is bent on mischief this night is looking for a tool [for doing her mischief], and she thinks you are the most easily tricked of the boys. ‘Ware Tinker Bell.",first pass least brave unfortunate gallant band few adventure big thing happen step corner quiet take opportunity go gather few stick firewood return other sweep blood ill luck give gentle melancholy countenance sour nature sweeten humblest boy poor kind be danger air night take care adventure offer accept plunge deep woe tootle fairy bend mischief night look tool do mischief think trick boy 
8,"Would that he could hear us, but we are not really on the island, and he passes by, biting his knuckles.",hear island pass bite knuckle 
9,"Next comes Nibs, the gay and debonair, followed by Slightly, who cuts whistles out of the trees and dances ecstatically to his own tunes. Slightly is the most conceited of the boys. He thinks he remembers the days before he was lost, with their manners and customs, and this has given his nose an offensive tilt. Curly is fourth; he is a pickle, [a person who gets in pickles-predicaments] and so often has he had to deliver up his person when Peter said sternly, “Stand forth the one who did this thing,” that now at the command he stands forth automatically whether he has done it or not. Last come the Twins, who cannot be described because we should be sure to be describing the wrong one. Peter never quite knew what twins were, and his band were not allowed to know anything he did not know, so these two were always vague about themselves, and did their best to give satisfaction by keeping close together in an apologetic sort of way.",come gay debonair follow cut whistle tree dance own tune conceited boy think remember day lose manners custom give nose offensive tilt curly fourth pickle person get pickle predicament have deliver person say stand one do thing command stand do last come describe sure describe wrong one know twin band allow know know vague do good give satisfaction keep close apologetic sort way 
10,"The boys vanish in the gloom, and after a pause, but not a long pause, for things go briskly on the island, come the pirates on their track. We hear them before they are seen, and it is always the same dreadful song:",boy vanish gloom pause long pause thing go island come pirate track hear see same dreadful song 
