id,paragraph,tokens
1,CHAPTER VI. The Dragon Tamers,
2," There was once an old, old castle--it was so old that its walls and towers and turrets and gateways and arches had crumbled to ruins, and of all its old splendor there were only two little rooms left; and it was here that John the blacksmith had set up his forge. He was too poor to live in a proper house, and no one asked any rent for the rooms in the ruin, because all the lords of the castle were dead and gone this many a year. So there John blew his bellows and hammered his iron and did all the work which came his way. This was not much, because most of the trade went to the mayor of the town, who was also a blacksmith in quite a large way of business, and had his huge forge facing the square of the town, and had twelve apprentices, all hammering like a nest of woodpeckers, and twelve journeymen to order the apprentices about, and a patent forge and a self-acting hammer and electric bellows, and all things handsome about him. So of course the townspeople, whenever they wanted a horse shod or a shaft mended, went to the mayor. John the blacksmith struggled on as best he could, with a few odd jobs from travelers and strangers who did not know what a superior forge the mayor's was. The two rooms were warm and weather-tight, but not very large; so the blacksmith got into the way of keeping his old iron, his odds and ends, his fagots, and his twopence worth of coal in the great dungeon down under the castle. It was a very fine dungeon indeed, with a handsome vaulted roof and big iron rings whose staples were built into the wall, very strong and convenient for tying captives to, and at one end was a broken flight of wide steps leading down no one knew where. Even the lords of the castle in the good old times had never known where those steps led to, but every now and then they would kick a prisoner down the steps in their lighthearted, hopeful way, and sure enough, the prisoners never came back. The blacksmith had never dared to go beyond the seventh step, and no more have I--so I know no more than he did what was at the bottom of those stairs.",be old old castle old wall tower turret gateway arche crumble ruin old splendor be little room leave blacksmith set forge poor live proper house ask rent room ruin lord castle dead go many year blow bellow hammer iron do work come way much most trade go mayor town blacksmith large way business have huge forge face square town have apprentice hammer nest woodpecker journeymen order apprentice patent forge self acting hammer electric bellow thing handsome course townspeople want horse shod shaft mend go mayor blacksmith struggle good few odd job traveler stranger know superior forge mayor room warm weather tight large blacksmith get way keep old iron odd end fagot twopence worth coal great dungeon castle fine dungeon handsome vault roof big iron ring staple build wall strong convenient tie captive end break flight wide step lead know lord castle good old time know step lead kick prisoner step lighthearted hopeful way prisoner come blacksmith dare go seventh step more know more do bottom stair 
3,"John the blacksmith had a wife and a little baby. When his wife was not doing the housework she used to nurse the baby and cry, remembering the happy days when she lived with her father, who kept seventeen cows and lived quite in the country, and when John used to come courting her in the summer evenings, as smart as smart, with a posy in his buttonhole. And now John's hair was getting gray, and there was hardly ever enough to eat.",blacksmith have wife little baby wife do housework use nurse baby cry remember happy day live father keep cow live country use come court summer evening smart smart posy buttonhole hair get gray be enough eat 
4,"As for the baby, it cried a good deal at odd times; but at night, when its mother had settled down to sleep, it would always begin to cry, quite as a matter of course, so that she hardly got any rest at all. This made her very tired.",baby cry good deal odd time night mother settle sleep begin cry matter course get rest make tired 
5,"The baby could make up for its bad nights during the day if it liked, but the poor mother couldn't. So whenever she had nothing to do she used to sit and cry, because she was tired out with work and worry.",baby make bad night day like poor mother have do use sit cry tired work worry 
6,"One evening the blacksmith was busy with his forge. He was making a goat-shoe for the goat of a very rich lady, who wished to see how the goat liked being shod, and also whether the shoe would come to fivepence or sevenpence before she ordered the whole set. This was the only order John had had that week. And as he worked his wife sat and nursed the baby, who, for a wonder, was not crying.",evening blacksmith busy forge make goat shoe goat rich lady wish see goat like shod shoe come fivepence sevenpence order whole set only order have week work wife sit nurse baby wonder cry 
7,"Presently, over the noise of the bellows and over the clank of the iron, there came another sound. The blacksmith and his wife looked at each other.",noise bellow clank iron come sound blacksmith wife look other 
8,"""I heard nothing,"" said he.",hear say 
9,"""Neither did I,"" said she.",say 
10,"But the noise grew louder--and the two were so anxious not to hear it that he hammered away at the goat-shoe harder than he had ever hammered in his life, and she began to sing to the baby--a thing she had not had the heart to do for weeks.",noise grow louder anxious hear hammer goat shoe hard hammer life begin sing baby thing have heart do week 
11,"But through the blowing and hammering and singing the noise came louder and louder, and the more they tried not to hear it, the more they had to. It was like the noise of some great creature purring, purring, purring--and the reason they did not want to believe they really heard it was that it came from the great dungeon down below, where the old iron was, and the firewood and the twopence worth of coal, and the broken steps that went down into the dark and ended no one knew where.",blowing hammering sing noise come louder louder more try hear more have noise great creature purr purr purr reason want believe hear come great dungeon old iron firewood twopence worth coal break step go dark end know 
12,"""It can't be anything in the dungeon,"" said the blacksmith, wiping his face. ""Why, I shall have to go down there after more coals in a minute.""",dungeon say blacksmith wipe face have go more coal minute 
13,"""There isn't anything there, of course. How could there be?"" said his wife. And they tried so hard to believe that there could be nothing there that presently they very nearly did believe it.",be course be say wife try hard believe be believe 
14,"Then the blacksmith took his shovel in one hand and his riveting hammer in the other, and hung the old stable lantern on his little finger, and went down to get the coals.",blacksmith take shovel hand rivet hammer other hang old stable lantern little finger go get coal 
15,"""I am not taking the hammer because I think there is something there,"" said he, ""but it is handy for breaking the large lumps of coal.""",take hammer think be say handy break large lump coal 
16,"""I quite understand,"" said his wife, who had brought the coal home in her apron that very afternoon, and knew that it was all coal dust.",understand say wife bring coal home apron very afternoon know coal dust 
17,"So he went down the winding stairs to the dungeon and stood at the bottom of the steps, holding the lantern above his head just to see that the dungeon really was empty, as usual. Half of it was empty as usual, except for the old iron and odds and ends, and the firewood and the coals. But the other side was not empty. It was quite full, and what it was full of was Dragon.",go wind stair dungeon stand bottom step hold lantern head see dungeon empty usual half empty usual old iron odd end firewood coal other side empty full full 
18,"""It must have come up those nasty broken steps from goodness knows where,"" said the blacksmith to himself, trembling all over, as he tried to creep back up the winding stairs.",come nasty break step goodness know say blacksmith tremble try creep wind stair 
19,"But the dragon was too quick for him--it put out a great claw and caught him by the leg, and as it moved it rattled like a great bunch of keys, or like the sheet iron they make thunder out of in pantomimes.",dragon quick put great claw catch leg move rattle great bunch key sheet iron make thunder pantomime 
20,"""No you don't,"" said the dragon in a spluttering voice, like a damp squib.",say dragon splutter voice damp squib 
21,"""Deary, deary me,"" said poor John, trembling more than ever in the claw of the dragon. ""Here's a nice end for a respectable blacksmith!""",deary say poor tremble more claw dragon nice end respectable blacksmith 
22,The dragon seemed very much struck by this remark.,dragon seem strike remark 
23,"""Do you mind saying that again?"" said he, quite politely.",mind say say 
24,"So John said again, very distinctly: ""_Here_--_is_--_a_--_nice_--_end_--_for_--_a_--_respectable_--_blacksmith._""",say _here_--_is_--_a_--_nice_--_end_--_for_--_a_--_respectable_--_blacksmith. 
25,"""I didn't know,"" said the dragon. ""Fancy now! You're the very man I wanted.""",know say dragon fancy very man want 
26,"""So I understood you to say before,"" said John, his teeth chattering.",understand say say tooth chatter 
27,"""Oh, I don't mean what you mean,"" said the dragon, ""but I should like you to do a job for me. One of my wings has got some of the rivets out of it just above the joint. Could you put that to rights?""",mean mean say dragon like do job wing get rivet joint put right 
28,"""I might, sir,"" said John, politely, for you must always be polite to a possible customer, even if he be a dragon.",sir say polite possible customer dragon 
29,"""A master craftsman--you are a master, of course?--can see in a minute what's wrong,"" the dragon went on. ""Just come around here and feel my plates, will you?""",master craftsman master course see minute wrong dragon go come feel plate 
30,"John timidly went around when the dragon took his claw away; and sure enough, the dragon's wing was hanging loose, and several of the plates near the joint certainly wanted riveting.",go dragon take claw dragon wing hang several plate joint want rivet 
31,"The dragon seemed to be made almost entirely of iron armor--a sort of tawny, red-rust color it was; from damp, no doubt--and under it he seemed to be covered with something furry.",dragon seem make iron armor sort tawny red rust color damp doubt seem cover furry 
32,"All the blacksmith welled up in John's heart, and he felt more at ease.",blacksmith well heart feel ease 
33,"""You could certainly do with a rivet or two, sir,"" said he. ""In fact, you want a good many.""",do rivet sir say fact want good many 
34,"""Well, get to work, then,"" said the dragon. ""You mend my wing, and then I'll go out and eat up all the town, and if you make a really smart job of it I'll eat you last. There!""",get work say dragon mend wing go eat town make smart job eat last 
35,"""I don't want to be eaten last, sir,"" said John.",want eat last sir say 
36,"""Well then, I'll eat you first,"" said the dragon.",eat say dragon 
37,"""I don't want that, sir, either,"" said John.",want sir say 
38,"""Go on with you, you silly man,"" said the dragon, ""you don't know your own silly mind. Come, set to work.""",go silly man say dragon know own silly mind come set work 
39,"""I don't like the job, sir,"" said John, ""and that's the truth. I know how easily accidents happen. It's all fair and smooth, and 'Please rivet me, and I'll eat you last'--and then you get to work and you give a gentleman a bit of a nip or a dig under his rivets--and then it's fire and smoke, and no apologies will meet the case.""",like job sir say truth know accident happen fair smooth rivet eat last get work give gentleman bit nip dig rivet fire smoke apology meet case 
40,"""Upon my word of honor as a dragon,"" said the other.",word honor dragon say other 
41,"""I know you wouldn't do it on purpose, sir,"" said John, ""but any gentleman will give a jump and a sniff if he's nipped, and one of your sniffs would be enough for me. Now, if you'd just let me fasten you up?""",know do purpose sir say gentleman give jump sniff nip sniff enough let fast 
42,"""It would be so undignified,"" objected the dragon.",undignified object dragon 
43,"""We always fasten a horse up,"" said John, ""and he's the 'noble animal.'""",fast horse say noble animal 
44,"""It's all very well,"" said the dragon, ""but how do I know you'd untie me again when you'd riveted me? Give me something in pledge. What do you value most?""",say dragon know untie rivet give pledge value most 
45,"""My hammer,"" said John. ""A blacksmith is nothing without a hammer.""",hammer say blacksmith hammer 
46,"""But you'd want that for riveting me. You must think of something else, and at once, or I'll eat you first.""",want rivet think else eat 
47,"At this moment the baby in the room above began to scream. Its mother had been so quiet that it thought she had settled down for the night, and that it was time to begin.",moment baby room begin scream mother quiet think settle night time begin 
48,"""Whatever's that?"" said the dragon, starting so that every plate on his body rattled.",say dragon start plate body rattle 
49,"""It's only the baby,"" said John.",baby say 
50,"""What's that?"" asked the dragon. ""Something you value?""",ask dragon value 
51,"""Well, yes, sir, rather,"" said the blacksmith.",sir say blacksmith 
52,"""Then bring it here,"" said the dragon, ""and I'll take care of it till you've done riveting me, and you shall tie me up.""",bring say dragon take care do rivet tie 
53,"""All right, sir,"" said John, ""but I ought to warn you. Babies are poison to dragons, so I don't deceive you. It's all right to touch--but don't you go putting it into your mouth. I shouldn't like to see any harm come to a nice-looking gentleman like you.""",right sir say warn baby poison dragon deceive right touch go put mouth like see harm come nice look gentleman 
54,"The dragon purred at this compliment and said: ""All right, I'll be careful. Now go and fetch the thing, whatever it is.""",dragon purr compliment say right careful go fetch thing 
55,"So John ran up the steps as quickly as he could, for he knew that if the dragon got impatient before it was fastened, it could heave up the roof of the dungeon with one heave of its back, and kill them all in the ruins. His wife was asleep, in spite of the baby's cries; and John picked up the baby and took it down and put it between the dragon's front paws.",run step know dragon get impatient fasten heave roof dungeon heave back kill ruin wife asleep spite baby cry pick baby take put dragon front paw 
56,"""You just purr to it, sir,"" he said, ""and it'll be as good as gold.""",purr sir say good gold 
57,"So the dragon purred, and his purring pleased the baby so much that it stopped crying.",dragon purr purring pleased baby much stop cry 
58,"Then John rummaged among the heap of old iron and found there some heavy chains and a great collar that had been made in the days when men sang over their work and put their hearts into it, so that the things they made were strong enough to bear the weight of a thousand years, let alone a dragon.",rummage heap old iron find heavy chain great collar make day man sing work put heart thing make strong bear weight year let alone dragon 
59,"John fastened the dragon up with the collar and the chains, and when he had padlocked them all on safely he set to work to find out how many rivets would be needed.",fasten dragon collar chain padlock set work find many rivet need 
60,"""Six, eight, ten--twenty, forty,"" said he. ""I haven't half enough rivets in the shop. If you'll excuse me, sir, I'll step around to another forge and get a few dozen. I won't be a minute.""",say have half enough rivet shop excuse sir step forge get few minute 
61,"[""The dragon's purring pleased the baby."" _See page 106._]",dragon purring pleased baby see page 
62,"And off he went, leaving the baby between the dragon's fore-paws, laughing and crowing with pleasure at the very large purr of it.",go leave baby dragon fore paw laugh crow pleasure large purr 
63,"John ran as hard as he could into the town, and found the mayor and corporation.",run town find mayor corporation 
64,"""There's a dragon in my dungeon,"" he said; ""I've chained him up. Now come and help to get my baby away.""",be dragon dungeon say chain come help get baby 
65,And he told them all about it.,tell 
66,"But they all happened to have engagements for that evening; so they praised John's cleverness, and said they were quite content to leave the matter in his hands.",happen have engagement evening praise cleverness say content leave matter hand 
67,"""But what about my baby?"" said John.",baby say 
68,"""Oh, well,"" said the mayor, ""if anything should happen, you will always be able to remember that your baby perished in a good cause.""",say mayor happen able remember baby perish good cause 
69,"So John went home again, and told his wife some of the tale.",go tell wife tale 
70,"""You've given the baby to the dragon!"" she cried. ""Oh, you unnatural parent!""",give baby dragon cry unnatural parent 
71,"""Hush,"" said John, and he told her some more. ""Now,"" he said, ""I'm going down. After I've been down you can go, and if you keep your head the boy will be all right.""",say tell more say go go keep head boy right 
72,"So down went the blacksmith, and there was the dragon purring away with all his might to keep the baby quiet.",go blacksmith be dragon purr keep baby quiet 
73,"""Hurry up, can't you?"" he said. ""I can't keep up this noise all night.""",hurry say keep noise night 
74,"""I'm very sorry, sir,"" said the blacksmith, ""but all the shops are shut. The job must wait till the morning. And don't forget you've promised to take care of that baby. You'll find it a little wearing, I'm afraid. Good night, sir.""",sorry sir say blacksmith shop shut job wait morning forget promise take care baby find little wear afraid good night sir 
