id,paragraph,tokens
1,CHAPTER IV.,
2, Richard of Normandy was very anxious to know more of the little boy whom he had seen among his vassals.,anxious know more little boy see vassal 
3,"""Ah! the young Baron de Montemar,"" said Sir Eric.  ""I knew his father well, and a brave man he was, though not of northern blood.  He was warden of the marches of the Epte, and was killed by your father's side in the inroad of the Viscount du Cotentin, {10} at the time when you were born, Lord Richard.""",young say know father brave man northern blood warden march kill father side inroad } time bear 
4,"""But where does he live?  Shall I not see him again?""",live see 
5,"""Montemar is on the bank of the Epte, in the domain that the French wrongfully claim from us.  He lives there with his mother, and if he be not yet returned, you shall see him presently.  Osmond, go you and seek out the lodgings of the young Montemar, and tell him the Duke would see him.""",bank domain claim live mother return see go seek lodging young tell see 
6,"Richard had never had a playfellow of his own age, and his eagerness to see Alberic de Montemar was great.  He watched from the window, and at length beheld Osmond entering the court with a boy of ten years old by his side, and an old grey-headed Squire, with a golden chain to mark him as a Seneschal or Steward of the Castle, walking behind.",have playfellow own age eagerness see great watch window length beheld enter court boy year old side old grey head golden chain mark walk 
7,"Richard ran to the door to meet them, holding out his hand eagerly. Alberic uncovered his bright dark hair, bowed low and gracefully, but stood as if he did not exactly know what to do next.  Richard grew shy at the same moment, and the two boys stood looking at each other somewhat awkwardly.  It was easy to see that they were of different races, so unlike were the blue eyes, flaxen hair, and fair face of the young Duke, to the black flashing eyes and olive cheek of his French vassal, who, though two years older, was scarcely above him in height; and his slight figure, well-proportioned, active and agile as it was, did not give the same promise of strength as the round limbs and large-boned frame of Richard, which even now seemed likely to rival the gigantic stature of his grandfather, Earl Rollo, the Ganger.",run door meet hold hand uncover bright dark hair bow low stand know do grow shy same moment boy stand look other easy see different race blue eye flaxen hair fair face young black flash eye olive cheek french vassal year old height slight figure proportion active agile give same promise strength round limb large bon frame seem likely rival gigantic stature grandfather 
8,"For some minutes the little Duke and the young Baron stood surveying each other without a word, and old Sir Eric did not improve matters by saying, ""Well, Lord Duke, here he is.  Have you no better greeting for him?""",minute little young stand survey other word old improve matter say good greeting 
9,"""The children are shame-faced,"" said Fru Astrida, seeing how they both coloured.  ""Is your Lady mother in good health, my young sir?""",child shame face say see coloured mother good health young sir 
10,"Alberic blushed more deeply, bowed to the old northern lady, and answered fast and low in French, ""I cannot speak the Norman tongue.""",blush bow old northern lady answer low speak tongue 
11,"Richard, glad to say something, interpreted Fru Astrida's speech, and Alberic readily made courteous reply that his mother was well, and he thanked the Dame de Centeville, a French title which sounded new to Fru Astrida's ears.  Then came the embarrassment again, and Fru Astrida at last said, ""Take him out, Lord Richard; take him to see the horses in the stables, or the hounds, or what not.""",glad say interpret speech make courteous reply mother thank french title sound new ear come embarrassment last say take take see horse stable hound 
12,"Richard was not sorry to obey, so out they went into the court of Rollo's tower, and in the open air the shyness went off.  Richard showed his own pony, and Alberic asked if he could leap into the saddle without putting his foot in the stirrup.  No, Richard could not; indeed, even Osmond had never seen it done, for the feats of French chivalry had scarcely yet spread into Normandy.",sorry obey go court tower open air shyness go show own pony ask leap saddle put foot stirrup see do feat french chivalry spread 
13,"""Can you?"" said Richard; ""will you show us?""",say show 
14,"""I know I can with my own pony,"" said Alberic, ""for Bertrand will not let me mount in any other way; but I will try with yours, if you desire it, my Lord.""",know own pony say let mount other way try desire 
15,"So the pony was led out.  Alberic laid one hand on its mane, and vaulted on its back in a moment.  Both Osmond and Richard broke out loudly into admiration.  ""Oh, this is nothing!"" said Alberic.  ""Bertrand says it is nothing.  Before he grew old and stiff he could spring into the saddle in this manner fully armed.  I ought to do this much better.""",pony lead lay hand mane vault back moment break admiration say say grow old stiff spring saddle manner armed do good 
