id,paragraph,tokens
1,CHAPTER X. NO PLACE LIKE HOME!,chapter x. place home 
2," ""May thy head long survive!"" said Fakrash, by way of salutation, as he stepped through the archway.",head survive say way salutation step archway 
3,"""You're very good,"" said Horace, whose anger had almost evaporated in the relief of the Jinnee's unexpected return, ""but I don't think any head can survive this sort of thing long.""",good say anger evaporate relief unexpected return think head survive sort thing 
4,"""Art thou content with this dwelling I have provided for thee?"" inquired the Jinnee, glancing around the stately hall with perceptible complacency.",art content dwelling provide inquire glance stately hall perceptible complacency 
5,"It would have been positively brutal to say how very far from contented he felt, so Horace could only mumble that he had never been lodged like that before in all his life.",brutal say content feel mumble lodg life 
6,"""It is far below thy deserts,"" Fakrash observed graciously. ""And were thy friends amazed at the manner of their entertainment?""",desert observe friend amaze manner entertainment 
7,"""They were,"" said Horace.",say 
8,"""A sure method of preserving friends is to feast them with liberality,"" remarked the Jinnee.",sure method preserve friend feast liberality remark 
9,"This was rather more than Horace's temper could stand. ""You were kind enough to provide my friends with such a feast,"" he said, ""that they'll never come _here_ again.""",more temper stand kind provide friend feast say come 
10,"""How so? Were not the meats choice and abounding in fatness? Was not the wine sweet, and the sherbet like unto perfumed snow?""",meat choice abound fatness wine sweet sherbet perfumed snow 
11,"""Oh, everything was--er--as nice as possible,"" said Horace. ""Couldn't have been better.""",nice possible say good 
12,"""Yet thou sayest that thy friends will return no more--for what reason?""",sayest friend return reason 
13,"""Well, you see,"" explained Horace, reluctantly, ""there's such a thing as doing people _too_ well. I mean, it isn't everybody that appreciates Arabian cooking. But they might have stood that. It was the dancing-girl that did for me.""",see explain be thing do person mean appreciate arabian cooking stand dancing girl do 
14,"""I commanded that a houri, lovelier than the full moon, and graceful as a young gazelle, should appear for the delight of thy guests.""",command houri lovely full moon graceful young gazelle appear delight guest 
15,"""She came,"" said Horace, gloomily.",come say 
16,"""Acquaint me with that which hath occurred--for I perceive plainly that something hath fallen out contrary to thy desires.""",acquaint have occur perceive have fall contrary desire 
17,"""Well,"" said Horace, ""if it had been a bachelor party, there would have been no harm in the houri; but, as it happened, two of my guests were ladies, and they--well, they not unnaturally put a wrong construction on it all.""",say bachelor party be harm houri happen guest lady put wrong construction 
18,"""Verily,"" exclaimed the Jinnee, ""thy words are totally incomprehensible to me.""",exclaim word incomprehensible 
19,"""I don't know what the custom may be in Arabia,"" said Horace, ""but with us it is not usual for a man to engage a houri to dance after dinner to amuse the lady he is proposing to marry. It's the kind of attention she'd be most unlikely to appreciate.",know custom say usual man engage houri dance dinner amuse lady propose marry kind attention unlikely appreciate 
20,"""Then was one of thy guests the damsel whom thou art seeking to marry?""",guest damsel art seek marry 
21,"""She was,"" said Horace, ""and the other two were her father and mother. From which you may imagine that it was not altogether agreeable for me when your gazelle threw herself at my feet and hugged my knees and declared that I was the light of her eyes. Of course, it all meant nothing--it's probably the conventional behaviour for a gazelle, and I'm not reflecting upon her in the least. But, in the circumstances, it _was_ compromising.""",say other father mother imagine agreeable gazelle throw foot hugge knee declare light eye course mean conventional behaviour gazelle reflect least circumstance compromise 
22,"""I thought,"" said Fakrash, ""that thou assuredst me that thou wast not contracted to any damsel?""",think say assuredst contract damsel 
23,"""I think I only said that there was no one whom I would trouble you to procure as a wife for me,"" replied Horace; ""I certainly was engaged--though, after this evening, my engagement is at an end--unless ... that reminds me, do you happen to know whether there really _was_ an inscription on the seal of your bottle, and what it said?""",think say be trouble procure wife reply engage evening engagement end remind happen know inscription seal bottle say 
24,"""I know naught of any inscription,"" said the Jinnee; ""bring me the seal that I may see it.""",know naught inscription say bring seal see 
25,"""I haven't got it by me at this moment,"" said Horace; ""I lent it to my friend--the father of this young lady I told you of. You see, Mr. Fakrash, you got me into--I mean, I was in such a hole over this affair that I was obliged to make a clean breast of it to him. And he wouldn't believe it, so it struck me that there might be an inscription of some sort on the seal, saying who you were, and why Solomon had you confined in the bottle. Then the Professor would be obliged to admit that there's something in my story.""",get moment say loan friend father young lady tell see get mean hole affair oblige make clean breast believe strike be inscription sort seal say confine bottle oblige admit be story 
26,"""Truly, I wonder at thee and at the smallness of thy penetration,"" the Jinnee commented; ""for if there were indeed any writing upon this seal, it is not possible that one of thy race should be able to decipher it.""",wonder smallness penetration comment be writing seal possible race able decipher 
27,"""Oh, I beg your pardon,"" said Horace; ""Professor Futvoye is an Oriental scholar; he can make out any inscription, no matter how many thousands of years old it may be. If anything's there, he'll decipher it. The question is whether anything _is_ there.""",beg pardon say oriental scholar make inscription matter many thousand year old decipher question 
