id,paragraph,tokens
1,CHAPTER 3. BEING DETECTIVES,chapter detection 
2,"The next thing that happened to us was very interesting. It was as real as the half-crowns--not just pretending. I shall try to write it as like a real book as I can. Of course we have read Mr Sherlock Holmes, as well as the yellow-covered books with pictures outside that are so badly printed; and you get them for fourpence-halfpenny at the bookstall when the corners of them are beginning to curl up and get dirty, with people looking to see how the story ends when they are waiting for trains. I think this is most unfair to the boy at the bookstall. The books are written by a gentleman named Gaboriau, and Albert’s uncle says they are the worst translations in the world--and written in vile English. Of course they’re not like Kipling, but they’re jolly good stories. And we had just been reading a book by Dick Diddlington--that’s not his right name, but I know all about libel actions, so I shall not say what his name is really, because his books are rot. Only they put it into our heads to do what I am going to narrate.",next thing happen interesting real half crown pretend try write real book course read yellow cover book picture print get fourpence halfpenny bookstall corner begin curl get dirty person look see story end wait train think unfair boy bookstall book write gentleman name uncle say bad translation world write vile course jolly good story read book right name know libel action say name book rot put head do go narrate 
3,"It was in September, and we were not to go to the seaside because it is so expensive, even if you go to Sheerness, where it is all tin cans and old boots and no sand at all. But every one else went, even the people next door--not Albert’s side, but the other. Their servant told Eliza they were all going to Scarborough, and next day sure enough all the blinds were down and the shutters up, and the milk was not left any more. There is a big horse-chestnut tree between their garden and ours, very useful for getting conkers out of and for making stuff to rub on your chilblains. This prevented our seeing whether the blinds were down at the back as well, but Dicky climbed to the top of the tree and looked, and they were.",go seaside expensive go tin can old boot sand one else go person next door side other servant tell go next day sure blind shutter milk leave more be big horse chestnut tree garden useful get conker make stuff rub chilblain prevent see blind back climb top tree look 
4,"It was jolly hot weather, and very stuffy indoors--we used to play a good deal in the garden. We made a tent out of the kitchen clothes-horse and some blankets off our beds, and though it was quite as hot in the tent as in the house it was a very different sort of hotness. Albert’s uncle called it the Turkish Bath. It is not nice to be kept from the seaside, but we know that we have much to be thankful for. We might be poor little children living in a crowded alley where even at summer noon hardly a ray of sunlight penetrates; clothed in rags and with bare feet--though I do not mind holes in my clothes myself, and bare feet would not be at all bad in this sort of weather. Indeed we do, sometimes, when we are playing at things which require it. It was shipwrecked mariners that day, I remember, and we were all in the blanket tent. We had just finished eating the things we had saved, at the peril of our lives, from the st-sinking vessel. They were rather nice things. Two-pennyworth of coconut candy--it was got in Greenwich, where it is four ounces a penny--three apples, some macaroni--the straight sort that is so useful to suck things through--some raw rice, and a large piece of cold suet pudding that Alice nicked from the larder when she went to get the rice and macaroni. And when we had finished some one said--",jolly hot weather stuffy use play good deal garden make tent kitchen clothes horse blanket bed hot tent house different sort hotness uncle call turkish nice keep seaside know have much thankful poor little child live crowded alley summer noon ray sunlight penetrate cloth rag bare foot mind hole clothes bare foot bad sort weather play thing require shipwreck mariner day remember blanket tent finish eat thing save peril life sink vessel nice thing pennyworth coconut candy get ounce penny apple macaroni straight sort useful suck thing raw rice large piece cold suet pudding nick larder go get rice macaroni finish one say 
5,‘I should like to be a detective.’,like detective 
6,"I wish to be quite fair, but I cannot remember exactly who said it. Oswald thinks he said it, and Dora says it was Dicky, but Oswald is too much of a man to quarrel about a little thing like that.",wish fair remember say think say say much man quarrel little thing 
7,"‘I should like to be a detective,’ said--perhaps it was Dicky, but I think not--‘and find out strange and hidden crimes.’",like detective say think find strange hidden crime 
8,"‘You have to be much cleverer than you are,’ said H. O.",have cleverer say 
9,"‘Not so very,’ Alice said, ‘because when you’ve read the books you know what the things mean: the red hair on the handle of the knife, or the grains of white powder on the velvet collar of the villain’s overcoat. I believe we could do it.’",say read book know thing mean red hair handle knife grain white powder velvet collar villain overcoat believe do 
10,"‘I shouldn’t like to have anything to do with murders,’ said Dora; ‘somehow it doesn’t seem safe--’",like have do murder say seem safe 
11,"‘And it always ends in the poor murderer being hanged,’ said Alice.",end poor murderer hang say 
12,"We explained to her why murderers have to be hanged, but she only said, ‘I don’t care. I’m sure no one would ever do murdering _twice_. Think of the blood and things, and what you would see when you woke up in the night! I shouldn’t mind being a detective to lie in wait for a gang of coiners, now, and spring upon them unawares, and secure them--single-handed, you know, or with only my faithful bloodhound.’",explain murderer have hang say care sure do murdering think blood thing see wake night mind detective lie wait gang coiner spring secure single handed know faithful bloodhound 
13,"She stroked Pincher’s ears, but he had gone to sleep because he knew well enough that all the suet pudding was finished. He is a very sensible dog. ‘You always get hold of the wrong end of the stick,’ Oswald said. ‘You can’t choose what crimes you’ll be a detective about. You just have to get a suspicious circumstance, and then you look for a clue and follow it up. Whether it turns out a murder or a missing will is just a fluke.’",stroke ear go sleep know suet pudding finish sensible dog get hold wrong end stick say choose crime detective have get suspicious circumstance look clue follow turn murder missing will fluke 
14,"‘That’s one way,’ Dicky said. ‘Another is to get a paper and find two advertisements or bits of news that fit. Like this: “Young Lady Missing,” and then it tells about all the clothes she had on, and the gold locket she wore, and the colour of her hair, and all that; and then in another piece of the paper you see, “Gold locket found,” and then it all comes out.’",way say get paper find advertisement bit news fit young tell clothes have gold locket wear colour hair piece paper see gold locket find come 
15,"We sent H. O. for the paper at once, but we could not make any of the things fit in. The two best were about how some burglars broke into a place in Holloway where they made preserved tongues and invalid delicacies, and carried off a lot of them. And on another page there was, ‘Mysterious deaths in Holloway.’",send paper make thing fit good burglar break place make preserve tongue invalid delicacy carry lot page be mysterious death 
16,"Oswald thought there was something in it, and so did Albert’s uncle when we asked him, but the others thought not, so Oswald agreed to drop it. Besides, Holloway is a long way off. All the time we were talking about the paper Alice seemed to be thinking about something else, and when we had done she said--",think be do uncle ask other think agree drop long way time talk paper seem think else do say 
17,"‘I believe we might be detectives ourselves, but I should not like to get anybody into trouble.’",believe detective like get trouble 
18,‘Not murderers or robbers?’ Dicky asked.,murderer robber ask 
19,"‘It wouldn’t be murderers,’ she said; ‘but I _have_ noticed something strange. Only I feel a little frightened. Let’s ask Albert’s uncle first.’",murderer say notice strange feel little frighten let ask uncle 
20,"Alice is a jolly sight too fond of asking grown-up people things. And we all said it was tommyrot, and she was to tell us.",jolly sight fond ask grow person thing say tommyrot tell 
21,"‘Well, promise you won’t do anything without me,’ Alice said, and we promised. Then she said--",promise do say promise say 
22,"‘This is a dark secret, and any one who thinks it is better not to be involved in a career of crime-discovery had better go away ere yet it be too late.’",dark secret one think good involve career crime discovery good go late 
23,"So Dora said she had had enough of tents, and she was going to look at the shops. H. O. went with her because he had twopence to spend. They thought it was only a game of Alice’s but Oswald knew by the way she spoke. He can nearly always tell. And when people are not telling the truth Oswald generally knows by the way they look with their eyes. Oswald is not proud of being able to do this. He knows it is through no merit of his own that he is much cleverer than some people.",say have enough tent go look shop go have twopence spend think game know way speak tell person tell truth know way look eye proud able do know merit own cleverer person 
24,"When they had gone, the rest of us got closer together and said--",go rest get close say 
25,‘Now then.’,
26,"‘Well,’ Alice said, ‘you know the house next door? The people have gone to Scarborough. And the house is shut up. But last night _I saw a light in the windows_.’",say know house next door person go house shut last night see light windows_ 
27,"We asked her how and when, because her room is in the front, and she couldn’t possibly have seen. And then she said--",ask room front see say 
28,‘I’ll tell you if you boys will promise not ever to go fishing again without me.’,tell boy promise go fishing 
29,So we had to promise.,have promise 
30,Then she said--,say 
31,"‘It was last night. I had forgotten to feed my rabbits and I woke up and remembered it. And I was afraid I should find them dead in the morning, like Oswald did.’",last night forget feed rabbit wake remember afraid find dead morning 
32,"‘It wasn’t my fault,’ Oswald said; ‘there was something the matter with the beasts. I fed them right enough.’",fault say be matter beast feed 
33,"Alice said she didn’t mean that, and she went on--",say mean go 
34,"‘I came down into the garden, and I saw a light in the house, and dark figures moving about. I thought perhaps it was burglars, but Father hadn’t come home, and Eliza had gone to bed, so I couldn’t do anything. Only I thought perhaps I would tell the rest of you.’",come garden see light house dark figure move think burglar come go bed do think tell rest 
35,"‘Why didn’t you tell us this morning?’ Noel asked. And Alice explained that she did not want to get any one into trouble, even burglars. ‘But we might watch to-night,’ she said, ‘and see if we see the light again.’",tell morning ask explain want get one trouble burglar watch night say see see light 
36,"‘They might have been burglars,’ Noel said. He was sucking the last bit of his macaroni. ‘You know the people next door are very grand. They won’t know us--and they go out in a real private carriage sometimes. And they have an “At Home” day, and people come in cabs. I daresay they have piles of plate and jewellery and rich brocades, and furs of price and things like that. Let us keep watch to-night.’",burglar say suck last bit macaroni know person next door grand know go real private carriage have day person come cab daresay have pile plate jewellery rich brocade fur price thing let keep watch night 
37,"‘It’s no use watching to-night,’ Dicky said; ‘if it’s only burglars they won’t come again. But there are other things besides burglars that are discovered in empty houses where lights are seen moving.’",use watch night say burglar come be other thing burglar discover empty house light see move 
38,"‘You mean coiners,’ said Oswald at once. ‘I wonder what the reward is for setting the police on their track?’",mean coiner say wonder reward set police track 
39,"Dicky thought it ought to be something fat, because coiners are always a desperate gang; and the machinery they make the coins with is so heavy and handy for knocking down detectives.",think fat coiner desperate gang machinery make coin heavy handy knock detective 
40,"Then it was tea-time, and we went in; and Dora and H. O. had clubbed their money together and bought a melon; quite a big one, and only a little bit squashy at one end. It was very good, and then we washed the seeds and made things with them and with pins and cotton. And nobody said any more about watching the house next door.",tea time go clubb money buy melon big one little bit squashy end good wash seed make thing pin cotton say more watch house next door 
41,"Only when we went to bed Dicky took off his coat and waistcoat, but he stopped at his braces, and said--",go bed take coat waistcoat stop brace say 
42,‘What about the coiners?’,coiner 
43,"Oswald had taken off his collar and tie, and he was just going to say the same, so he said, ‘Of course I meant to watch, only my collar’s rather tight, so I thought I’d take it off first.’",take collar tie go say same say course mean watch collar tight think take 
