id,paragraph,tokens
1,CHAPTER 4. EIGHT THOUSAND YEARS AGO,chapter year 
2,"Next morning Anthea got old Nurse to allow her to take up the ‘poor learned gentleman’s’ breakfast. He did not recognize her at first, but when he did he was vaguely pleased to see her.",next morning get old nurse allow take poor learn gentleman breakfast recognize first pleased see 
3,"‘You see I’m wearing the charm round my neck,’ she said; ‘I’m taking care of it--like you told us to.’",see wear charm neck say take care tell 
4,"‘That’s right,’ said he; ‘did you have a good game last night?’",right say have good game last night 
5,"‘You will eat your breakfast before it’s cold, won’t you?’ said Anthea. ‘Yes, we had a splendid time. The charm made it all dark, and then greeny light, and then it spoke. Oh! I wish you could have heard it--it was such a darling voice--and it told us the other half of it was lost in the Past, so of course we shall have to look for it there!’",eat breakfast cold say have splendid time charm make dark greeny light speak wish hear darling voice tell other half lose course have look 
6,The learned gentleman rubbed his hair with both hands and looked anxiously at Anthea.,learn gentleman rub hair hand look 
7,"‘I suppose it’s natural--youthful imagination and so forth,’ he said. ‘Yet someone must have... Who told you that some part of the charm was missing?’",suppose natural youthful imagination say have tell part charm miss 
8,"‘I can’t tell you,’ she said. ‘I know it seems most awfully rude, especially after being so kind about telling us the name of power, and all that, but really, I’m not allowed to tell anybody anything about the--the--the person who told me. You won’t forget your breakfast, will you?’",tell say know seem rude kind tell name power allow tell person tell forget breakfast 
9,"The learned gentleman smiled feebly and then frowned--not a cross-frown, but a puzzle-frown.",learn gentleman smile frown cross frown puzzle frown 
10,"‘Thank you,’ he said, ‘I shall always be pleased if you’ll look in--any time you’re passing you know--at least...’",thank say pleased look time pass know least 
11,"‘I will,’ she said; ‘goodbye. I’ll always tell you anything I MAY tell.’",say tell tell 
12,"He had not had many adventures with children in them, and he wondered whether all children were like these. He spent quite five minutes in wondering before he settled down to the fifty-second chapter of his great book on ‘The Secret Rites of the Priests of Amen Ra’.",have many adventure child wonder child spend minute wonder settle second chapter great book secret 
