id,paragraph,tokens
1,CHAPTER 10. LITTLE VICTORIES.,chapter little victories 
2,"Though Mr Tooke was so busy from having no usher, he found time to come and see Hugh pretty often.  He had a sofa moved into that room: and he carried Hugh, without hurting him at all, and laid him down there comfortably, beside the fire.  He took his tea there, with Mrs Proctor; and he brought up his newspaper, and read from it anything which he thought would amuse the boy.  He smiled at Hugh's scruple about occupying his room, and assured him that he was quite as well off in Mr Carnaby's room, except that it was not so quiet as this, and therefore more fit for a person in health than for an invalid.  Mr Tooke not only brought up plenty of books from the school library, but lent Hugh some valuable volumes of prints from his own shelves.",busy have usher find time come see have sofa move room carry hurt lay fire take tea bring newspaper read think amuse boy smile scruple occupy room assure room quiet fit person health invalid bring plenty book school library loan valuable volume print own shelf 
3,"Hugh could not look at these for long together.  His head soon began to ache, and his eyes to be dazzled; for he was a good deal weakened.  His mother observed also that he became too eager about views in foreign countries, and that he even grew impatient in his temper when talking about them.",look head begin ache eye dazzle good deal weaken mother observe become eager view foreign country grow impatient temper talk 
4,"""My dear boy,"" said she one evening, after tea, when she saw him in this state, and that it rather perplexed Mr Tooke, ""if you remember your resolution, I think you will put away that book.""",dear boy say evening tea see state perplex remember resolution think put book 
5,"""O, mother!"" exclaimed he, ""you want to take away the greatest pleasure I have!""",mother exclaim want take great pleasure have 
6,"""If it is a pleasure, go on.  I was afraid it was becoming a pain.""",pleasure go afraid become pain 
7,"Mr Tooke did not ask what this meant; but he evidently wished to know. He soon knew, for Hugh found himself growing more fidgety and more cross, the further he looked in the volume of Indian Views, till he threw himself back upon the sofa, and stuffed his handkerchief into his mouth, and stared at the fire, struggling, as his mother saw, to help crying.  ""I will take away the book,--shall I, my dear?""",ask mean wish know know find grow fidgety cross further look volume indian throw sofa stuff handkerchief mouth stare fire struggle mother see help cry take book dear 
8,"""Yes, mother.  O dear!  I shall never keep my vow, I know.""",mother dear keep vow know 
9,"Mrs Proctor told Mr Tooke that Hugh had made a resolution which she earnestly hoped he might be able to keep;--to bear cheerfully every disappointment and trouble caused by this accident, from the greatest to the least,--from being obliged to give up being a traveller by-and-by, to the shoemaker's wondering that he wanted only one shoe.  Now, if looking at pictures of foreign countries made him less cheerful, it seemed to belong to his resolution to give up that pleasure for the present.  Hugh acknowledged that it did; and Mr Tooke, who was pleased at what he heard, carried away the Indian Views, and brought instead a very fine work on Trades, full of plates representing people engaged in every kind of trade and manufacture.  Hugh was too tired to turn over any more pages to-night: but his master said the book might stay in the room now, and when Hugh was removed, it might go with him; and, as he was able to sit up more, he might like to copy some of the plates.",tell make resolution hope able keep bear disappointment trouble cause accident great least oblige give traveller shoemaker wonder want shoe look picture foreign country make cheerful seem belong resolution give pleasure present acknowledge pleased hear carry indian bring fine work full plate represent person engage kind trade manufacture tired turn more page night master say book stay room remove go able sit like copy plate 
10,"""Removed!"" exclaimed Hugh.",remove exclaim 
