id,paragraph,tokens
1,CHAPTER 47.,
2,"As soon as the meal was over, Mr Seagrave and Juno assisted them in carrying down the canvas and poles for the tent, with shovels to clear away, and the pegs to fix the tents up properly.  Before they started, William observed, ""I think it would be a good thing, if Ready and I were to take our bedding with us, and then we could fix up one tent this evening, and sleep there; to-morrow morning we might set up the other, and get a good deal of work over before we come back.""",meal assist carry canvas pole tent shovel clear peg fix tent start observe think good thing ready take bedding fix tent evening sleep morning set other get good deal work come 
3,"""You are right, William,"" replied Ready; ""let us see what Juno can give us to eat, and then we will do as you say, for the sooner we are all there the better.""",right reply ready let see give eat do say good 
4,"As Mr Seagrave was of the same opinion, Juno packed up a piece of salt pork and some flour-cakes, which, with three or four bottles of water, they took down to the boat.  Ready having thrown in a piece of rope to moor the boat with, they shoved off and were soon through the reef, and, after a smart pull, they arrived again at the small harbour.",same opinion pack piece salt pork flour cake bottle water take boat ready throw piece rope moor boat shove reef smart pull arrive small harbour 
5,"As soon as they had landed all the things, they made the boat fast by the rope, and then carried a portion of the canvas and tent-poles up to the first copse of trees, which were the guavas; they then returned for the remainder, and after three trips everything was up.",land thing make boat rope carry portion canvas tent pole first copse tree guava return remainder trip 
6,"""Now, William, we must see where to pitch the tent; we must not be too near the cocoa-nut grove, or we shall have too far to go for water.""",see pitch tent cocoa nut grove have go water 
7,"""Don't you think that the best place will be close to the bananas? the ground is higher there, and the water is, you know, between the bananas and the yams.""",think good place close banana ground high water know banana yam 
8,"""Very true, I think it will not be a bad place; let us walk there first, and reconnoitre the ground.""",true think bad place let walk reconnoitre ground 
9,"They walked to where the bananas were now throwing out their beautiful large green leaves, and decided that they would fix the tents upon the north side of them.",walk banana throw beautiful large green leave decide fix tent north side 
10,"""So here let it be,"" said Ready; ""and now let us go and fetch all the things; it is a nice dry spot, and I think will do capitally.""",let say ready let go fetch thing nice dry spot think do 
11,"They were soon hard at work, and long before sunset one tent was ready, and they had put their bedding in it.",hard work sunset tent ready put bedding 
12,"""Well, now, I suppose you are a little tired,"" said Ready; ""I'm sure you ought to be, for you have worked hard to-day.""",suppose little tired say ready sure work hard day 
13,"""I don't feel very tired, Ready, but it's not time to go to bed yet.""",feel tired ready time go bed 
14,"""No; and I think we had better take our shovels and dig the pits for the water, and then we shall know by to-morrow morning whether the water is good or not.""",think have good take shovel dig pit water know morning water good 
15,"""Yes, Ready, we can do that before we get our supper.""",ready do get supper 
16,"They walked to where the ground between the bananas and yam patch was wet and swampy, and dug two large holes about a yard deep and square; the water trickled in very fast, and they were up to their ankles before they had finished.",walk ground banana yam patch wet swampy dig large hole yard deep square water trickle ankle finish 
17,"""There'll be no want of water, Ready, if it is only fit to drink.""",be want water ready fit drink 
18,"""I've no fear of that,"" replied Ready.",have fear reply ready 
19,"They returned to the tent and made their supper off the salt pork and flour-cakes, and then lay down on the mattresses.  They were soon fast asleep, for they were tired out with the hard work which they had gone through.",return tent make supper salt pork flour cake lay mattress fast asleep tired hard work go 
20,"The next morning, at sunrise, they were up again; the first thing they did was to go and examine the holes they had dug for water; they found them full and running over, and the water had settled quite clear; they tasted it, and pronounced it very good.",next morning sunrise first thing do go examine hole dig water find full run water settle clear taste pronounce good 
21,"As soon as they had washed themselves, they went back and made their breakfast, and then set to work to get up the other tent.  They then cleared all the ground near the tents of brushwood and high grass, and levelled it nicely with their shovels inside.",wash go make breakfast set work get other tent clear ground tent brushwood high grass levell shovel 
22,"""Now, William, we have another job, which is to prepare a fireplace for Juno: we must go down to the beach for stones.""",have job prepare fireplace go beach stone 
23,"In another hour the fireplace was completed, and Ready and William looked at their work.",hour fireplace complete ready look work 
24,"""Well, I call this a very comfortable lodging-house,"" said Ready.",call comfortable lodging house say ready 
25,"""And I am sure,"" replied William, ""it's very pretty.  Mamma will be delighted with it.""",sure reply pretty delight 
26,"""We shall have no want of bananas in a few weeks,"" said Ready; ""look, they are all in blossom already.  Well, now I suppose we had better leave everything here, and go back.  We must have another trip this afternoon, and sleep here to-night.""",have want banana few week say ready look blossom suppose have leave go have trip afternoon sleep night 
27,"They went down to the boat, and sailed back as before; by ten o'clock in the morning they had regained the house, and then they made arrangements for their work during the remainder of the day.  It was agreed that the provisions necessary for a day or two, the table and chairs, the cooking utensils, and a portion of their clothes, should be taken round that afternoon, that Ready and William should come back early the next morning, and then they should all set off together through the wood to the new location.  The sheep and lambs (for they had four lambs), the goats and kids, were to be driven through the wood by Mr Seagrave; William and Ready and the dogs would be very useful in driving them.  As for the fowls and chickens, it was decided they should be left, as Ready and William could look after them on their occasional visits.",go boat sail o'clock morning regain house make arrangement work remainder day agree provision necessary day table chair cooking utensil portion clothes take afternoon ready come next morning set wood new location sheep lamb have lamb goat kid drive wood ready dog useful drive fowl chicken decide leave ready look occasional visit 
28,,
29,,
