id,paragraph,tokens
1,CHAPTER IV. Tweedledum And Tweedledee,
2,"They were standing under a tree, each with an arm round the other’s neck, and Alice knew which was which in a moment, because one of them had ‘DUM’ embroidered on his collar, and the other ‘DEE.’ ‘I suppose they’ve each got “TWEEDLE” round at the back of the collar,’ she said to herself.",stand tree arm other neck know moment have dum’ embroider collar other suppose get back collar say 
3,"They stood so still that she quite forgot they were alive, and she was just looking round to see if the word “TWEEDLE” was written at the back of each collar, when she was startled by a voice coming from the one marked ‘DUM.’",stand forget alive look see word write back collar startle voice come one mark 
4,"‘If you think we’re wax-works,’ he said, ‘you ought to pay, you know. Wax-works weren’t made to be looked at for nothing, nohow!’",think wax work say pay know wax work make look 
5,"‘Contrariwise,’ added the one marked ‘DEE,’ ‘if you think we’re alive, you ought to speak.’",add one mark think alive speak 
6,"‘I’m sure I’m very sorry,’ was all Alice could say; for the words of the old song kept ringing through her head like the ticking of a clock, and she could hardly help saying them out loud:--",sure sorry say word old song keep ring head ticking clock help say 
7,      ‘Tweedledum and Tweedledee       Agreed to have a battle;      For Tweedledum said Tweedledee       Had spoiled his nice new rattle.,agree have battle say spoiled nice new rattle 
8,"     Just then flew down a monstrous crow,       As black as a tar-barrel;      Which frightened both the heroes so,       They quite forgot their quarrel.’",fly monstrous crow black tar barrel frighten hero forget quarrel 
9,"‘I know what you’re thinking about,’ said Tweedledum: ‘but it isn’t so, nohow.’",know think say 
10,"‘Contrariwise,’ continued Tweedledee, ‘if it was so, it might be; and if it were so, it would be; but as it isn’t, it ain’t. That’s logic.’",continue logic 
11,"‘I was thinking,’ Alice said very politely, ‘which is the best way out of this wood: it’s getting so dark. Would you tell me, please?’",think say good way wood get dark tell 
12,But the little men only looked at each other and grinned.,little man look other grin 
13,"They looked so exactly like a couple of great schoolboys, that Alice couldn’t help pointing her finger at Tweedledum, and saying ‘First Boy!’",look couple great schoolboy help point finger say first 
14,"‘Nohow!’ Tweedledum cried out briskly, and shut his mouth up again with a snap.",cry shut mouth snap 
15,"‘Next Boy!’ said Alice, passing on to Tweedledee, though she felt quite certain he would only shout out ‘Contrariwise!’ and so he did.",next boy say pass feel certain shout 
