id,paragraph,tokens
1,CHAPTER VI. THE TOWN WITH NOBODY IN IT.,town 
2,"  ""Master,"" quoth the auld hound,     ""Where will ye go?""   ""Over moss, over muir.     To court my new jo.""   ""Master, though the night be merk,     I'se follow through the snow.",master quoth hound go moss court new jo master night merk follow snow 
3,"  ""Court her, master, court her,     So shall ye do weel;   But and ben she'll guide the house,     I'se get milk and meal.   Ye'se get lilting while she sits     With her rock and reel.""",court master court do weel guide house get milk meal get lilt sit rock reel 
4,"  ""For, oh! she has a sweet tongue,     And een that look down,   A gold girdle for her waist,     And a purple gown.   She has a good word forbye     Fra a' folk in the town.""",have sweet tongue look gold girdle waist purple gown have good word forbye folk town 
5," Soon after sunrise they came to a great city, and it was perfectly still. There were grand towers and terraces, wharves, too, and a large market, but there was nobody anywhere to be seen. Jack thought that might be because it was so early in the morning; and when the boat ran itself up against a wooden wharf and stopped, he jumped ashore, for he thought this must be the end of his journey. A delightful town it was, if only there had been any people in it! The market-place was full of stalls, on which were spread toys, baskets, fruit, butter, vegetables, and all the other things that are usually sold in a market.",sunrise come great city be grand tower terrace wharve large market be see think early morning boat run wooden wharf stop jump think end journey delightful town be person market place full stall spread toy basket fruit butter vegetable other thing sell market 
6,"Jack walked about in it. Then he looked in at the open doors of the houses, and at last, finding that they were all empty, he walked into one, looked at the rooms, examined the picture-books, rang the bells, and set the musical-boxes going. Then, after he had shouted a good deal, and tried in vain to make some one hear, he went back to the edge of the river where his boat was lying, and the water was so delightfully clear and calm, that he thought he would bathe. So he took off his clothes, and folding them very carefully, so as not to hurt the fairies, laid them down beside a hay-cock, and went in, and ran about and paddled for a long time,--much longer than there was any occasion for; but then he had nothing to do.",walk look open door house last find empty walk look room examine picture book ring bell set musical box go shout good deal try vain make one hear go edge river boat lie water clear calm think bathe take clothes fold hurt fairy lay hay cock go run paddle long time be occasion have do 
7,"When at last he had finished, he ran to the hay-cock and began to dress himself; but he could not find his stockings, and after looking about for some time he was obliged to put on his clothes without them, and he was going to put his boots on his bare feet, when, walking to the other side of the hay-cock, he saw a little old woman about as large as himself. She had a pair of spectacles on, and she was knitting.",last finish run hay cock begin dress find stocking look time oblige put clothes go put boot bare foot walk other side hay cock see little old woman large have pair spectacle knitting 
8,She looked so sweet-tempered that Jack asked her if she knew anything about his stockings.,look sweet temper ask know stocking 
9,"""It will be time enough to ask for them when you have had your breakfast,"" said she. ""Sit down. Welcome to our town. How do you like it?""",time ask have breakfast say sit town like 
10,[JACK'S NEW FRIEND.,new friend 
11,"""She had a pair of spectacles on, and she was knitting.""--PAGE 82.]",have pair spectacle knitting page 
12,"""I should like it very much indeed,"" said Jack, ""if there was anybody in it.""",like say be 
13,"""I'm glad of that,"" said the woman. ""You've seen a good deal of it; but it pleases me to find that you are a very honest boy. You did not take anything at all. I am honest too.""",glad say woman see good deal please find honest boy take honest 
14,"""Yes,"" said Jack, ""of course you are.""",say course 
