id,paragraph,tokens
1,CHAPTER 2. THE FLOODS,chapter floods 
2,"Then banks came down with ruin and rout, Then beaten spray flew round about, Then all the mighty floods were out,   And all the world was in the sea _--Jean Ingelow_",bank come ruin rout beat spray fly mighty flood world sea 
3," On the third of November, a few days after this visit to the Why Not?, the wind, which had been blowing from the south-west, began about four in the afternoon to rise in sudden strong gusts. The rooks had been pitch-falling all the morning, so we knew that bad weather was due; and when we came out from the schooling that Mr. Glennie gave us in the hall of the old almshouses, there were wisps of thatch, and even stray tiles, flying from the roofs, and the children sang:",third few day visit wind blow south west begin afternoon rise sudden strong gust rook pitch fall morning know bad weather due come schooling give hall old almshouse be wisp thatch stray tile fly roof child sing 
4,"Blow wind, rise storm, Ship ashore before morn.",blow wind rise storm ship morn 
5,"It is heathenish rhyme that has come down out of other and worse times; for though I do not say but that a wreck on Moonfleet beach was looked upon sometimes as little short of a godsend, yet I hope none of us were so wicked as to _wish_ a vessel to be wrecked that we might share in the plunder. Indeed, I have known the men of Moonfleet risk their own lives a hundred times to save those of shipwrecked mariners, as when the _Darius_, East Indiaman, came ashore; nay, even poor nameless corpses washed up were sure of Christian burial, or perhaps of one of Master Ratsey's headstones to set forth sex and date, as may be seen in the churchyard to this day.",heathenish rhyme come other bad time say wreck beach look little short godsend hope wicked _wish vessel wreck share plunder know man risk own life time save shipwreck mariner come poor nameless corpse wash sure christian burial headstone set sex date see churchyard day 
6,"Our village lies near the centre of Moonfleet Bay, a great bight twenty miles across, and a death-trap to up-channel sailors in a south-westerly gale. For with that wind blowing strong from south, if you cannot double the Snout, you must most surely come ashore; and many a good ship failing to round that point has beat up and down the bay all day, but come to beach in the evening. And once on the beach, the sea has little mercy, for the water is deep right in, and the waves curl over full on the pebbles with a weight no timbers can withstand. Then if poor fellows try to save themselves, there is a deadly under-tow or rush back of the water, which sucks them off their legs, and carries them again under the thundering waves. It is that back-suck of the pebbles that you may hear for miles inland, even at Dorchester, on still nights long after the winds that caused it have sunk, and which makes people turn in their beds, and thank God they are not fighting with the sea on Moonfleet beach.",village lie centre great bight mile death trap channel sailor south westerly gale wind blow strong south double come many good ship fail point beat bay day come beach evening beach sea have little mercy water deep wave curl full pebble weight timber withstand poor fellow try save be deadly tow rush back water suck leg carry thunder wave back suck pebble hear mile night wind cause sink make person turn bed thank fight sea beach 
7,"But on this third of November there was no wreck, only such a wind as I have never known before, and only once since. All night long the tempest grew fiercer, and I think no one in Moonfleet went to bed; for there was such a breaking of tiles and glass, such a banging of doon and rattling of shutters, that no sleep was possible, and we were afraid besides lest the chimneys should fall and crush us. The wind blew fiercest about five in the morning, and then some ran up the street calling out a new danger--that the sea was breaking over the beach, and that all the place was like to be flooded. Some of the women were for flitting forthwith and climbing the down; but Master Ratsey, who was going round with others to comfort people, soon showed us that the upper part of the village stood so high, that if the water was to get thither, there was no knowing if it would not cover Ridgedown itself. But what with its being a spring-tide, and the sea breaking clean over the great outer beach of pebbles--a thing that had not happened for fifty years--there was so much water piled up in the lagoon, that it passed its bounds and flooded all the sea meadows, and even the lower end of the street. So when day broke, there was the churchyard flooded, though 'twas on rising ground, and the church itself standing up like a steep little island, and the water over the door-sill of the Why Not?, though Elzevir Block would not budge, saying he did not care if the sea swept him away. It was but a nine-hours' wonder, for the wind fell very suddenly; the water began to go back, the sun shone bright, and before noon people came out to the doors to see the floods and talk over the storm. Most said that never had been so fierce a wind, but some of the oldest spoke of one in the second year of Queen Anne, and would have it as bad or worse. But whether worse or not, this storm was a weighty matter enough for me, and turned the course of my life, as you shall hear.",third be wreck wind know night tempest grow fiercer think go bed be breaking tile glass bang doon rattling shutter sleep possible afraid chimney fall crush wind blow fiercest morning run street call new danger sea break beach place flood woman flit climb down go other comfort person show upper part village stand high water get be know cover spring tide sea break clean great outer beach pebble thing happen year be much water pile lagoon pass bound flood sea meadow low end street day break be churchyard flood rise ground church stand steep little island water door sill budge say care sea sweep hour wonder wind fall water begin go sun shine bright noon person come door see flood talk storm most say fierce wind old speak second year have bad bad bad storm weighty matter turn course life hear 
8,"I have said that the waters came up so high that the church stood out like an island; but they went back quickly, and Mr. Glennie was able to hold service on the next Sunday morning. Few enough folks came to Moonfleet Church at any time; but fewer still came that morning, for the meadows between the village and the churchyard were wet and miry from the water. There were streamers of seaweed tangled about the very tombstones, and against the outside of the churchyard wall was piled up a great bank of it, from which came a salt rancid smell like a guillemot's egg that is always in the air after a south-westerly gale has strewn the shore with wrack.",say water come high church stand island go able hold service next morning few enough folk come time few come morning meadow village churchyard wet miry water be streamer seaweed tangle very tombstone outside churchyard wall pile great bank come salt rancid smell guillemot egg air south westerly gale strewn shore wrack 
9,"This church is as large as any other I have seen, and divided into two parts with a stone screen across the middle. Perhaps Moonfleet was once a large place, and then likely enough there were people to fill such a church, but never since I knew it did anyone worship in that part called the nave. This western portion was quite empty beyond a few old tombs and a Royal Arms of Queen Anne; the pavement too was damp and mossy; and there were green patches down the white walls where the rains had got in. So the handful of people that came to church were glad enough to get the other side of the screen in the chancel, where at least the pew floors were boarded over, and the panelling of oak-work kept off the draughts.",church large other see divide part stone screen middle large place likely be person fill church know do worship part call nave western portion empty few old tomb royal pavement damp mossy be green patch white wall rain get handful person come church glad get other side screen chancel least pew floor board panelling oak work keep draught 
10,"Now this Sunday morning there were only three or four, I think, beside Mr. Glennie and Ratsey and the half-dozen of us boys, who crossed the swampy meadows strewn with drowned shrew-mice and moles. Even my aunt was not at church, being prevented by a migraine, but a surprise waited those who did go, for there in a pew by himself sat Elzevir Block. The people stared at him as they came in, for no one had ever known him go to church before; some saying in the village that he was a Catholic, and others an infidel. However that may be, there he was this day, wishing perhaps to show a favour to the parson who had written the verses for David's headstone. He took no notice of anyone, nor exchanged greetings with those that came in, as was the fashion in Moonfleet Church, but kept his eyes fixed on a prayer-book which he held in his hand, though he could not be following the minister, for he never turned the leaf.",morning be think half boy cross swampy meadow strewn drown shrew mouse mole aunt church prevent migraine surprise wait go pew sit person stare come know go church say village other infidel day wish show favour parson write verse headstone take notice exchange greeting come fashion keep eye fix prayer book hold hand follow minister turn leaf 
