id,paragraph,tokens
1,CHAPTER XI.,
2," ""Would you have found your way to Lymington?"" said Oswald, as the pony trotted along.",find way say pony trotet 
3,"""Yes; I think so,"" replied Edward; ""but I must have first gone to Arnwood. Indeed, had I been alone I should have done so; but we have made a much shorter cut.""",think reply go alone do make short cut 
4,"""I did not think that you would have liked to have seen the ruins of Arnwood,"" replied Oswald.",think like see ruin reply 
5,"""Not a day passes without my thinking of them,"" replied Edward. ""I should like to see them. I should like to see if any one has taken possession of the property, for they say it is confiscated.""",day pass thinking reply like see like see one take possession property say confiscate 
6,"""I heard that it was to be, but not that it was yet,"" said Oswald; ""but we shall know more when we get to Lymington. I have not seen it for more than a year. I hardly think that any one will recognize you.""",hear say know more get see more year think one recognize 
7,"""I should think not; but I care little if they do. Indeed, who is thee to know me?""",think care little know 
8,"""Well, my introduction of you will save some surmises, probably; and I shall not take you among those who may be inclined to ask questions. See, there is the steeple; we have not more than a quarter of an hour's drive.""",introduction save surmise take inclined ask question see be steeple have more quarter hour drive 
9,"As soon as they arrived at Lymington, Oswald directed the way to a small hostelry to which the keepers and verderers usually resorted. In fact, the landlord was the party who took all the venison off their hands, and disposed of it. They drove into the yard, and, giving the pony and cart in charge of the hostler, went into the inn, where they found the landlord, and one or two other people, who were drinking.",arrive direct way small hostelry keeper verderer resort fact landlord party take venison hand dispose drive yard give pony cart charge hostler go inn find landlord other person drink 
10,"""Well, Master Andrew, how fare you?"" said Oswald.",fare say 
11,"""Let me see,"" said the corpulent landlord, throwing back his head, and putting out his stomach, as he peered at Oswald. ""Why, Oswald Partridge, as I am a born man. Where have you been this many a day!""",let see say corpulent landlord throw head put stomach peer bear man many day 
12,"""In the forest, Master Andrew, where there are no few chops and changes.""",forest be few chop change 
13,"""Yes, you have a sort of Parliamentary keeper, I'm told; and who is this with you?""",have sort parliamentary keeper tell 
14,"""The grandson of an old friend of yours, now dead, poor old Jacob Armitage.""",grandson old friend dead poor old 
15,"""Jacob dead, poor fellow! As true as flint was Jacob Armitage, as I'm a born man! And so he is dead! Well, we all owe Heaven a death. Foresters and landlords, as well as kings, all must die!""",dead poor fellow true flint bear man dead owe heaven death forester landlord king die 
16,"""I have brought Edward Armitage over here to introduce him to you, Master Andrew. Now that the old man is dead, you must look to him for forest meat.""",bring introduce old man dead look forest meat 
