id,paragraph,tokens
1,The Rival Crusoes Agnes Strickland,
2,BOOK 1.,
3,"""George! Harry!--lazy fellows that you are!--Why are you not in attendance?"" said Lord Robert Summers in an angry tone, throwing the rein of his pony to his grooms, and rushing up the great staircase with his handkerchief held close to his face.",lazy fellow attendance say angry tone throw rein pony groom rush great staircase handkerchief hold face 
4,"""What is the matter with our young lord to-day?"" said Harry; ""he seems in a marvellous ill mood.""",matter young lord day say seem marvellous ill mood 
5,"""I suppose he has had another brush with Philip Harley to-day: did not you see the blood on his handkerchief?"" said the other.",suppose have brush day see blood handkerchief say other 
6,"""That Philip is a saucy young rascal,"" replied Harry; ""but he will get himself into a scrape before long. Lord Robert will be even with him, I will answer; for he never takes an offence without returning twenty-fold.""",saucy young rascal reply get scrape answer take offence return fold 
7,"""They never meet now without a battle,"" returned the groom. ""Lord Robert has been so used to domineer over men twice his age, on board ship, that he is more unbearable than any young man of rank I ever served. I wonder who is to put up with all his tempers? If his elder brother, my young lord, were half so hasty with his hands, or so flippant with his tongue, I would leave his service to-morrow: however, he wont be with us long--that's my comfort. It was but the other day I was airing the dogs, and trod, by accident, on his favourite Neptune's toe. The plaguy beast set up a yell. In an instant, I had a cuff of the head from the young tyrant, and was called a careless rascal and scoundrel, while he had breath to heap such epithets on me. I am glad the lad has given him a dressing, and wish it had been twice as much; it might have done him good.""",meet battle return groom use domineer man age board ship unbearable young man rank serve wonder put temper elder brother young lord half hasty hand flippant tongue leave service comfort other day airing dog trod accident favourite toe plaguy beast set yell instant have cuff head young tyrant call careless rascal scoundrel have breath heap such epithet glad lad give dress wish much do good 
8,"With this wish, George led off the pony. The fact was, Lord Robert had caught Philip Harley trespassing, according to custom, in the Park, and had tried to horsewhip him out of the grounds, but had fairly got the worst of it. Lord Robert, though a stout and courageous youth, was pulled off his horse by the desperate young rustic, and in the fray received several contusions on the face. Philip did not part without some tokens of his enemy's vengeance; but he certainly remained victor in the contest. Lord Robert was glad to regain his pony and make a hasty retreat, much mortified, and in a very evil temper.",wish lead pony fact catch trespass accord custom try horsewhip grounds get bad stout courageous youth pull horse desperate young rustic fray receive several contusion face part token enemy vengeance remain victor contest glad regain pony make hasty retreat mortify evil temper 
9,"When he had reached his apartment, he washed the blood from his face, and composed the swelling of his haughty spirit; and after smoothing his ruffled plumes, he descended into the dining-room and joined the family party. His mother made some inquiry respecting the bruises on his face; but he turned it off with an evasive answer, as the effect of a fall he had met with in the Park. No farther notice was taken, except a slight sarcasm on the proverbial bad horsemanship of sailors.",reach apartment wash blood face compose swell haughty spirit smooth ruffle plume descend dining room join family party mother make inquiry respect bruise face turn evasive answer effect fall meet far notice take slight sarcasm proverbial bad horsemanship sailor 
10,"At the dessert, the Marquis, his father, handed him a letter. ""It is from your uncle, Sir Henry. See, Robert, what a charming surprise he has prepared for you! He spoils you, boy! I think you would not be so petulant and imperious, if every wish of that wayward heart were not gratified by his fond affection.""",dessert father hand letter uncle see charming surprise prepare spoil think petulant imperious wish wayward heart gratified fond affection 
11,"Lord Robert was so eager to read the letter from his beloved uncle, that he scarcely heard this reproof, which, gentle as it was, at any other time would have clouded his handsome brow with frowns.",eager read letter beloved uncle hear reproof gentle other time cloude handsome brow frown 
