id,paragraph,tokens
1,The White Seal,white 
2,"     Oh! hush thee, my baby, the night is behind us,         And black are the waters that sparkled so green.      The moon, o’er the combers, looks downward to find us         At rest in the hollows that rustle between.      Where billow meets billow, then soft be thy pillow,         Ah, weary wee flipperling, curl at thy ease!      The storm shall not wake thee, nor shark overtake thee,         Asleep in the arms of the slow-swinging seas!",baby night black water sparkle green moon comber look find rest hollow rustle billow meet billow pillow weary wee flipperling curl ease storm wake shark overtake asleep arm slow swing sea 
3,                                              Seal Lullaby,
4," All these things happened several years ago at a place called Novastoshnah, or North East Point, on the Island of St. Paul, away and away in the Bering Sea. Limmershin, the Winter Wren, told me the tale when he was blown on to the rigging of a steamer going to Japan, and I took him down into my cabin and warmed and fed him for a couple of days till he was fit to fly back to St. Paul’s again. Limmershin is a very quaint little bird, but he knows how to tell the truth.",thing happen several year place call tell tale blow rigging steamer go take cabin warm feed couple day fit fly quaint little bird know tell truth 
5,"Nobody comes to Novastoshnah except on business, and the only people who have regular business there are the seals. They come in the summer months by hundreds and hundreds of thousands out of the cold gray sea. For Novastoshnah Beach has the finest accommodation for seals of any place in all the world.",come business only person have regular business seal come summer month hundred hundred thousand cold gray sea have fine accommodation seal place world 
6,"Sea Catch knew that, and every spring would swim from whatever place he happened to be in--would swim like a torpedo-boat straight for Novastoshnah and spend a month fighting with his companions for a good place on the rocks, as close to the sea as possible. Sea Catch was fifteen years old, a huge gray fur seal with almost a mane on his shoulders, and long, wicked dog teeth. When he heaved himself up on his front flippers he stood more than four feet clear of the ground, and his weight, if anyone had been bold enough to weigh him, was nearly seven hundred pounds. He was scarred all over with the marks of savage fights, but he was always ready for just one fight more. He would put his head on one side, as though he were afraid to look his enemy in the face; then he would shoot it out like lightning, and when the big teeth were firmly fixed on the other seal’s neck, the other seal might get away if he could, but Sea Catch would not help him.",catch know spring swim place happen swim torpedo boat spend month fight companion good place rock close sea possible catch year old huge gray fur seal mane shoulder long wicked dog tooth heave front flipper stand more foot clear ground weight bold weigh pound scarr mark savage fight ready fight more put head side afraid look enemy face shoot lightning big tooth fix other seal neck other seal get help 
7,"Yet Sea Catch never chased a beaten seal, for that was against the Rules of the Beach. He only wanted room by the sea for his nursery. But as there were forty or fifty thousand other seals hunting for the same thing each spring, the whistling, bellowing, roaring, and blowing on the beach was something frightful.",chase beat seal want room sea nursery be other seal hunt same thing spring whistling bellow roar blow beach frightful 
8,"From a little hill called Hutchinson’s Hill, you could look over three and a half miles of ground covered with fighting seals; and the surf was dotted all over with the heads of seals hurrying to land and begin their share of the fighting. They fought in the breakers, they fought in the sand, and they fought on the smooth-worn basalt rocks of the nurseries, for they were just as stupid and unaccommodating as men. Their wives never came to the island until late in May or early in June, for they did not care to be torn to pieces; and the young two-, three-, and four-year-old seals who had not begun housekeeping went inland about half a mile through the ranks of the fighters and played about on the sand dunes in droves and legions, and rubbed off every single green thing that grew. They were called the holluschickie--the bachelors--and there were perhaps two or three hundred thousand of them at Novastoshnah alone.",little hill call look half mile ground cover fighting seal surf dot head seal hurry land begin share fighting fight breaker fight sand fight smooth wear basalt rock nursery stupid unaccommodating man wife come island care tear piece young year old seal begin housekeeping go mile rank fighter play sand dune drove legion rub single green thing grow call holluschickie bachelor be 
9,"Sea Catch had just finished his forty-fifth fight one spring when Matkah, his soft, sleek, gentle-eyed wife, came up out of the sea, and he caught her by the scruff of the neck and dumped her down on his reservation, saying gruffly: “Late as usual. Where have you been?”",catch finish fifth fight spring soft sleek gentle eyed wife come sea catch scruff neck dump reservation say late usual 
10,"It was not the fashion for Sea Catch to eat anything during the four months he stayed on the beaches, and so his temper was generally bad. Matkah knew better than to answer back. She looked round and cooed: “How thoughtful of you. You’ve taken the old place again.”",fashion eat month stay beach temper bad know good answer look cooe thoughtful take old place 
