id,paragraph,tokens
1,CHAPTER IV.,
2,,
3,"     Back then, complainer...      Go, to the world return, nor fear to cast      Thy bread upon the waters, sure at last         In joy to find it after many days.--Christian Year.",complainer go world return fear cast bread water sure last joy find many day christian 
4," The next day Ethel had hoped for a return to reason, but behold, the world was cross! The reaction of the long excitement was felt, Gertrude fretted, and was unwell; Aubrey was pettish at his lessons; and Mary and Blanche were weary, yawning and inattentive; every straw was a burden, and Miss Bracy had feelings.",next day hope return reason world cross reaction long excitement feel fret unwell pettish lesson weary yawn inattentive straw burden have feeling 
5,"Ethel had been holding an interminable conversation with her in the schoolroom, interrupted at last by a summons to speak to a Cocksmoor woman at the back door, and she was returning from the kitchen, when the doctor called her into his study.",hold interminable conversation schoolroom interrupt last summons speak woman back door return kitchen doctor call study 
6,"“Ethel! what is all this? Mary has found Miss Bracy in floods of tears in the schoolroom, because she says you told her she was ill-tempered.”",find flood tear schoolroom say tell ill temper 
7,"“I am sure you will be quite as much surprised,” said Ethel, somewhat exasperated, “when you hear that you lacerated her feelings yesterday.”",sure surprise say exasperated hear lacerate feeling yesterday 
8,"“I? Why, what did I do?” exclaimed Dr. May.",do exclaim 
9,“You showed your evident want of confidence in her.”,show evident want confidence 
10,“I? What can I have done?”,do 
11,"“You met Aubrey and Gertrude in her charge, and you took them away at once to walk with you.”",meet charge take walk 
12,“Well?”,
13,"“Well, that was it. She saw you had no confidence in her.”",see have confidence 
14,"“Ethel, what on earth can you mean? I saw the two children dragging on her, and I thought she would see nothing that was going on, and would be glad to be released; and I wanted them to go with me and see Meta’s gold pheasants.”",earth mean see child drag think see go glad release want go see gold pheasant 
15,"“That was the offence. She has been breaking her heart all this time, because she was sure, from your manner, that you were displeased to see them alone with her--eating bon-bons, I believe, and therefore took them away.”",offence break heart time sure manner displease see eat bon believe take 
16,"“Daisy is the worse for her bon-bons, I believe, but the overdose of them rests on my shoulders. I do not know how to believe you, Ethel. Of course you told her nothing of the kind crossed my mind, poor thing!”",bad bon-bon believe overdose rest shoulder know believe course tell kind cross mind poor thing 
17,"“I told her so, over and over again, as I have done forty times before but her feelings are always being hurt.”",tell do time feeling hurt 
