id,paragraph,tokens
1,CHAPTER XXI.,
2," When they could no longer see the hilltop for cloud and mist, Thumb lit a second fire on the isle of rock upon the verge of the cataract, where the water could not scatter on it. But no sign came of Ghibba and his five Moona-men, and Nod began to fret, and could eat no supper, for fear that some evil had overtaken them. But he said nothing, because he knew well enough by now that Thumb had much the same stomach for distrust as himself, though he kept a still tongue in his head, and that it only angered him to be pestered with questions no Mulgar-wit could answer. He sat by the watch-fire in his draggled sheep's-jacket, his hands on his knees, and wished he had lent Ghibba his Wonderstone. ""But no,"" he thought, ""Mutta-matutta bade me 'to no one.' Ghibba is cunning and brave; he will come back.""",see hilltop cloud mist light second fire isle rock verge cataract water scatter sign come man begin fret eat supper fear evil overtake say know have same stomach distrust keep still tongue head anger pester question wit answer sit watch fire draggle sheep jacket hand knee wish loan think bid cunning brave come 
3,"The Men of the Mountains coiled themselves up by the fire. They fear neither for themselves nor for one another. ""We die because we must,"" they say. Yet none the less they raise, as I have said, long ululatory lamentations over their dead, and Nōōmanossi is their enemy as much as any Mulgar's. Thimble, still a little weak and hazy in his head after his sickness, fell quickly asleep; and soon even Thumb, with head wagging from side to side, though he sat bolt upright on his heels in front of the fire, was dozing.",coiled fire fear die say less raise say long ululatory lamentation dead enemy much thimble little weak hazy head sickness fall asleep head wag side side sit bolt heel front fire doze 
4,"Nod alone could not close his eyes. He watched his brother's great face; lower, lower would drop his chin, wheel round, and start up again with a jerk. ""Good dreams, old Thumb,"" he whispered; ""dreams of Salem that bring him near!""",nod close eye watch brother great face low low drop chin wheel start jerk good dream old thumb whisper dream bring 
5,"And all the while that these thoughts were stirring in his head he heard the endless echoing and answering voices of the cataract. Now they seemed the voices of Mulgars quarrelling, shouting, and fighting near and far; and now it seemed as if a thousand thousand birds were singing sweet and shrill beneath the leaves of a great forest. The shadows of the fire danced high. But the night was clear. He could see a great blue star shining right over their thin column of smoke, winding into the air. And now from the ravine into which Ghibba had gone down with his five Moona-men the milk-pale mists began softly to overflow, as if from a pot filled to the brim. If only Ghibba would come back!",while thought stir head hear endless echoing answer voice cataract seem voice quarrell shouting fight seem bird sing sweet shrill leave great forest shadow fire dance high night clear see great blue star shine thin column smoke wind air ravine go man milk pale mist begin overflow pot fill brim come 
6,"Nod scrambled up, and rather warily shuffled past the sleepers over to the other beacon-fire they had kindled. A few strange little night-beasts scuttled away as he drew near, attracted by the warmth of the fire, or even, perhaps, taking refuge in its shine from the night-hunting birds that wheeled and whirred in the air above them. ""Urrckk, urck!"" croaked one, swinging so close that Nod felt the fan of its wings on his cheek. ""Starving Mulgars, urrckk, urck!"" it croaked.",nod scramble shuffle sleeper other beacon fire kindle few strange little night beast scuttle draw attract warmth fire take refuge shine night hunting bird wheel whirr air croak swing close feel fan wing cheek starve croak 
7,"He heaped up the fire. But he could not see a hand's breadth into the ravine. Calm and still the mist lay, and softer than wool. Nod wandered restlessly back, passed again the camping Mulgars, and hobbled across till he came to the rocky bank of the torrent near to where it forked. Here a faint reflection of the flamelight fell, and Nod could see the drowsy fish floating coloured and round-eyed in the sliding water. And while he was standing there, he thought, like the sound of an ooboë singing amid thunder, he seemed to hear on the verge of the roar of the cataract a small wailing voice, not of birds, nor of Mulgars, nor like the phantom music of Tishnar. He crept softly down and along the water-side, under a black and enormous dragon-tree. And beneath the giant sedge he leaned forward his little hairy head, and as his flame-haunted eyes grew accustomed to the gloom, he perceived in the dark-green dusk in which she sat a Water-midden sitting low among the rushes, singing, as if she herself were only music, an odd little water-clear song.",heap fire see hand breadth ravine calm mist lay softer wool wander pass camping hobble come rocky bank torrent fork faint reflection flamelight fall see drowsy fish float coloured eye slide water stand think sound ooboë sing thunder seem hear verge roar cataract small wail voice bird phantom music creep water side black enormous dragon tree giant sedge learn little hairy head flame haunt eye grow accustom gloom perceive dark green dusk sit midden sit low rushe sing music odd little water clear song 
8,"    ""Bubble, Bubble,        Swim to see      Oh, how beautiful        I be.",bubble see beautiful 
9,"    ""Fishes, Fishes,        Finned and fine,      What's your gold        Compared with mine?",fishe fishe finned fine gold compare 
10,"    ""Why, then, has        Wise Tishnar made      One so lovely,        Yet so sad?",make lovely sad 
