id,paragraph,tokens
1,CHAPTER 11. WENDY’S STORY,
2,"“Listen, then,” said Wendy, settling down to her story, with Michael at her feet and seven boys in the bed. “There was once a gentleman--”",listen say settle story foot boy bed be gentleman 
3,"“I had rather he had been a lady,” Curly said.",have lady say 
4,"“I wish he had been a white rat,” said Nibs.",wish white rat say 
5,"“Quiet,” their mother admonished [cautioned] them. “There was a lady also, and--”",quiet mother admonish caution be lady 
6,"“Oh, mummy,” cried the first twin, “you mean that there is a lady also, don’t you? She is not dead, is she?”",mummy cry first twin mean be lady dead 
7,"“Oh, no.”",
8,"“I am awfully glad she isn’t dead,” said Tootles. “Are you glad, John?”",glad dead say glad 
9,“Of course I am.”,course 
10,"“Are you glad, Nibs?”",glad nib 
11,“Rather.”,
12,"“Are you glad, Twins?”",glad 
13,“We are glad.”,glad 
14,"“Oh dear,” sighed Wendy.",dear sigh 
15,"“Little less noise there,” Peter called out, determined that she should have fair play, however beastly a story it might be in his opinion.",little less noise call determine have fair play story opinion 
16,"“The gentleman’s name,” Wendy continued, “was Mr. Darling, and her name was Mrs. Darling.”",gentleman name continue name 
17,"“I knew them,” John said, to annoy the others.",know say annoy other 
18,"“I think I knew them,” said Michael rather doubtfully.",think know say 
19,"“They were married, you know,” explained Wendy, “and what do you think they had?”",marry know explain think have 
20,"“White rats,” cried Nibs, inspired.",white rat cry inspire 
21,“No.”,
22,"“It’s awfully puzzling,” said Tootles, who knew the story by heart.",puzzling say know story heart 
23,"“Quiet, Tootles. They had three descendants.”",quiet have descendant 
24,“What is descendants?”,descendant 
25,"“Well, you are one, Twin.”",
26,"“Did you hear that, John? I am a descendant.”",hear descendant 
27,"“Descendants are only children,” said John.",descendant child say 
28,"“Oh dear, oh dear,” sighed Wendy. “Now these three children had a faithful nurse called Nana; but Mr. Darling was angry with her and chained her up in the yard, and so all the children flew away.”",dear sigh child have faithful nurse call angry chain yard child fly 
29,"“It’s an awfully good story,” said Nibs.",good story say 
30,"“They flew away,” Wendy continued, “to the Neverland, where the lost children are.”",fly continue lose child 
31,"“I just thought they did,” Curly broke in excitedly. “I don’t know how it is, but I just thought they did!”",think break know think 
32,"“O Wendy,” cried Tootles, “was one of the lost children called Tootles?”",cry lose child call 
33,"“Yes, he was.”",
34,"“I am in a story. Hurrah, I am in a story, Nibs.”",story story 
35,“Hush. Now I want you to consider the feelings of the unhappy parents with all their children flown away.”,want consider feeling unhappy parent child fly 
36,"“Oo!” they all moaned, though they were not really considering the feelings of the unhappy parents one jot.",moan consider feeling unhappy parent jot 
37,“Think of the empty beds!”,think empty bed 
38,“Oo!”,
39,"“It’s awfully sad,” the first twin said cheerfully.",sad first twin say 
40,"“I don’t see how it can have a happy ending,” said the second twin. “Do you, Nibs?”",see have happy ending say second twin 
41,“I’m frightfully anxious.”,anxious 
42,"“If you knew how great is a mother’s love,” Wendy told them triumphantly, “you would have no fear.” She had now come to the part that Peter hated.",know great mother love tell have fear come part hate 
43,"“I do like a mother’s love,” said Tootles, hitting Nibs with a pillow. “Do you like a mother’s love, Nibs?”",like mother love say hit nib pillow like mother love nib 
44,"“I do just,” said Nibs, hitting back.",say hit 
45,"“You see,” Wendy said complacently, “our heroine knew that the mother would always leave the window open for her children to fly back by; so they stayed away for years and had a lovely time.”",see say heroine know mother leave window open child fly stay year have lovely time 
46,“Did they ever go back?”,go 
47,"“Let us now,” said Wendy, bracing herself up for her finest effort, “take a peep into the future;” and they all gave themselves the twist that makes peeps into the future easier. “Years have rolled by, and who is this elegant lady of uncertain age alighting at London Station?”",let say brace fine effort take peep future give twist make peep future easy year roll elegant lady uncertain age alighting 
48,"“O Wendy, who is she?” cried Nibs, every bit as excited as if he didn’t know.",cry bit excited know 
49,“Can it be--yes--no--it is--the fair Wendy!”,fair 
50,“Oh!”,
51,"“And who are the two noble portly figures accompanying her, now grown to man’s estate? Can they be John and Michael? They are!”",noble portly figure accompany grow man estate 
52,“Oh!”,
53,"“‘See, dear brothers,’ says Wendy pointing upwards, ‘there is the window still standing open. Ah, now we are rewarded for our sublime faith in a mother’s love.’ So up they flew to their mummy and daddy, and pen cannot describe the happy scene, over which we draw a veil.”",see dear brother say point be window stand open reward sublime faith mother love fly mummy daddy pen describe happy scene draw veil 
54,"That was the story, and they were as pleased with it as the fair narrator herself. Everything just as it should be, you see. Off we skip like the most heartless things in the world, which is what children are, but so attractive; and we have an entirely selfish time, and then when we have need of special attention we nobly return for it, confident that we shall be rewarded instead of smacked.",story pleased fair narrator see skip heartless thing world child attractive have selfish time have need special attention return confident reward smack 
55,So great indeed was their faith in a mother’s love that they felt they could afford to be callous for a bit longer.,great faith mother love feel afford callous bit 
56,"But there was one there who knew better, and when Wendy finished he uttered a hollow groan.",be know good finish utter hollow groan 
57,"“What is it, Peter?” she cried, running to him, thinking he was ill. She felt him solicitously, lower down than his chest. “Where is it, Peter?”",cry run think ill feel low chest 
58,"“It isn’t that kind of pain,” Peter replied darkly.",kind pain reply 
59,“Then what kind is it?”,kind 
60,"“Wendy, you are wrong about mothers.”",wrong mother 
61,"They all gathered round him in affright, so alarming was his agitation; and with a fine candour he told them what he had hitherto concealed.",gather affright alarm agitation fine candour tell conceal 
62,"“Long ago,” he said, “I thought like you that my mother would always keep the window open for me, so I stayed away for moons and moons and moons, and then flew back; but the window was barred, for mother had forgotten all about me, and there was another little boy sleeping in my bed.”",say think mother keep window open stay moon moon moon fly window barr mother forget be little boy sleep bed 
63,"I am not sure that this was true, but Peter thought it was true; and it scared them.",sure true think true scare 
64,“Are you sure mothers are like that?”,sure mother 
65,“Yes.”,
66,So this was the truth about mothers. The toads!,truth mother toad 
67,"Still it is best to be careful; and no one knows so quickly as a child when he should give in. “Wendy, let us [let’s] go home,” cried John and Michael together.",good careful know child give let let’ go cry 
68,"“Yes,” she said, clutching them.",say clutch 
69,"“Not to-night?” asked the lost boys bewildered. They knew in what they called their hearts that one can get on quite well without a mother, and that it is only the mothers who think you can’t.",night ask lose boy bewilder know call heart get mother mother think 
70,"“At once,” Wendy replied resolutely, for the horrible thought had come to her: “Perhaps mother is in half mourning by this time.”",reply horrible thought come mother half mourn time 
71,"This dread made her forgetful of what must be Peter’s feelings, and she said to him rather sharply, “Peter, will you make the necessary arrangements?”",dread make forgetful feeling say make necessary arrangement 
72,"“If you wish it,” he replied, as coolly as if she had asked him to pass the nuts.",wish reply ask pass nut 
73,"Not so much as a sorry-to-lose-you between them! If she did not mind the parting, he was going to show her, was Peter, that neither did he.",much sorry lose mind parting go show 
74,"But of course he cared very much; and he was so full of wrath against grown-ups, who, as usual, were spoiling everything, that as soon as he got inside his tree he breathed intentionally quick short breaths at the rate of about five to a second. He did this because there is a saying in the Neverland that, every time you breathe, a grown-up dies; and Peter was killing them off vindictively as fast as possible.",course care full wrath grow up usual spoil get tree breathe quick short breath rate second do be saying time breathe grow up die kill possible 
75,"Then having given the necessary instructions to the redskins he returned to the home, where an unworthy scene had been enacted in his absence. Panic-stricken at the thought of losing Wendy the lost boys had advanced upon her threateningly.",give necessary instruction redskin return home unworthy scene enact absence panic stricken thought lose lose boy advance 
76,"“It will be worse than before she came,” they cried.",bad come cry 
77,“We shan’t let her go.”,let go 
78,“Let’s keep her prisoner.”,let keep prisoner 
79,"“Ay, chain her up.”",chain 
80,In her extremity an instinct told her to which of them to turn.,extremity instinct tell turn 
81,"“Tootles,” she cried, “I appeal to you.”",cry appeal 
82,"Was it not strange? She appealed to Tootles, quite the silliest one.",strange appeal silliest one 
83,"Grandly, however, did Tootles respond. For that one moment he dropped his silliness and spoke with dignity.",respond moment drop silliness speak dignity 
