id,paragraph,tokens
1,CHAPTER X.,x 
2," ""Humphrey,"" said Edward, ""the sooner all this is over the better. As long as poor Jacob's body remains in the cottage there will be nothing but distress with the poor girls.""",say good poor body remain cottage be distress poor girl 
3,"""I agree with you,"" replied Humphrey; ""where shall we bury him?""",agree reply bury 
4,"""Under the great oak-tree, at the back of the cottage,"" replied Edward. ""One day the old man said to me, that he should like to be buried under one of the oaks of the forest.""",great oak tree back cottage reply day old man say like bury oak forest 
5,"""Well then, I will go and dig his grave to-night,"" replied Humphrey; ""the moon is bright, and I shall have it finished before morning.""",go dig grave night reply moon bright have finish morning 
6,"""I am sorry that I can not help you, Humphrey.""",sorry help 
7,"""I am sorry that you are hurt; but I want no help, Edward. If you will lie down a little, perhaps you will be able to sleep. Let us change the potato poultice before you go on.""",sorry hurt want help lie little able sleep let change potato poultice go 
8,"Humphrey put the fresh dressing on Edward's arm; and Edward, who was very much exhausted, lay down in his clothes on the bed. Humphrey went out, and having found his tools, set to his task--he worked hard, and, before morning, had finished. He then went in, and took his place on the bed, by the side of Edward, who was in a sound sleep. At daylight Humphrey rose, and waked Edward. ""All is ready, Edward; but I fear you must help me to put poor Jacob in the cart: do you think you can?""",put fresh dress arm exhaust lay clothes bed go find tool set task work morning finish go take place bed side sound sleep daylight rise wake ready fear help put poor cart think 
9,"""Oh, yes; my arm is much easier, and I feel very different from what I did last night. If you will go and get the cart, I will see what I can do in the mean time.""",arm easy feel different do last night go get cart see do mean time 
10,"When Humphrey returned, he found Edward had selected a sheet to wind the body in, but could not do more till Humphrey came to help him. They then wrapped it round the body, and carried it out of the cottage, and put it into the cart.",return find select sheet wind body do more come help wrap body carry cottage put cart 
11,"""Now, Edward, shall we call our sisters?""",call sister 
12,"""No, not yet; let us have the body laid in the grave first, and then we will call them.""",let have body lay grave call 
13,"They dragged the body on the cart to the grave, and laid it in it, and then returned back and put the pony in the stable again.",drag body cart grave lay return put pony stable 
14,"""Are there not prayers proper for reading over the dead?"" said Humphrey.",be prayer proper read dead say 
15,"""I believe that there are, but they are not in the Bible, so we must read some portion of the Bible,"" said Edward.",believe be read portion say 
16,"""Yes, I think there is one of the Psalms which it would be right to read, Edward,"" said Humphrey, turning over the leaves; ""here it is, the ninetieth, in which you recollect it says, 'that the days of man are threescore years and ten.'""",think be right read say turn leave ninetieth recollect say day man year 
17,"""Yes,"" replied Edward, ""and we will read this one also, the 146th.""",reply read one 146th 
18,"""Are our sisters risen, do you think?""",sister rise think 
19,"""I am sure that they are,"" replied Humphrey, ""and I will go to them.""",sure reply go 
20,"Humphrey went to the door, and said, ""Alice--Alice and Edith--come out immediately."" They were both ready dressed.",go door say come ready dress 
21,"Edward took the Bible under his arm, and Alice by the hand. Humphrey led Edith until they arrived at the grave, when the two little girls saw the covered body of Jacob lying in it.",take arm hand lead arrive grave little girl see cover body lie 
22,"""Kneel down,"" said Edward, opening the Bible. And they all knelt down by the grave. Edward read the two Psalms, and then closed the book. The little girls took one last look at the body, and then turned away weeping to the cottage. Edward and Humphrey filled up the grave, and then followed their sisters home.",kneel say open knolt grave read close book little girl take last look body turn weep cottage fill grave follow sister 
23,"""I'm glad it's over,"" said Humphrey, wiping his eyes. ""Poor old Jacob! I'll put a paling round his grave.""",glad say wipe eye poor old put paling grave 
24,"""Come in, Humphrey,"" said Edward.",come say 
25,"Edward sat down upon old Jacob's chair, and took Alice and Edith to him. Putting his arm round each, he said--",sit old chair take put arm say 
