id,paragraph,tokens
1,CHAPTER I.,
2,,
3,"""I heard a thousand blended notes, While in a grove I sate reclined; In that sweet mood when pleasant thoughts Bring sad thoughts to the mind.",hear blend note grove sate recline sweet mood pleasant thought bring sad thought mind 
4,"""To her fair works did Nature link The human soul that through me ran; And much it grieved my heart to think, What man has made of man.""",fair work link human soul run much grieve heart think man make man 
5,WORDSWORTH.,
6," Once upon a time there was a little chimney-sweep, and his name was Tom.  That is a short name, and you have heard it before, so you will not have much trouble in remembering it.  He lived in a great town in the North country, where there were plenty of chimneys to sweep, and plenty of money for Tom to earn and his master to spend. He could not read nor write, and did not care to do either; and he never washed himself, for there was no water up the court where he lived.  He had never been taught to say his prayers.  He never had heard of God, or of Christ, except in words which you never have heard, and which it would have been well if he had never heard.  He cried half his time, and laughed the other half.  He cried when he had to climb the dark flues, rubbing his poor knees and elbows raw; and when the soot got into his eyes, which it did every day in the week; and when his master beat him, which he did every day in the week; and when he had not enough to eat, which happened every day in the week likewise.  And he laughed the other half of the day, when he was tossing halfpennies with the other boys, or playing leap-frog over the posts, or bowling stones at the horses' legs as they trotted by, which last was excellent fun, when there was a wall at hand behind which to hide.  As for chimney-sweeping, and being hungry, and being beaten, he took all that for the way of the world, like the rain and snow and thunder, and stood manfully with his back to it till it was over, as his old donkey did to a hail- storm; and then shook his ears and was as jolly as ever; and thought of the fine times coming, when he would be a man, and a master sweep, and sit in the public-house with a quart of beer and a long pipe, and play cards for silver money, and wear velveteens and ankle-jacks, and keep a white bull-dog with one gray ear, and carry her puppies in his pocket, just like a man.  And he would have apprentices, one, two, three, if he could.  How he would bully them, and knock them about, just as his master did to him; and make them carry home the soot sacks, while he rode before them on his donkey, with a pipe in his mouth and a flower in his button-hole, like a king at the head of his army.  Yes, there were good times coming; and, when his master let him have a pull at the leavings of his beer, Tom was the jolliest boy in the whole town.",time be little chimney sweep name short name hear have much trouble remember live great town country be plenty chimney sweep plenty money earn master spend read write care do wash be water court live teach say prayer hear word hear hear cry time laugh other half cry have climb dark flue rub poor knee elbow raw soot get eye do day week master beat do day week have enough eat happen day week laugh other half day toss halfpenny other boy play leap frog post bowl stone horse leg trotet last excellent fun be wall hand hide chimney sweeping hungry beat take way world rain snow thunder stand back old donkey do hail storm shake ear jolly think fine time come man master sweep sit public house quart beer long pipe play card silver money wear velveteen ankle jack keep white bull dog gray ear carry puppy pocket man have apprentice bully knock master do make carry soot sack ride donkey pipe mouth flower button hole king head army be good time come master let have pull leaving beer jolliest boy whole town 
7,"One day a smart little groom rode into the court where Tom lived. Tom was just hiding behind a wall, to heave half a brick at his horse's legs, as is the custom of that country when they welcome strangers; but the groom saw him, and halloed to him to know where Mr. Grimes, the chimney-sweep, lived.  Now, Mr. Grimes was Tom's own master, and Tom was a good man of business, and always civil to customers, so he put the half-brick down quietly behind the wall, and proceeded to take orders.",day smart little groom ride court live hide wall heave brick horse leg custom country welcome stranger groom see halloe know chimney sweep live own master good man business civil customer put half brick wall proceed take order 
8,"Mr. Grimes was to come up next morning to Sir John Harthover's, at the Place, for his old chimney-sweep was gone to prison, and the chimneys wanted sweeping.  And so he rode away, not giving Tom time to ask what the sweep had gone to prison for, which was a matter of interest to Tom, as he had been in prison once or twice himself. Moreover, the groom looked so very neat and clean, with his drab gaiters, drab breeches, drab jacket, snow-white tie with a smart pin in it, and clean round ruddy face, that Tom was offended and disgusted at his appearance, and considered him a stuck-up fellow, who gave himself airs because he wore smart clothes, and other people paid for them; and went behind the wall to fetch the half- brick after all; but did not, remembering that he had come in the way of business, and was, as it were, under a flag of truce.",come next morning old chimney sweep go prison chimney want sweep ride give time ask sweep go prison matter interest prison groom look neat clean drab gaiter drab breeche drab jacket snow white tie smart pin clean round ruddy face offend disgust appearance consider stuck fellow give air wear smart clothes other person pay go wall fetch half brick remember come way business flag truce 
9,"His master was so delighted at his new customer that he knocked Tom down out of hand, and drank more beer that night than he usually did in two, in order to be sure of getting up in time next morning; for the more a man's head aches when he wakes, the more glad he is to turn out, and have a breath of fresh air.  And, when he did get up at four the next morning, he knocked Tom down again, in order to teach him (as young gentlemen used to be taught at public schools) that he must be an extra good boy that day, as they were going to a very great house, and might make a very good thing of it, if they could but give satisfaction.",master delighted new customer knock hand drink more beer night do order sure get time next morning man head ache wake glad turn have breath fresh air get next morning knock order teach young gentleman use teach public school extra good boy day go great house make good thing give satisfaction 
10,"And Tom thought so likewise, and, indeed, would have done and behaved his best, even without being knocked down.  For, of all places upon earth, Harthover Place (which he had never seen) was the most wonderful, and, of all men on earth, Sir John (whom he had seen, having been sent to gaol by him twice) was the most awful.",think do behave good knock place earth see wonderful man earth see send gaol awful 
