id,paragraph,tokens
1,CHAPTER I. BEAUTIFUL AS THE DAY,chapter beautiful day 
2," The house was three miles from the station, but, before the dusty hired hack had rattled along for five minutes, the children began to put their heads out of the carriage window and say, ""Aren't we nearly there?"" And every time they passed a house, which was not very often, they all said, ""Oh, _is_ this it?"" But it never was, till they reached the very top of the hill, just past the chalk-quarry and before you come to the gravel-pit. And then there was a white house with a green garden and an orchard beyond, and mother said, ""Here we are!""",house mile station dusty hire hack rattle minute child begin put head carriage window say time pass house say reach very top hill chalk quarry come gravel pit be white house green garden orchard mother say 
3,"""How white the house is,"" said Robert.",white house say 
4,"""And look at the roses,"" said Anthea.",look rose say 
5,"""And the plums,"" said Jane.",plum say 
6,"""It is rather decent,"" Cyril admitted.",decent admit 
7,"The Baby said, ""Wanty go walky;"" and the hack stopped with a last rattle and jolt.",say go walky hack stop last rattle jolt 
8,"Everyone got its legs kicked or its feet trodden on in the scramble to get out of the carriage that very minute, but no one seemed to mind. Mother, curiously enough, was in no hurry to get out; and even when she had come down slowly and by the step, and with no jump at all, she seemed to wish to see the boxes carried in, and even to pay the driver, instead of joining in that first glorious rush round the garden and orchard and the thorny, thistly, briery, brambly wilderness beyond the broken gate and the dry fountain at the side of the house. But the children were wiser, for once. It was not really a pretty house at all; it was quite ordinary, and mother thought it was rather inconvenient, and was quite annoyed at there being no shelves, to speak of, and hardly a cupboard in the place. Father used to say that the iron-work on the roof and coping was like an architect's nightmare. But the house was deep in the country, with no other house in sight, and the children had been in London for two years, without so much as once going to the seaside even for a day by an excursion train, and so the White House seemed to them a sort of Fairy Palace set down in an Earthly Paradise. For London is like prison for children, especially if their relations are not rich.",get leg kick foot trodd scramble get carriage minute seem mind mother hurry get come step jump seem wish see box carry pay driver join first glorious rush garden orchard thorny thistly briery brambly wilderness break gate dry fountain side house child wise pretty house ordinary mother think inconvenient annoyed shelf speak cupboard place father use say iron work roof coping architect nightmare house deep country other house sight child year much go seaside day excursion train white seem sort set earthly prison child relation rich 
9,[That first glorious rush round the garden],first glorious rush garden 
10,"Of course there are the shops and theatres, and entertainments and things, but if your people are rather poor you don't get taken to the theatres, and you can't buy things out of the shops; and London has none of those nice things that children may play with without hurting the things or themselves--such as trees and sand and woods and waters. And nearly everything in London is the wrong sort of shape--all straight lines and flat streets, instead of being all sorts of odd shapes, like things are in the country. Trees are all different, as you know, and I am sure some tiresome person must have told you that there are no two blades of grass exactly alike. But in streets, where the blades of grass don't grow, everything is like everything else. This is why many children who live in the towns are so extremely naughty. They do not know what is the matter with them, and no more do their fathers and mothers, aunts, uncles, cousins, tutors, governesses, and nurses; but I know. And so do you, now. Children in the country are naughty sometimes, too, but that is for quite different reasons.",course be shop theatre entertainment thing person poor take theatre buy thing shop have nice thing child play hurt thing such tree sand wood water wrong sort shape straight line flat street sort odd shape thing country tree different know sure tiresome person tell be blade grass alike street blade grass grow else many child live town naughty know matter more do father mother aunt uncle cousin tutor governess nurse know child country naughty different reason 
11,"The children had explored the gardens and the outhouses thoroughly before they were caught and cleaned for tea, and they saw quite well that they were certain to be happy at the White House. They thought so from the first moment, but when they found the back of the house covered with jasmine, all in white flower, and smelling like a bottle of the most expensive perfume that is ever given for a birthday present; and when they had seen the lawn, all green and smooth, and quite different from the brown grass in the gardens at Camden Town; and when they found the stable with a loft over it and some old hay still left, they were almost certain; and when Robert had found the broken swing and tumbled out of it and got a bump on his head the size of an egg, and Cyril had nipped his finger in the door of a hutch that seemed made to keep rabbits in, if you ever had any, they had no longer any doubts whatever.",child explore garden outhouse catch clean tea see certain happy white think first moment find back house cover jasmine white flower smell bottle expensive perfume give birthday present see lawn green smooth different brown grass garden find stable loft old hay leave certain find break swing tumble get bump head size egg nip finger door hutch seem make keep rabbit have have doubt 
12,[Cyril had nipped his finger in the door of a hutch],nip finger door hutch 
13,"The best part of it all was that there were no rules about not going to places and not doing things. In London almost everything is labelled ""You mustn't touch,"" and though the label is invisible it's just as bad, because you know it's there, or if you don't you very soon get told.",good part be rule go place do thing label touch label invisible bad know tell 
14,"The White House was on the edge of a hill, with a wood behind it--and the chalk-quarry on one side and the gravel-pit on the other. Down at the bottom of the hill was a level plain, with queer-shaped white buildings where people burnt lime, and a big red brewery and other houses; and when the big chimneys were smoking and the sun was setting, the valley looked as if it was filled with golden mist, and the limekilns and hop-drying houses glimmered and glittered till they were like an enchanted city out of the _Arabian Nights_.",white edge hill wood chalk quarry side gravel pit other bottom hill level plain queer shape white building person burn lime big red brewery other house big chimney smoke sun set valley look fill golden mist limekiln hop drying house glimmer glitter enchanted city 
15,"Now that I have begun to tell you about the place, I feel that I could go on and make this into a most interesting story about all the ordinary things that the children did,--just the kind of things you do yourself, you know, and you would believe every word of it; and when I told about the children's being tiresome, as you are sometimes, your aunts would perhaps write in the margin of the story with a pencil, ""How true!"" or ""How like life!"" and you would see it and would very likely be annoyed. So I will only tell you the really astonishing things that happened, and you may leave the book about quite safely, for no aunts and uncles either are likely to write ""How true!"" on the edge of the story. Grown-up people find it very difficult to believe really wonderful things, unless they have what they call proof. But children will believe almost anything, and grown-ups know this. That is why they tell you that the earth is round like an orange, when you can see perfectly well that it is flat and lumpy; and why they say that the earth goes round the sun, when you can see for yourself any day that the sun gets up in the morning and goes to bed at night like a good sun as it is, and the earth knows its place, and lies as still as a mouse. Yet I daresay you believe all that about the earth and the sun, and if so you will find it quite easy to believe that before Anthea and Cyril and the others had been a week in the country they had found a fairy. At least they called it that, because that was what it called itself; and of course it knew best, but it was not at all like any fairy you ever saw or heard of or read about.",begin tell place feel go make interesting story ordinary thing child kind thing do know believe word tell child tiresome aunt write margin story pencil true life see annoy tell astonish thing happen leave book aunt uncle likely write true edge story grow person find difficult believe wonderful thing have call proof child believe grow up know tell earth orange see flat lumpy say earth go sun see day sun get morning go bed night good sun earth know place lie mouse believe earth sun find easy believe other week country find fairy least call call course know good fairy see hear read 
16,"It was at the gravel-pits. Father had to go away suddenly on business, and mother had gone away to stay with Granny, who was not very well. They both went in a great hurry, and when they were gone the house seemed dreadfully quiet and empty, and the children wandered from one room to another and looked at the bits of paper and string on the floors left over from the packing, and not yet cleared up, and wished they had something to do. It was Cyril who said--",gravel pit father have go business mother go stay go great hurry go house seem quiet empty child wander room look bit paper string floor leave packing clear wish have do say 
17,"""I say, let's take our spades and dig in the gravel-pits. We can pretend it's seaside.""",say let take spade dig gravel pit pretend seaside 
18,"""Father says it was once,"" Anthea said; ""he says there are shells there thousands of years old.""",father say say say be shell thousand year old 
