id,paragraph,tokens
1,CHAPTER 12. A FUNERAL,funeral 
2,How he lies in his rights of a man! Death has done all death can--_Browning_,lie right man death do death 
3," We stood for a moment holding one another's hands; then Ratsey spoke. 'John, these two months have changed thee from boy to man. Thou wast a child when I turned that morning as we went up Hoar Head with the pack-horses, and looked back on thee and Elzevir below, and Maskew lying on the ground. 'Twas a sorry business, and has broken up the finest gang that ever ran a cargo, besides driving thee and Elzevir to hide in caves and dens of the earth. Thou shouldst have come with us that morn; not have stayed behind. The work was too rough for boys: the skipper should have piped the reefing-hands.'",stand moment hold hand speak month change boy man wast child turn morning go pack horse look lie ground twa sorry business break fine gang run cargo drive hide cave den earth come morn stay work rough boy skipper pipe reefing hand 
4,"It was true enough, or seemed to me true then, for I felt much cast down; but only said, 'Nay, Master Ratsey, where Master Block stays, there I must stay too, and where he goes I follow.'",true seem true feel cast say stay stay go follow 
5,"Then I sat down upon the bed in the corner, feeling my leg began to ache; and the storm, which had lulled for a few minutes, came up again all the fiercer with wilder gusts and showers of spray and rain driving into the cave from seaward. So I was scarce sat down when in came a roaring blast, filling even our corner with cold, wet air, that quenched the weakling candle flame.",sit bed corner feel leg begin ache storm lull few minute come fiercer wilder gust shower spray rain drive cave seaward scarce sit come roar blast fill corner cold wet air quench weakling candle flame 
6,"'God save us, what a night!' Ratsey cried.",save night cry 
7,"'God save poor souls at sea,' said I.",save poor soul sea say 
8,"'Amen to that,' says he, 'and would that every Amen I have said had come as truly from my heart. There will be sea enough on Moonfleet Beach this night to lift a schooner to the top of it, and launch her down into the fields behind. I had as lief be in the Mohune vault as in this fearsome place, and liefer too, if half the tales men tell are true of faces that may meet one here. For God's sake let us light a fire, for I caught sight of a store of driftwood before that sickly candle went out.'",say say come heart be sea night lift schooner top launch field have lief vault fearsome place tale man tell true face meet sake let light fire catch sight store driftwood sickly candle go 
9,"It was some time before we got a fire alight, and even after the flame had caught well hold, the rush of the wind would every now and again blow the smoke into our eyes, or send a shower of sparks dancing through the cave. But by degrees the logs began to glow clear white, and such a cheerful warmth came out, as was in itself a solace and remedy for man's afflictions.",time get fire alight flame catch hold rush wind blow smoke eye send shower spark dance cave degree log begin glow clear white cheerful warmth come solace remedy man affliction 
10,"'Ah!' said Ratsey, 'I was shrammed with wet and cold, and half-dead with this baffling wind. It is a blessed thing a fire,' and he unbuttoned his pilot-coat, 'and needful now, if ever. My soul is very low, lad, for this place has strange memories for me; and I recollect, forty years ago (when I was just a boy like thee), old lander Jordan's gang, and I among them, were in this very cave on such another night. I was new to the trade then, as thou might be, and could not sleep for noise of wind and sea. And in the small hours of an autumn morning, as I lay here, just where we lie now, I heard such wailing cries above the storm, ay, and such shrieks of women, as made my blood run cold and have not yet forgot them. And so I woke the gang who were all deep asleep as seasoned contrabandiers should be; but though we knew that there were fellow-creatures fighting for their lives in the seething flood beneath us, we could not stir hand or foot to save them, for nothing could be seen for rain and spray, and 'twas not till next morning that we learned the _Florida_ had foundered just below with every soul on board. Ay, 'tis a queer life, and you and Block are in a queer strait now, and that is what I came to tell you. See here.' And he took out of his pocket an oblong strip of printed paper:",say shramm wet cold half dead baffling wind bless thing fire unbutton pilot coat needful soul low lad place have strange memory recollect year boy old lander gang very cave night new trade sleep noise wind sea small hour autumn morning lay lie hear such wail cry storm such shriek woman make blood run cold forget wake gang deep asleep seasoned contrabandier know be fellow creature fight life seethe flood stir hand foot save see rain spray next morning learn founder soul board queer life block queer strait come tell see take pocket oblong strip print paper 
11,       *       *       *       *       *,
12,G.R.,
13,"WHITEHALL, 15 May 1758",
