id,paragraph,tokens
1,CHAPTER V. PICTURES.,
2,"     ""And she is always beautiful,       And always is eighteen!""",beautiful 
3," When he got to the middle of the room the cuckoo cleared his throat, flapped his wings, and began to sing. Griselda was quite astonished. She had had no idea that her friend was so accomplished. It wasn't ""cuckooing"" at all; it was real singing, like that of the nightingale or the thrush, or like something prettier than either. It made Griselda think of woods in summer, and of tinkling brooks flowing through them, with the pretty brown pebbles sparkling up through the water; and then it made her think of something sad--she didn't know what; perhaps it was of the babes in the wood and the robins covering them up with leaves--and then again, in a moment, it sounded as if all the merry elves and sprites that ever were heard of had escaped from fairyland, and were rolling over and over with peals of rollicking laughter. And at last, all of a sudden, the song came to an end.",get middle room cuckoo clear throat flapp wing begin sing astonished have idea friend accomplish cuckooing real singing nightingale thrush pretty make think wood summer tinkle brook flow pretty brown pebble sparkling water make think sad know babe wood robin cover leave moment sound merry elve sprite hear escape fairyland roll peal rollick laughter last song come end 
4,"""Cuckoo! cuckoo! cuckoo!"" rang out three times, clear and shrill. The cuckoo flapped his wings, made a bow to the mandarins, and retired to his old corner.",cuckoo cuckoo cuckoo ring time clear shrill cuckoo flapp wing make bow mandarin retire old corner 
5,"There was no buzz of talk, as is usual after a performance has come to a close, but there was a great buzz of nodding, and Griselda, wishing to give the cuckoo as much praise as she could, nodded as hard as any of them. The cuckoo really looked quite shy at receiving so much applause. But in a minute or two the music struck up and the dancing began again--one, two, three: it seemed a sort of mazurka this time, which suited the mandarins very well, as it gave them a chance of nodding to mark the time.",be buzz talk usual performance come close be great buzz nodd wish give cuckoo much praise nod cuckoo look shy receive much applause minute music strike dancing begin seem sort mazurka time suit mandarin give chance nodd mark time 
6,"Griselda had once learnt the mazurka, so she got on even better than before--only she would have liked it more if her shoes had had sharper toes; they looked so stumpy when she tried to point them. All the same, it was very good fun, and she was not too well pleased when she suddenly felt the little sharp tap of the cuckoo on her head, and heard him whisper--",learn mazurka get good like shoe have sharper toe look stumpy try point same good fun pleased feel little sharp tap cuckoo head hear whisper 
7,"""Griselda, it's time to go.""",time go 
8,"""Oh dear, why?"" she asked. ""I'm not a bit tired. Why need we go yet?""",dear ask bit tired go 
9,"""Obeying orders,"" said the cuckoo; and after that, Griselda dared not say another word. It was very nearly as bad as being told she had a great deal to learn.",obey order say cuckoo say word bad tell have great deal learn 
10,"""Must I say good-bye to the king and all the people?"" she inquired; but before the cuckoo had time to answer, she gave a little squeal. ""Oh, cuckoo,"" she cried, ""you've trod on my foot.""",say good king person inquire cuckoo have time answer give little squeal cuckoo cry trod foot 
11,"""I beg your pardon,"" said the cuckoo.",beg pardon say cuckoo 
12,"""I must take off my shoe; it does so hurt,"" she went on.",take shoe hurt go 
13,"""Take it off, then,"" said the cuckoo.",take say cuckoo 
14,"Griselda stooped to take off her shoe. ""Are we going home in the pal--?"" she began to say; but she never finished the sentence, for just as she had got her shoe off she felt the cuckoo throw something round her. It was the feather mantle.",stoop take shoe go pal begin say finish sentence get shoe feel cuckoo throw feather mantle 
15,"And Griselda knew nothing more till she opened her eyes the next morning, and saw the first early rays of sunshine peeping in through the chinks of the closed shutters of her little bedroom.",know more open eye next morning see first early ray sunshine peep chink close shutter little bedroom 
16,"She rubbed her eyes, and sat up in bed. Could it have been a dream?",rub eye sit bed dream 
17,"""What could have made me fall asleep so all of a sudden?"" she thought. ""I wasn't the least sleepy at the mandarins' ball. What fun it was! I believe that cuckoo made me fall asleep on purpose to make me fancy it was a dream. _Was_ it a dream?""",make fall asleep think least sleepy mandarin ball fun believe cuckoo make fall asleep purpose make fancy dream was_ dream 
18,"She began to feel confused and doubtful, when suddenly she felt something hurting her arm, like a little lump in the bed. She felt with her hand to see if she could smooth it away, and drew out--one of the shoes belonging to her court dress! The very one she had held in her hand at the moment the cuckoo spirited her home again to bed.",begin feel confused doubtful feel hurt arm little lump bed feel hand see smooth draw shoe belong court dress very one hold hand moment cuckoo spirit home bed 
