id,paragraph,tokens
1,CHAPTER 14.,
2,"     For falsehood now doth flow,      And subject faith doth ebbe,      Which would not be, if reason ruled,      Or wisdom weav’d the webbe.",falsehood flow subject faith doth reason rule wisdom weav 
3,"     The daughter of debate,      That eke discord doth sowe,      Shal reape no gaine where former rule      Hath taught stil peace to growe.                         --QUEEN ELIZABETH",daughter debate eke discord doth sowe reape gaine former rule teach peace growe 
4,"                                 ‘ATHENAEUM TERRACE,                                  ST MILDRED’S,                                  August 4th, ‘MY DEAR PHILIP,--Thank you for returning the books, which were brought safely by Sir Guy. I am sorry you do not agree in my estimate of them. I should have thought your strong sense would have made you perceive that reasoning upon fact, and granting nothing without tangible proof, were the best remedy for a dreamy romantic tendency to the weakness and credulity which are in the present day termed poetry and faith. It is curious to observe how these vague theories reduce themselves to the absurd when brought into practice. There are two Miss Wellwoods here, daughters of that unfortunate man who fell in a duel with old Sir Guy Morville, who seem to make it their business to become the general subject of animadversion, taking pauper children into their house, where they educate them in a way to unfit them for their station, and teach them to observe a sort of monastic rule, preaching the poor people in the hospital to death, visiting the poor at all sorts of strange hours. Dr Henley actually found one of them, at twelve o’clock at night, in a miserable lodging-house, filled with the worst description of inmates. Quite young women, too, and with no mother or elder person to direct them; but it is the fashion among the attendants at the new chapel to admire them. This subject has diverted me from what I intended to say with respect to the young baronet. Your description agrees with all I have hitherto seen, though I own I expected a Redclyffe Morville to have more of the “heros de roman”, or rather of the grand tragic cast of figure, as, if I remember right, was the case with this youth’s father, a much finer and handsomer young man. Sir Guy is certainly gentlemanlike, and has that sort of agreeability which depends on high animal spirits. I should think him clever, but superficial; and with his mania for music, he can hardly fail to be merely an accomplished man. In spite of all you said of the Redclyffe temper, I was hardly prepared to find it so ready to flash forth on the most inexplicable provocations. It is like walking on a volcano. I have seen him two or three times draw himself up, bite his lip, and answer with an effort and a sharpness that shows how thin a crust covers the burning lava; but I acknowledge that he has been very civil and attentive, and speaks most properly of what he owes to you. I only hope he will not be hurt by the possession of so large a property so early in life, and I have an idea that our good aunt at Hollywell has done a good deal to raise his opinion of himself. We shall, of course, show him every civility in our power, and give him the advantage of intellectual society at our house. His letters are directed to this place, as you know South Moor Farm is out of the cognizance of the post. They seem to keep up a brisk correspondence with him from Hollywell. Few guardians’ letters are, I should guess, honoured with such deepening colour as his while reading one from my uncle. He tells me he has been calling at Stylehurst; it is a pity, for his sake, that Colonel Harewood is at home, for the society of those sons is by no means advisable for him. I can hardly expect to offer him what is likely to be as agreeable to him as the conversation and amusements of Edward and Tom Harewood, who are sure to be at home for the St. Mildred’s races. I hear Tom has been getting into fresh scrapes at Cambridge.",4th dear thank return book bring sorry agree estimate think strong sense make perceive reasoning fact grant tangible proof good remedy dreamy romantic tendency weakness credulity present day term poetry faith curious observe vague theory reduce absurd bring practice be miss daughter unfortunate man fall duel old seem make business become general subject animadversion take pauper child house educate way unfit station teach observe sort monastic rule preach poor person hospital death visit poor sort strange hour find o'clock night miserable lodging house fill bad description inmate young woman mother elder person direct fashion attendant new chapel admire subject divert intend say respect young baronet description agree see own expect have more hero grand tragic cast figure remember right case youth father finer handsomer young man gentlemanlike have sort agreeability depend high animal spirit think clever superficial mania music fail accomplish man spite say temper prepared find ready flash inexplicable provocation walk volcano see time draw bite lip answer effort sharpness show thin crust cover burn lava acknowledge civil attentive speak owe hope hurt possession large property life have idea good aunt do good deal raise opinion course show civility power give advantage intellectual society house letter direct place know cognizance post seem keep brisk correspondence few guardian letter guess honoure such deepening colour read uncle tell call pity sake home society son means advisable expect offer likely agreeable conversation amusement sure home race hear get fresh scrape 
5,"                                 ‘Your affectionate sister,                                           ‘MARGARET HENLEY.’",affectionate sister 
6,"                                  ‘ATHENAEUM TERRACE.                                   ST. MILDRED’S,                                   Sept. 6th. ‘MY DEAR PHILIP,--No one can have a greater dislike than myself to what is called mischief-making; therefore I leave it entirely to you to make what use you please of the following facts, which have fallen under my notice. Sir Guy Morville has been several times at St. Mildred’s, in company with Tom Harewood, and more than once alone with some strange questionable-looking people; and not many days ago, my maid met him coming out of a house in one of the low streets, which it is hard to assign a motive for his visiting. This, however, might be accident, and I should never have thought of mentioning it, but for a circumstance that occurred this morning. I had occasion to visit Grey’s Bank, and while waiting in conversation with Mr. Grey, a person came in whom I knew to be a notorious gambler, and offered a cheque to be changed. As it lay on the counter, my eye was caught by the signature. It was my uncle’s. I looked again, and could not be mistaken. It was a draft for £30 on Drummond, dated the 12th of August, to Sir Guy Morville, signed C. Edmonstone, and endorsed in Sir Guy’s own writing, with the name of John White. In order that I might be certain that I was doing the poor young man no injustice, I outstayed the man, and asked who he was, when Mr. Grey confirmed me in my belief that it was one Jack White, a jockeying sort of man who attends all the races in the country, and makes his livelihood by betting and gambling. And now, my dear brother, make what use of this fact you think fit, though I fear there is little hope of rescuing the poor youth from the fatal habits which are hereditary in his family, and must be strong indeed not to have been eradicated by such careful training as you say he has received. I leave it entirely to you, trusting in your excellent judgment, and only hoping you will not bring my name forward. Grieving much at having to be the first to communicate such unpleasant tidings, which will occasion so much vexation at Hollywell.’",6th dear philip have great dislike call mischief making leave make use follow fact fall notice several time company more alone strange questionable look person many day maid meet come house low street hard assign motive visit accident think mention circumstance occur morning have occasion visit wait conversation person come know notorious gambler offer cheque change lay counter eye catch signature uncle look mistaken draft date 12th sign endors own writing name order certain do poor young man injustice outstay man ask confirm belief jockey sort man attend race country make livelihood bet gambling dear brother make use fact think fit fear be little hope rescuing poor youth fatal habit hereditary family strong eradicate such careful training say receive leave trust excellent judgment hope bring name grieve much have first communicate such unpleasant tiding occasion much vexation 
7,"                                 ‘Your affectionate sister,                                          ‘MARGARET HENLEY.’",affectionate sister 
8," Captain Morville was alone when he received the latter of these letters. At first, a look divided between irony and melancholy passed over his face, as he read his sister’s preface and her hearsay evidence, but, as he went farther, his upper lip curled, and a sudden gleam, as of exultation in a verified prophecy, lighted his eye, shading off quickly, however, and giving place to an iron expression of rigidity and sternness, the compressed mouth, coldly-fixed eye, and sedate brow, composed into a grave severity that might have served for an impersonation of stern justice. He looked through the letter a second time, folded it up, put it in his pocket, and went about his usual affairs; but the expression did not leave his face all day; and the next morning he took a day-ticket by the railway to Broadstone, where, as it was the day of the petty sessions, he had little doubt of meeting Mr. Edmonstone. Accordingly, he had not walked far down the High Street, before he saw his uncle standing on the step of the post-office, opening a letter he had just received.",alone receive latter letter look divide irony melancholy pass face read sister preface hearsay evidence go upper lip curl sudden gleam exultation verify prophecy light eye shade give place iron expression rigidity sternness compress mouth fix eye sedate brow compose grave severity serve impersonation stern justice look letter second time fold put pocket go usual affair expression leave face day next morning take day ticket railway day petty session have little doubt meet walk high see uncle stand step post office open letter receive 
9,"‘Ha! Philip, what brings you here? The very man I wanted. Coming to Hollywell?’",bring very man want come 
10,"‘No, thank you, I go back this evening,’ said Philip, and, as he spoke, he saw that the letter which Mr. Edmonstone held, and twisted with a hasty, nervous movement, was in Guy’s writing.",thank go evening say speak see letter hold twist hasty nervous movement writing 
11,"‘Well, I am glad you are here, at any rate. Here is the most extraordinary thing! What possesses the boy I cannot guess. Here’s Guy writing to me for--What do you think? To send him a thousand pounds!’",glad rate extraordinary thing possess boy guess guy write think send pound 
12,"‘Hem!’ said Philip in an expressive tone; yet, as if he was not very much amazed; ‘no explanation, I suppose?’",say expressive tone amazed explanation suppose 
13,"‘No, none at all. Here, see what he says yourself. No! Yes, you may,’ added Mr. Edmonstone, with a rapid glance at the end of the letter,--a movement, first to retain it, and then following his first impulse, with an unintelligible murmuring.",see say add rapid glance end letter movement first retain follow first impulse unintelligible murmuring 
14,"Philip read,--",read 
15,"                                  ‘SOUTH MOOR, SEPT. 7th.",7th 
16,"‘MY DEAR MR. EDMONSTONE,--You will be surprised at the request I have to make you, after my resolution not to exceed my allowance. However, this is not for my own expenses, and it will not occur again. I should be much obliged to you to let me have £1OOO, in what manner you please, only I should be glad if it were soon. I am sorry I am not at liberty to tell you what I want it for, but I trust to your kindness. Tell Charlie I will write to him in a day or two, but, between our work, and walking to St. Mildred’s for the letters, which we cannot help doing every day, the time for writing is short. Another month, however, and what a holiday it will be! Tell Amy she ought to be here to see the purple of the hills in the early morning; it almost makes up for having no sea. The races have been making St. Mildred’s very gay; indeed, we laugh at Wellwood for having brought us here, by way of a quiet place. I never was in the way of so much dissipation in my life.",dear mr. surprise request have make resolution exceed allowance own expense occur oblige let have manner glad sorry liberty tell want trust kindness tell write day work walk letter help do day time writing short month holiday tell see purple hill early morning make have sea race make gay laugh bring way quiet place way much dissipation life 
17,"                                 ‘Yours very affectionately,                                               ‘GUY MORVILLE.’",guy 
18,"‘Well, what do you think of it? What would you do in my place--eh, Philip! What can he want of it, eh?’ said Mr. Edmonstone, tormenting his riding-whip, and looking up to study his nephew’s face, which, with stern gravity in every feature, was bent over the letter, as if to weigh every line. ‘Eh, Philip?’ repeated Mr. Edmonstone, several times, without obtaining an answer.",think do place want say torment riding whip look study nephew face stern gravity feature bend letter weigh line repeat several time obtain answer 
19,"‘This is no place for discussion,’ at last said Philip, deliberately returning the letter. ‘Come into the reading-room. We shall find no one there at this hour. Here we are.’",place discussion last say return letter come reading room find hour 
