id,paragraph,tokens
1,CHAPTER 1. THE PSAMMEAD,chapter psammead 
2,"There were once four children who spent their summer holidays in a white house, happily situated between a sandpit and a chalkpit. One day they had the good fortune to find in the sandpit a strange creature. Its eyes were on long horns like snail’s eyes, and it could move them in and out like telescopes. It had ears like a bat’s ears, and its tubby body was shaped like a spider’s and covered with thick soft fur--and it had hands and feet like a monkey’s. It told the children--whose names were Cyril, Robert, Anthea, and Jane--that it was a Psammead or sand-fairy. (Psammead is pronounced Sammy-ad.) It was old, old, old, and its birthday was almost at the very beginning of everything. And it had been buried in the sand for thousands of years. But it still kept its fairylikeness, and part of this fairylikeness was its power to give people whatever they wished for. You know fairies have always been able to do this. Cyril, Robert, Anthea, and Jane now found their wishes come true; but, somehow, they never could think of just the right things to wish for, and their wishes sometimes turned out very oddly indeed. In the end their unwise wishings landed them in what Robert called ‘a very tight place indeed’, and the Psammead consented to help them out of it in return for their promise never never to ask it to grant them any more wishes, and never to tell anyone about it, because it did not want to be bothered to give wishes to anyone ever any more. At the moment of parting Jane said politely--",be child spend summer holiday white house situate sandpit chalkpit day have good fortune find sandpit strange creature eye long horn snail eye move telescope have ear bat ear tubby body shape spider cover thick soft fur have hand foot monkey tell child name psammead sand fairy pronounce ad old old old birthday very beginning bury sand thousand year keep fairylikeness part fairylikeness power give person wish know fairy able do find wish come true think right thing wish wish turn end unwise wishing land call tight place consent help return promise ask grant more wish tell want bother give wish more moment parting say 
3,‘I wish we were going to see you again some day.’,wish go see day 
4,"And the Psammead, touched by this friendly thought, granted the wish. The book about all this is called Five Children and It, and it ends up in a most tiresome way by saying--",touch friendly thought grant wish book call end tiresome way say 
5,"‘The children DID see the Psammead again, but it was not in the sandpit; it was--but I must say no more--’",child see sandpit say more 
6,"The reason that nothing more could be said was that I had not then been able to find out exactly when and where the children met the Psammead again. Of course I knew they would meet it, because it was a beast of its word, and when it said a thing would happen, that thing happened without fail. How different from the people who tell us about what weather it is going to be on Thursday next, in London, the South Coast, and Channel!",reason more say able find child meet course know meet beast word say thing happen thing happen fail different person tell weather go 
7,"The summer holidays during which the Psammead had been found and the wishes given had been wonderful holidays in the country, and the children had the highest hopes of just such another holiday for the next summer. The winter holidays were beguiled by the wonderful happenings of The Phoenix and the Carpet, and the loss of these two treasures would have left the children in despair, but for the splendid hope of their next holiday in the country. The world, they felt, and indeed had some reason to feel, was full of wonderful things--and they were really the sort of people that wonderful things happen to. So they looked forward to the summer holiday; but when it came everything was different, and very, very horrid. Father had to go out to Manchuria to telegraph news about the war to the tiresome paper he wrote for--the Daily Bellower, or something like that, was its name. And Mother, poor dear Mother, was away in Madeira, because she had been very ill. And The Lamb--I mean the baby--was with her. And Aunt Emma, who was Mother’s sister, had suddenly married Uncle Reginald, who was Father’s brother, and they had gone to China, which is much too far off for you to expect to be asked to spend the holidays in, however fond your aunt and uncle may be of you. So the children were left in the care of old Nurse, who lived in Fitzroy Street, near the British Museum, and though she was always very kind to them, and indeed spoiled them far more than would be good for the most grown-up of us, the four children felt perfectly wretched, and when the cab had driven off with Father and all his boxes and guns and the sheepskin, with blankets and the aluminium mess-kit inside it, the stoutest heart quailed, and the girls broke down altogether, and sobbed in each other’s arms, while the boys each looked out of one of the long gloomy windows of the parlour, and tried to pretend that no boy would be such a muff as to cry.",summer holiday find wish give wonderful holiday country child have high hope holiday next summer winter holiday beguil wonderful happening loss treasure leave child despair splendid hope next holiday country world feel have reason feel full wonderful thing sort person wonderful thing happen look summer holiday come different horrid have go telegraph news war tiresome paper write daily name mother poor dear ill mean baby sister marry brother go expect ask spend holiday fond aunt uncle child leave care old live british kind spoiled more good grow up child feel wretch cab drive box gun sheepskin blanket aluminium mess kit stoutest heart quail girl break sobb other arm boy look long gloomy window parlour try pretend boy muff cry 
8,"I hope you notice that they were not cowardly enough to cry till their Father had gone; they knew he had quite enough to upset him without that. But when he was gone everyone felt as if it had been trying not to cry all its life, and that it must cry now, if it died for it. So they cried.",hope notice cowardly cry father go know have enough upset gone feel try cry life cry die cry 
9,"Tea--with shrimps and watercress--cheered them a little. The watercress was arranged in a hedge round a fat glass salt-cellar, a tasteful device they had never seen before. But it was not a cheerful meal.",tea-- shrimp watercress cheer little watercress arrange hedge fat glass salt cellar tasteful device see cheerful meal 
10,"After tea Anthea went up to the room that had been Father’s, and when she saw how dreadfully he wasn’t there, and remembered how every minute was taking him further and further from her, and nearer and nearer to the guns of the Russians, she cried a little more. Then she thought of Mother, ill and alone, and perhaps at that very moment wanting a little girl to put eau-de-cologne on her head, and make her sudden cups of tea, and she cried more than ever. And then she remembered what Mother had said, the night before she went away, about Anthea being the eldest girl, and about trying to make the others happy, and things like that. So she stopped crying, and thought instead. And when she had thought as long as she could bear she washed her face and combed her hair, and went down to the others, trying her best to look as though crying were an exercise she had never even heard of.",tea go room see remember minute take gun cry little more think ill alone very moment want little girl put head make sudden cup tea cry more remember say night go old girl try make other happy thing stop cry think think bear wash face comb hair go other try good look cry exercise hear 
