id,paragraph,tokens
1,"CHAPTER 27. THE ""DOMINICAN"" ON THE SITUATION.",situation 
2,The examination at the beginning of the term had seriously interfered with the prospects of the _Dominican_.  Pembury knew well enough it was no good trying to get anything out of the diligent section of his class-fellows at such a time; and he knew equally well that a number contributed entirely by the idlers of the Fifth would neither be creditable to the paper nor appreciated by any one outside.,examination beginning term interfer prospect know good try get diligent section class fellow time know number contribute idler fifth creditable paper appreciate one 
3,"So like a prudent man he held back patiently till the examinations were over, and then pounced down on his men with redoubled importunity.",prudent man hold examination pounce man redoubl importunity 
4,"""Look here,"" said he one day to Ricketts, ""when are you going to let me have that paper of yours?""",look say day go let have paper 
5,"""What paper do you mean?"" demanded Ricketts.",paper mean demand 
6,"""Why for the _Dominican_, of course; you don't suppose I want one of your cast-off exam papers, do you?""",course suppose want cast exam paper 
7,"""Oh, I can't do anything for the _Dominican_ this time,"" said Ricketts.",do time say 
8,"""Yes, you can, and yes, you will,"" coolly replied Anthony.",reply 
9,"""Who says I will?"" demanded Ricketts, inclined to be angry.",say demand inclined angry 
10,"""It sounds as if _I_ do,"" replied the editor.  ""Why of course you'll do something for it, Rick?""",sound do reply editor course do 
11,"""I'd be glad enough, but really I'm not in the humour,"" said Ricketts.",glad humour say 
12,"""Why ever not?"" demanded Tony.",demand 
13,"""Why, the fact is,"" said Ricketts, ""I fancy the Fifth is not exactly looking up at present, and we've nothing particular to be proud of.  If you take my advice you'll keep the _Dominican_ quiet for a bit.""",fact say fancy fifth look present have particular proud take advice keep quiet bit 
14,"""My dear fellow, that's the very thing we mustn't do.  Don't you see, you old duffer you, that if we shut up shop and retire into private life, everybody will be thinking we daren't hold up our heads?  I mean to hold up my head, for one,"" added Tony, proudly, ""if there were a thousand Greenfields in the class; and I mean to make you hold up yours too, old man.  It'll be time enough to do the hang-dog business when we all turn knaves; but till we do, we've as good a right to be known at Saint Dominic's as anybody else.  So none of your humbug, Rick.  We'll get out an extra good _Dominican_, and let the fellows see we're alive and kicking.""",dear fellow very thing do see old duffer shut shop retire private life think hold head mean hold head add be class mean make hold old man time do hang dog business turn knave do good right know else humbug get extra good let fellow see alive kick 
15,"This speech had the required effect.  It not only won over Ricketts, but most of the other leading spirits of the Fifth, who had been similarly holding back.",speech have require effect win most other lead spirit fifth hold 
16,"Tony was not the fellow to let an advantage go by.  Having once got his men into a becoming frame of mind, he kept them well in hand and worked them up into something like the old enthusiasm on the subject of the _Dominican_.",fellow let advantage go get man become frame mind keep hand work old enthusiasm subject 
