id,paragraph,tokens
1,"CHAPTER XII. ""MIGHT I HAVE A BIT OF EARTH?""",have bit 
2," Mary ran so fast that she was rather out of breath when she reached her room.  Her hair was ruffled on her forehead and her cheeks were bright pink.  Her dinner was waiting on the table, and Martha was waiting near it.",run breath reach room hair ruffle forehead cheek bright pink dinner wait table wait 
3,"""Tha's a bit late,"" she said.  ""Where has tha' been?""",bit late say 
4,"""I've seen Dickon!"" said Mary.  ""I've seen Dickon!""",see say see 
5,"""I knew he'd come,"" said Martha exultantly.  ""How does tha' like him?""",know come say like 
6,"""I think--I think he's beautiful!"" said Mary in a determined voice.",think think beautiful say determined voice 
7,"Martha looked rather taken aback but she looked pleased, too.",look take look pleased 
8,"""Well,"" she said, ""he's th' best lad as ever was born, but us never thought he was handsome.  His nose turns up too much.""",say good lad bear think handsome nose turn much 
9,"""I like it to turn up,"" said Mary.",like turn say 
10,"""An' his eyes is so round,"" said Martha, a trifle doubtful.  ""Though they're a nice color."" ""I like them round,"" said Mary.  ""And they are exactly the color of the sky over the moor.""",eye round say trifle doubtful nice color like say color sky moor 
11,Martha beamed with satisfaction.,beam satisfaction 
12,"""Mother says he made 'em that color with always lookin' up at th' birds an' th' clouds.  But he has got a big mouth, hasn't he, now?""",mother say make color lookin bird th' cloud get big mouth 
13,"""I love his big mouth,"" said Mary obstinately.  ""I wish mine were just like it.""",love big mouth say wish 
14,Martha chuckled delightedly.,chuckle 
15,"""It'd look rare an' funny in thy bit of a face,"" she said.  ""But I knowed it would be that way when tha' saw him.  How did tha' like th' seeds an' th' garden tools?""",look rare funny bit face say know way see like seed that garden tool 
16,"""How did you know he brought them?"" asked Mary.",know bring ask 
17,"""Eh! I never thought of him not bringin' 'em. He'd be sure to bring 'em if they was in Yorkshire.  He's such a trusty lad.""",think bring sure bring trusty lad 
18,"Mary was afraid that she might begin to ask difficult questions, but she did not.  She was very much interested in the seeds and gardening tools, and there was only one moment when Mary was frightened.  This was when she began to ask where the flowers were to be planted.",afraid begin ask difficult question interested seed gardening tool be moment frighten begin ask flower plant 
19,"""Who did tha' ask about it?"" she inquired.",ask inquire 
20,"""I haven't asked anybody yet,"" said Mary, hesitating.  ""Well, I wouldn't ask th' head gardener.  He's too grand, Mr. Roach is.""",ask say hesitate ask th' head gardener grand 
21,"""I've never seen him,"" said Mary.  ""I've only seen undergardeners and Ben Weatherstaff.""",see say see undergardener 
22,"""If I was you, I'd ask Ben Weatherstaff,"" advised Martha.  ""He's not half as bad as he looks, for all he's so crabbed.  Mr. Craven lets him do what he likes because he was here when Mrs. Craven was alive, an' he used to make her laugh.  She liked him.  Perhaps he'd find you a corner somewhere out o' the way.""",ask advise half bad look crabb let do like alive use make laugh like find corner way 
23,"""If it was out of the way and no one wanted it, no one could mind my having it, could they?"" Mary said anxiously.",way want mind have say 
24,"""There wouldn't be no reason,"" answered Martha.  ""You wouldn't do no harm.""",be reason answer do harm 
25,"Mary ate her dinner as quickly as she could and when she rose from the table she was going to run to her room to put on her hat again, but Martha stopped her.",eat dinner rise table go run room put hat stop 
26,"""I've got somethin' to tell you,"" she said.  ""I thought I'd let you eat your dinner first.  Mr. Craven came back this mornin' and I think he wants to see you.""",get tell say think let eat dinner come mornin think want see 
27,Mary turned quite pale.,turn pale 
28,"""Oh!"" she said.  ""Why! Why! He didn't want to see me when I came.  I heard Pitcher say he didn't."" ""Well,"" explained Martha, ""Mrs. Medlock says it's because o' mother.  She was walkin' to Thwaite village an' she met him.  She'd never spoke to him before, but Mrs. Craven had been to our cottage two or three times.  He'd forgot, but mother hadn't an' she made bold to stop him.  I don't know what she said to him about you but she said somethin' as put him in th' mind to see you before he goes away again, tomorrow.""",say want see come hear say explain say mother walk village meet speak cottage time forget mother make bold stop know say say put mind see go tomorrow 
29,"""Oh!"" cried Mary, ""is he going away tomorrow? I am so glad!""",cry go tomorrow glad 
30,"""He's goin' for a long time.  He mayn't come back till autumn or winter.  He's goin' to travel in foreign places.  He's always doin' it.""",go long time come autumn winter go travel foreign place do 
31,"""Oh! I'm so glad--so glad!"" said Mary thankfully.",glad glad say 
32,"If he did not come back until winter, or even autumn, there would be time to watch the secret garden come alive.  Even if he found out then and took it away from her she would have had that much at least.",come winter autumn be time watch secret garden come alive find take have much least 
33,"""When do you think he will want to see--""",think want see 
34,"She did not finish the sentence, because the door opened, and Mrs. Medlock walked in.  She had on her best black dress and cap, and her collar was fastened with a large brooch with a picture of a man's face on it.  It was a colored photograph of Mr. Medlock who had died years ago, and she always wore it when she was dressed up.  She looked nervous and excited.",finish sentence door open walk have good black dress cap collar fasten large brooch picture man face colored photograph die year wear dress look nervous excited 
35,"""Your hair's rough,"" she said quickly.  ""Go and brush it.  Martha, help her to slip on her best dress.  Mr. Craven sent me to bring her to him in his study.""",hair rough say go brush help slip good dress send bring study 
