id,paragraph,tokens
1,"CHAPTER XVII. HOW A TREMENDOUS BATTLE TOOK PLACE, AND WHO WON IT",tremendous battle take place won 
2,"As soon as King Padella heard, what we know already, that his victim, the lovely Rosalba, had escaped him, His Majesty’s fury knew no bounds, and he pitched the Lord Chancellor, Lord Chamberlain, and every officer of the Crown whom he could set eyes on, into the cauldron of boiling oil prepared for the Princess. Then he ordered out his whole army, horse, foot, and artillery; and set forth at the head of an innumerable host, and I should think twenty thousand drummers, trumpeters, and fifers.",hear know victim lovely escape fury know bound pitch officer set eye cauldron boil oil prepare order whole army horse foot artillery set head innumerable host think drummer trumpeter fifer 
3,"King Giglio’s advance guard, you may be sure, kept that monarch acquainted with the enemy’s dealings, and he was in nowise disconcerted. He was much too polite to alarm the Princess, his lovely guest, with any unnecessary rumours of battles impending; on the contrary, he did everything to amuse and divert her; gave her a most elegant breakfast, dinner, lunch, and got up a ball for her that evening, when he danced with her every single dance.",advance guard sure keep monarch acquainted enemy dealing nowise disconcert polite alarm lovely guest unnecessary rumour battle impend contrary do amuse divert give elegant breakfast dinner lunch get ball evening dance single dance 
4,"Poor Bulbo was taken into favour again, and allowed to go quite free now. He had new clothes given him, was called ‘My good cousin’ by His Majesty, and was treated with the greatest distinction by everybody. But it was easy to see he was very melancholy. The fact is, the sight of Betsinda, who looked perfectly lovely in an elegant new dress, set poor Bulbo frantic in love with her again. And he never thought about Angelica, now Princess Bulbo, whom he had left at home, and who, as we know, did not care much about him.",poor take favour allow go free have new clothes give call good cousin’ treat great distinction easy see melancholy fact sight look lovely elegant new dress set poor frantic love think leave home know care much 
5,"The King, dancing the twenty-fifth polka with Rosalba, remarked with wonder the ring she wore; and then Rosalba told him how she had got it from Gruffanuff, who no doubt had picked it up when Angelica flung it away.",dance fifth polka remark wonder ring wear tell get pick flung 
6,"‘Yes,’ says the Fairy Blackstick, who had come to see the young people, and who had very likely certain plans regarding them. ‘That ring I gave the Queen, Giglio’s mother, who was not, saving your presence, a very wise woman; it is enchanted, and whoever wears it looks beautiful in the eyes of the world, I made poor Prince Bulbo, when he was christened, the present of a rose which made him look handsome while he had it; but he gave it to Angelica, who instantly looked beautiful again, whilst Bulbo relapsed into his natural plainness.’",say come see young person have certain plan regard ring give mother save presence wise woman enchanted wear look beautiful eye world make poor christen present rose make look handsome have give look beautiful relaps natural plainness 
7,"‘Rosalba needs no ring, I am sure,’ says Giglio, with a low bow. ‘She is beautiful enough, in my eyes, without any enchanted aid.’",need ring sure say low bow beautiful eye enchanted aid 
8,"‘Oh, sir!’ said Rosalba.",sir say 
9,"‘Take off the ring and try,’ said the King, and resolutely drew the ring off her finger. In HIS eyes she looked just as handsome as before!",take ring try say draw ring finger eye look handsome 
10,"The King was thinking of throwing the ring away, as it was so dangerous and made all the people so mad about Rosalba; but being a Prince of great humour, and good humour too, he cast eyes upon a poor youth who happened to be looking on very disconsolately, and said--",think throw ring dangerous make person mad great humour good humour cast eye poor youth happen look say 
11,"‘Bulbo, my poor lad! come and try on this ring. The Princess Rosalba makes it a present to you.’",poor lad come try ring make present 
12,"The magic properties of this ring were uncommonly strong, for no sooner had Bulbo put it on, but lo and behold, he appeared a personable, agreeable young Prince enough--with a fine complexion, fair hair, rather stout, and with bandy legs; but these were encased in such a beautiful pair of yellow morocco boots that nobody remarked them. And Bulbo’s spirits rose up almost immediately after he had looked in the glass, and he talked to their Majesties in the most lively, agreeable manner, and danced opposite the Queen with one of the prettiest maids of honour, and after looking at Her Majesty, could not help saying--",magic property ring strong put appear personable agreeable young fine complexion fair hair stout bandy leg encase beautiful pair yellow morocco boot remark spirit rise look glass talk lively agreeable manner dance prettiest maid honour look help say 
