id,paragraph,tokens
1,CHAPTER 1. A HOLIDAY.,chapter holiday 
2,"The masterful wind was up and out, shouting and chasing, the lord of the morning. Poplars swayed and tossed with a roaring swish; dead leaves sprang aloft, and whirled into space; and all the clear-swept heaven seemed to thrill with sound like a great harp.",masterful wind shouting chase lord morning poplar sway toss roar swish dead leave spring whirl space clear sweep heaven seem thrill sound great harp 
3,"It was one of the first awakenings of the year. The earth stretched herself, smiling in her sleep; and everything leapt and pulsed to the stir of the giant’s movement. With us it was a whole holiday; the occasion a birthday--it matters not whose. Some one of us had had presents, and pretty conventional speeches, and had glowed with that sense of heroism which is no less sweet that nothing has been done to deserve it. But the holiday was for all, the rapture of awakening Nature for all, the various outdoor joys of puddles and sun and hedge-breaking for all. Colt-like I ran through the meadows, frisking happy heels in the face of Nature laughing responsive. Above, the sky was bluest of the blue; wide pools left by the winter’s floods flashed the colour back, true and brilliant; and the soft air thrilled with the germinating touch that seemed to kindle something in my own small person as well as in the rash primrose already lurking in sheltered haunts. Out into the brimming sun-bathed world I sped, free of lessons, free of discipline and correction, for one day at least. My legs ran of themselves, and though I heard my name called faint and shrill behind, there was no stopping for me. It was only Harold, I concluded, and his legs, though shorter than mine, were good for a longer spurt than this. Then I heard it called again, but this time more faintly, with a pathetic break in the middle; and I pulled up short, recognising Charlotte’s plaintive note.",first awakening year earth stretch smile sleep leapt pulse stir giant movement whole holiday occasion birthday matter have present conventional speech glow sense heroism sweet do deserve holiday rapture awaken various outdoor joy puddle sun hedge break colt run meadow frisk happy heel face laugh responsive sky bluest blue wide pool leave winter flood flash colour true brilliant soft air thrill germinate touch seem kindle own small person rash primrose lurk shelter haunt brim sun bath world spe free lesson free discipline correction day least leg run hear name call faint shrill be stop conclude leg short good long spurt hear call time pathetic break middle pull short recognise plaintive note 
4,"She panted up anon, and dropped on the turf beside me. Neither had any desire for talk; the glow and the glory of existing on this perfect morning were satisfaction full and sufficient.",pant anon drop turf have desire talk glow glory exist perfect morning satisfaction full sufficient 
5,“Where’s Harold;” I asked presently.,ask 
6,"“Oh, he’s just playin’ muffin-man, as usual,” said Charlotte with petulance. “Fancy wanting to be a muffin-man on a whole holiday!”",play muffin man usual say petulance fancy want muffin man whole holiday 
7,"It was a strange craze, certainly; but Harold, who invented his own games and played them without assistance, always stuck staunchly to a new fad, till he had worn it quite out. Just at present he was a muffin-man, and day and night he went through passages and up and down staircases, ringing a noiseless bell and offering phantom muffins to invisible wayfarers. It sounds a poor sort of sport; and yet--to pass along busy streets of your own building, for ever ringing an imaginary bell and offering airy muffins of your own make to a bustling thronging crowd of your own creation--there were points about the game, it cannot be denied, though it seemed scarce in harmony with this radiant wind-swept morning!",strange craze invent own game play assistance stick new fad wear present muffin man day night go passage staircase ring noiseless bell offer phantom muffin invisible wayfarer sound poor sort sport pass busy street own building ring imaginary bell offer airy muffin own make bustle throng crowd own creation be point game deny seem scarce harmony radiant wind sweep morning 
8,"“And Edward, where is he?” I questioned again.",question 
9,"“He’s coming along by the road,” said Charlotte. “He’ll be crouching in the ditch when we get there, and he’s going to be a grizzly bear and spring out on us, only you mustn’t say I told you, ‘cos it’s to be a surprise.”",come road say crouch ditch get go grizzly bear spring say tell surprise 
10,"“All right,” I said magnanimously. “Come on and let’s be surprised.” But I could not help feeling that on this day of days even a grizzly felt misplaced and common.",right say come let surprise help feel day day grizzly feel misplace common 
