id,paragraph,tokens
1,"CHAPTER VIII. ""NOBODY--_NOBODY_.""",
2," The history of that first week might stand for the history of several months at Green Bank. That is why I have related it as clearly as possible. In one sense I suppose people would say my life grew easier to me, that is to say I got more accustomed to it, but with the ""growing accustomed,"" increased the loss of hope and spring, so I doubt if time did bring any real improvement.",history first week stand history several month green relate possible sense suppose person say life grow easy say get accustom grow accustom increase loss hope spring doubt time bring real improvement 
3,"I became very dull and silent. I seemed to be losing the power of complaining, or even of wishing for sympathy. I took some interest in my lessons, and almost the only pleasure I had was when I got praise for them. But that did not often happen, not as often as it should have done, I really believe. For the prejudice against me on the part of the upper teachers did not wear off. And I can see now that I must have been a disagreeable child.",become dull silent seem lose power complain wish sympathy take interest lesson only pleasure have get praise happen do believe prejudice part upper teacher wear see disagreeable child 
4,Nor did I win more liking among my companions. They gradually came to treat me with a sort of indifferent contempt.,win like companion come treat sort indifferent contempt 
5,"""It's only that stupid child,"" I would hear said when I came into the room.",stupid child hear say come room 
6,"The Christmas holidays came and went, without much improving matters. I spent them at school with one or two other pupils, much older than I. Miss Broom went away, and we were under Miss Aspinall's charge, for Miss Ledbury had caught a bad cold and her niece would not leave her. I preferred Miss Aspinall to Miss Broom certainly, but I had half hoped that Miss Fenmore would have stayed. She too went away, however, having got a ""holiday engagement,"" which she was very glad of she told me when she bade me good-bye. I did not understand what she meant, beyond hearing that she was glad to go, so I said nothing about being sorry.",holiday come go much improve matter spend school other pupil old go charge catch bad cold niece leave prefer half hope stay go get holiday engagement glad tell bid good bye understand mean hear glad go say sorry 
7,"""She doesn't care for me,"" I thought.",care think 
8,"I saw nothing of Haddie, though he wrote that he was very happy spending the holidays at the house of one of his schoolfellows, and I was glad of this, even while feeling so utterly deserted myself.",see write happy spend holiday house schoolfellow glad feel desert 
9,"It was very, very dull, but I felt as if I did not mind. Even mamma's letters once a fortnight gave me only a kind of tantalising pleasure, for I knew I dared not _really_ answer them. The only thing I felt glad of was that she did not know how lonely and unhappy I was, and that she never would do so till the day--the day which I could scarcely believe would ever, _ever_ come--when I should see her again, and feel her arms round me, and know that all the misery and loneliness were over!",dull feel mind mamma letter fortnight give kind tantalise pleasure know answer only thing feel glad know lonely unhappy do day day believe come see feel arm know misery loneliness 
10,"Some new pupils came after the Christmas holidays, and one or two of the elder girls did not return. But the new boarders were older than I and took no notice of me, so their coming made no difference. One event, however, did interest me--that was the appearance at certain classes two or three times a week of a very sweet-looking little girl about my own age. She was pretty and very nicely dressed, though by no means showily, and her tone of voice and way of speaking were different from those of most of my companions. I wished she had come altogether, and then I might have made friends with her. ""Only,"" I said to myself unselfishly, ""she would most likely be as unhappy as I am, so I shouldn't wish for it.""",new pupil come holiday elder girl return new border old take notice coming make difference event interest appearance certain class time week sweet look little girl own age dress means tone voice way speak different most companion wish come make friend say unhappy wish 
