id,paragraph,tokens
1,CHAPTER VII. THE CHALK-CARTS,chalk carts 
2," What do you want to know about next?  More about the caves in which the old savages lived,--how they were made, and how the curious things inside them got there, and so forth.",want know next more cave old savage live make curious thing get 
3,"Well, we will talk about that in good time: but now--What is that coming down the hill?",talk good time come hill 
4,"Oh, only some chalk-carts.",chalk cart 
5,"Only some chalk-carts?  It seems to me that these chalk-carts are the very things we want; that if we follow them far enough--I do not mean with our feet along the public road, but with our thoughts along a road which, I am sorry to say, the public do not yet know much about--we shall come to a cave, and understand how a cave is made.  Meanwhile, do not be in a hurry to say, ""Only a chalk-cart,"" or only a mouse, or only a dead leaf.  Chalk-carts, like mice, and dead leaves, and most other matters in the universe are very curious and odd things in the eyes of wise and reasonable people.  Whenever I hear young men saying ""only"" this and ""only"" that, I begin to suspect them of belonging, not to the noble army of sages--much less to the most noble army of martyrs,--but to the ignoble army of noodles, who think nothing interesting or important but dinners, and balls, and races, and back-biting their neighbours; and I should be sorry to see you enlisting in that regiment when you grow up. But think--are not chalk-carts very odd and curious things?  I think they are.  To my mind, it is a curious question how men ever thought of inventing wheels; and, again, when they first thought of it.  It is a curious question, too, how men ever found out that they could make horses work for them, and so began to tame them, instead of eating them, and a curious question (which I think we shall never get answered) when the first horse-tamer lived, and in what country.  And a very curious, and, to me, a beautiful sight it is, to see those two noble horses obeying that little boy, whom they could kill with a single kick.",chalk cart seem chalk cart very thing want follow mean foot public road thought road sorry say public know much come cave understand cave make hurry say chalk cart mouse dead leaf chalk cart mouse dead leave most other matter universe curious odd thing eye wise reasonable person hear young man say begin suspect belong noble army sage less noble army martyr ignoble army noodle think interesting important dinner ball race bite neighbour sorry see enlist regiment grow think chalk cart odd curious thing think mind curious question man think invent wheel think curious question man find make horse work begin tame eat curious question think answer first horse tamer live country curious beautiful sight see noble horse obey little boy kill single kick 
6,"But, beside all this, there is a question, which ought to be a curious one to you (for I suspect you cannot answer it)--Why does the farmer take the trouble to send his cart and horses eight miles and more, to draw in chalk from Odiham chalk-pit?",be question curious one suspect answer farmer take trouble send cart horse mile more draw chalk chalk pit 
7,"Oh, he is going to put it on the land, of course.  They are chalking the bit at the top of the next field, where the copse was grubbed.",go put land course chalk bit top next field copse grubb 
8,"But what good will he do by putting chalk on it?  Chalk is not rich and fertile, like manure, it is altogether poor, barren stuff: you know that, or ought to know it.  Recollect the chalk cuttings and banks on the railway between Basingstoke and Winchester--how utterly barren they are. Though they have been open these thirty years, not a blade of grass, hardly a bit of moss, has grown on them, or will grow, perhaps, for centuries.",good do put chalk chalk rich fertile manure poor barren stuff know know recollect chalk cutting bank railway barren open year blade grass bit moss grow grow century 
9,"Come, let us find out something about the chalk before we talk about the caves.  The chalk is here, and the caves are not; and ""Learn from the thing that lies nearest you"" is as good a rule as ""Do the duty which lies nearest you.""  Let us come into the grubbed bit, and ask the farmer--there he is in his gig.",come let find chalk talk cave chalk cave learn thing lie good rule do duty lie let come grubbed bit ask farmer gig 
10,"Well, old friend, and how are you?  Here is a little boy who wants to know why you are putting chalk on your field.",old friend little boy want know put chalk field 
