id,paragraph,tokens
1,CHAPTER 8. BEING EDITORS,chapter editors 
2,"It was Albert’s uncle who thought of our trying a newspaper. He said he thought we should not find the bandit business a paying industry, as a permanency, and that journalism might be.",uncle think try newspaper say think find bandit business pay industry permanency journalism 
3,"We had sold Noel’s poetry and that piece of information about Lord Tottenham to the good editor, so we thought it would not be a bad idea to have a newspaper of our own. We saw plainly that editors must be very rich and powerful, because of the grand office and the man in the glass case, like a museum, and the soft carpets and big writing-table. Besides our having seen a whole handful of money that the editor pulled out quite carelessly from his trousers pocket when he gave me my five bob.",sell poetry piece information good editor think bad idea have newspaper own see editor rich powerful grand office man glass case museum soft carpet big writing table see whole handful money editor pull trousers pocket give bob 
4,"Dora wanted to be editor and so did Oswald, but he gave way to her because she is a girl, and afterwards he knew that it is true what it says in the copy-books about Virtue being its own Reward. Because you’ve no idea what a bother it is. Everybody wanted to put in everything just as they liked, no matter how much room there was on the page. It was simply awful! Dora put up with it as long as she could and then she said if she wasn’t let alone she wouldn’t go on being editor; they could be the paper’s editors themselves, so there.",want editor do give way girl know true say copy book own reward have idea bother want put like matter much room page awful put say let alone go editor paper editor 
5,"Then Oswald said, like a good brother: ‘I will help you if you like, Dora,’ and she said, ‘You’re more trouble than all the rest of them! Come and be editor and see how you like it. I give it up to you.’ But she didn’t, and we did it together. We let Albert-next-door be sub-editor, because he had hurt his foot with a nail in his boot that gathered.",say good brother help like say trouble rest come editor see like give do let next door sub-editor hurt foot nail boot gather 
6,"When it was done Albert-next-door’s uncle had it copied for us in typewriting, and we sent copies to all our friends, and then of course there was no one left that we could ask to buy it. We did not think of that until too late. We called the paper the Lewisham Recorder; Lewisham because we live there, and Recorder in memory of the good editor. I could write a better paper on my head, but an editor is not allowed to write all the paper. It is very hard, but he is not. You just have to fill up with what you can get from other writers. If I ever have time I will write a paper all by myself. It won’t be patchy. We had no time to make it an illustrated paper, but I drew the ship going down with all hands for the first copy. But the typewriter can’t draw ships, so it was left out in the other copies. The time the first paper took to write out no one would believe! This was the Newspaper:",do next door uncle have copy typewriting send copy friend course be leave ask buy think late call paper live recorder memory good editor write good paper head editor allow write paper hard have fill get other writer have time write paper patchy have time make illustrate paper draw ship go hand first copy typewriter draw ship leave other copy time first paper take write believe newspaper 
7,          THE LEWISHAM RECORDER,
8,    EDITORS:  DORA AND OSWALD BASTABLE,editors 
9,             ------------             EDITORIAL NOTE,editorial note 
10,"Every paper is written for some reason. Ours is because we want to sell it and get money. If what we have written brings happiness to any sad heart we shall not have laboured in vain. But we want the money too. Many papers are content with the sad heart and the happiness, but we are not like that, and it is best not to be deceitful. EDITORS.",paper write reason want sell get money write bring happiness sad heart laboure vain want money many paper content sad heart happiness good deceitful editors 
11,"There will be two serial stories; One by Dicky and one by all of us. In a serial story you only put in one chapter at a time. But we shall put all our serial story at once, if Dora has time to copy it. Dicky’s will come later on.",be serial story serial story put chapter time put serial story have time copy come 
12,            SERIAL STORY              BY US ALL,
13,         CHAPTER I--by Dora,
14,"The sun was setting behind a romantic-looking tower when two strangers might have been observed descending the crest of the hill. The eldest, a man in the prime of life; the other a handsome youth who reminded everybody of Quentin Durward. They approached the Castle, in which the fair Lady Alicia awaited her deliverers. She leaned from the castellated window and waved her lily hand as they approached. They returned her signal, and retired to seek rest and refreshment at a neighbouring hostelry.",sun set romantic look tower stranger observe descend crest hill old man prime life other handsome youth remind approach fair await deliverer learn castellate window wave lily hand approach return signal retire seek rest refreshment neighbour hostelry 
15,             ------------         CHAPTER II--by Alice,
16,"The Princess was very uncomfortable in the tower, because her fairy godmother had told her all sorts of horrid things would happen if she didn’t catch a mouse every day, and she had caught so many mice that now there were hardly any left to catch. So she sent her carrier pigeon to ask the noble Strangers if they could send her a few mice--because she would be of age in a few days and then it wouldn’t matter. So the fairy godmother--- (I’m very sorry, but there’s no room to make the chapters any longer.-ED.)",uncomfortable tower fairy godmother tell sort horrid thing happen catch mouse day catch many mouse be left catch send carrier pigeon ask noble stranger send few mouse age few day matter fairy godmother sorry be room make chapter ed 
17,             ------------         CHAPTER III--by the Sub-Editor,-editor 
18,(I can’t--I’d much rather not--I don’t know how.),know 
19,            ------------         CHAPTER IV--by Dicky,
20,"I must now retrace my steps and tell you something about our hero. You must know he had been to an awfully jolly school, where they had turkey and goose every day for dinner, and never any mutton, and as many helps of pudding as a fellow cared to send up his plate for--so of course they had all grown up very strong, and before he left school he challenged the Head to have it out man to man, and he gave it him, I tell you. That was the education that made him able to fight Red Indians, and to be the stranger who might have been observed in the first chapter.",retrace step tell hero know jolly school have turkey goose day dinner mutton many help pudding fellow care send plate course grow strong leave school challenge have man man give tell education make able fight red stranger observe first chapter 
21,             ------------         CHAPTER V--by Noel,
22,"I think it’s time something happened in this story. So then the dragon he came out, blowing fire out of his nose, and he said--",think time happen story dragon come blow fire nose say 
