id,paragraph,tokens
1,CHAPTER 3. AN UNSAVORY INTERLUDE.,chapter unsavory interlude 
2," It was a maiden aunt of Stalky who sent him both books, with the inscription, “To dearest Artie, on his sixteenth birthday;” it was McTurk who ordered their hypothecation; and it was Beetle, returned from Bideford, who flung them on the window-sill of Number Five study with news that Bastable would advance but ninepence on the two; “Eric; or, Little by Little,” being almost as great a drug as “St. Winifred’s.”  “An’ I don’t think much of your aunt. We’re nearly out of cartridges, too--Artie, dear.”",maiden aunt send book inscription dearest sixteenth birthday order hypothecation return flung window sill study news advance ninepence great drug think much aunt cartridge dear 
3,"Whereupon Stalky rose up to grapple with him, but McTurk sat on Stalky’s head, calling him a “pure-minded boy” till peace was declared. As they were grievously in arrears with a Latin prose, as it was a blazing July afternoon, and as they ought to have been at a house cricket-match, they began to renew their acquaintance, intimate and unholy, with the volumes.",rise grapple sit head call pure minded boy peace declare arrears latin prose blaze afternoon house cricket match begin renew acquaintance intimate unholy volume 
4,"“Here we are!” said McTurk. “‘Corporal punishment produced on Eric the worst effects. He burned _not_ with remorse or regret’--make a note o’ that, Beetle--’ but with shame and violent indignation. He glared’--oh, naughty Eric! Let’s get to where he goes in for drink.”",say corporal punishment produce bad effect burn _not_ remorse regret make note shame violent indignation glare naughty let get go drink 
5,"“Hold on half a shake. Here’s another sample. ‘The Sixth,’ he says, ‘is the palladium of all public schools.’ But this lot--” Stalky rapped the gilded book--“can’t prevent fellows drinkin’ and stealin’, an’ lettin’ fags out of window at night, an’--an’ doin’ what they please. Golly, what we’ve missed--not goin’ to St. Winifred’s!...”",hold shake sample sixth say palladium public school lot rapp gilded book prevent fellow drinkin’ stealin’ fag window night doin’ please miss go 
6,“I’m sorry to see any boys of my house taking so little interest in their matches.”,sorry see boy house take little interest match 
7,"Mr. Prout could move very silently if he pleased, though that is no merit in a boy’s eyes. He had flung open the study-door without knocking--another sin--and looked at them suspiciously. “Very sorry, indeed, I am to see you frowsting in your studies.”",move pleased merit boy eye flung open study door knock sin look sorry see frowst study 
8,"“We’ve been out ever since dinner, sir,” said. McTurk wearily. One house-match is just like another, and their “ploy” of that week happened to be rabbit-shooting with saloon-pistols.",dinner sir say house match ploy week happen rabbit shoot saloon pistol 
9,"“I can’t see a ball when it’s coming, sir,” said Beetle. “I’ve had my gig-lamps smashed at the Nets till I got excused. I wasn’t any good even as a fag, then, sir.”",see ball come sir say have gig lamp smash excuse good fag sir 
10,“Tuck is probably your form. Tuck and brewing. Why can’t you three take any interest in the honor of your house?”,tuck form tuck brewing take interest honor house 
