id,paragraph,tokens
1,CHAPTER 42. The Election,election 
2," As we came into the yard one afternoon Polly came out. “Jerry! I’ve had Mr. B---- here asking about your vote, and he wants to hire your cab for the election; he will call for an answer.”",come yard afternoon come have ask vote want hire cab election call answer 
3,"“Well, Polly, you may say that my cab will be otherwise engaged. I should not like to have it pasted over with their great bills, and as to making Jack and Captain race about to the public-houses to bring up half-drunken voters, why, I think ‘twould be an insult to the horses. No, I shan’t do it.”",say cab engage like have paste great bill make race public house bring half drunken voter think insult horse do 
4,“I suppose you’ll vote for the gentleman? He said he was of your politics.”,suppose vote gentleman say politics 
5,"“So he is in some things, but I shall not vote for him, Polly; you know what his trade is?”",thing vote know trade 
6,“Yes.”,
7,"“Well, a man who gets rich by that trade may be all very well in some ways, but he is blind as to what workingmen want; I could not in my conscience send him up to make the laws. I dare say they’ll be angry, but every man must do what he thinks to be the best for his country.”",man get rich trade way blind workingmen want conscience send make law say angry man do think good country 
8,"On the morning before the election, Jerry was putting me into the shafts, when Dolly came into the yard sobbing and crying, with her little blue frock and white pinafore spattered all over with mud.",morning election put shaft come yard sobb cry little blue frock white pinafore spatter mud 
9,"“Why, Dolly, what is the matter?”",matter 
10,"“Those naughty boys,” she sobbed, “have thrown the dirt all over me, and called me a little raga--raga--”",naughty boy sobb throw dirt call little raga raga 
11,"“They called her a little ‘blue’ ragamuffin, father,” said Harry, who ran in looking very angry; “but I have given it to them; they won’t insult my sister again. I have given them a thrashing they will remember; a set of cowardly, rascally ‘orange’ blackguards.”",call little blue’ ragamuffin father say run look angry give insult sister give thrashing remember set cowardly rascally orange blackguard 
12,"Jerry kissed the child and said, “Run in to mother, my pet, and tell her I think you had better stay at home to-day and help her.”",kiss child say run mother pet tell think have good stay home day help 
13,Then turning gravely to Harry:,turn 
14,"“My boy, I hope you will always defend your sister, and give anybody who insults her a good thrashing--that is as it should be; but mind, I won’t have any election blackguarding on my premises. There are as many ‘blue’ blackguards as there are ‘orange’, and as many white as there are purple, or any other color, and I won’t have any of my family mixed up with it. Even women and children are ready to quarrel for the sake of a color, and not one in ten of them knows what it is about.”",boy hope defend sister give insult good thrashing mind have election blackguard premise be many blue’ blackguard be orange many white be purple other color have family mix woman child ready quarrel sake color know 
15,"“Why, father, I thought blue was for Liberty.”",father think blue 
16,"“My boy, Liberty does not come from colors, they only show party, and all the liberty you can get out of them is, liberty to get drunk at other people’s expense, liberty to ride to the poll in a dirty old cab, liberty to abuse any one that does not wear your color, and to shout yourself hoarse at what you only half-understand--that’s your liberty!”",boy come color show party liberty get liberty get drunk other person expense liberty ride poll dirty old cab liberty abuse one wear color shout hoarse half understand liberty 
17,"“Oh, father, you are laughing.”",father laugh 
18,"“No, Harry, I am serious, and I am ashamed to see how men go on who ought to know better. An election is a very serious thing; at least it ought to be, and every man ought to vote according to his conscience, and let his neighbor do the same.”",serious ashamed see man go know good election serious thing least man vote accord conscience let neighbor do same 
19,,
20, ,
