id,paragraph,tokens
1,CHAPTER 11.,
2,"     This warld’s wealth, when I think o’t,      Its pride, and a’ the lave o’t,      Fie, fie on silly coward man,      That he should be the slave o’t.                              --BURNS",warld wealth think pride lave o’t fie silly coward man slave o’t 
3," In another week Mr. Edmonstone and his eldest daughter were to depart on their Irish journey. Laura, besides the natural pain in leaving home, was sorry to be no longer near Philip, especially as it was not likely that he would be still at Broadstone on their return; yet she was so restless and dissatisfied, that any change was welcome, and the fear of betraying herself almost took away the pleasure of his presence.",week old daughter depart irish journey natural pain leave home sorry likely return restless dissatisfied change welcome fear betray take pleasure presence 
4,"He met them at the railway station at Broadstone, where Mr. Edmonstone, finding himself much too early, recollected something he had forgotten in the town, and left his daughter to walk up and down the platform under Philip’s charge. They felt it a precious interval, but both were out of spirits, and could hardly profit by it.",meet railway station find recollect forget town leave daughter walk platform charge feel precious interval spirit profit 
5,"‘You will be gone long before we come back,’ said Laura.",gone come say 
6,"‘In a fortnight or three weeks, probably.’",fortnight week 
7,‘But you will still be able to come to Hollywell now and then?’,able come 
8,‘I hope so. It is all the pleasure I can look for. We shall never see such a summer again.’,hope pleasure look see summer 
9,"‘Oh, it has been a memorable one!’",memorable one 
10,"‘Memorable! Yes. It has given me an assurance that compensates for all I have lost; yet it has made me feel, more than ever before, how poverty withers a man’s hopes.’",memorable give assurance compensate lose make feel poverty wither man hope 
11,"‘O Philip, I always thought your poverty a great, noble thing!’",think poverty great noble thing 
12,‘You thought like a generous-tempered girl who has known nothing of its effects.’,think generous temper girl know effect 
13,"‘And do you know that Guy says the thing to be proud of is of holding the place you do, without the aid of rank or riches.’",know guy say thing proud hold place do aid rank rich 
14,"‘I would not have it otherwise--I would not for worlds that my father had acted otherwise,’ said Philip. ‘You understand that, Laura.’",have world father act say understand 
15,‘Of course I do.’,course 
16,"‘But when you speak--when Guy speaks of my holding the place I do, you little know what it is to feel that powers of usefulness are wasted--to know I have the means of working my way to honour and distinction, such as you would rejoice in Laura, to have it all within, yet feel it thrown away. Locksley Hall, again--“every door is barred with gold, and opens but to golden keys.’”",speak guy speak hold place do know feel power usefulness waste know have means work way honour distinction such rejoice have feel throw door barr gold open golden key 
17,"‘I wish there was anything to be done,’ said Laura.",wish be do say 
18,"‘It is my profession that is the bar to everything. I have sold the best years of my life, and for what? To see my sister degrade herself by that marriage.’",profession bar sell good year life see sister degrade marriage 
19,"‘That is the real grief,’ said Laura.",real grief say 
20,"‘But for that, I should never have cast a look back on what I relinquished. However, why do I talk of these things, these vain regrets? They only occurred because my welfare does not concern myself alone--and here’s your father.’",cast look relinquish talk thing vain regret occur welfare concern father 
21,"Mr. Edmonstone returned, out of breath, in too much bustle remark his daughter’s blushes. Even when the train was moving off, he still had his head out at the window, calling to Philip that they should expect a visit from him as soon as ever they returned. Such cordiality gave Philip a pang; and in bitterness of spirit he walked back to the barracks. On the way he met Mrs. Deane who wanted to consult him about inviting his cousin, Sir Guy to a dinner-party she intended to give next week. ‘Such an agreeable, sensible youth, and we feel we owe him some attention, he took so much pains to make apologies about the ball.’",return breath much bustle remark daughter blush train move have head window call expect visit return such cordiality give pang bitterness spirit walk barrack way meet want consult invite cousin dinner party intend give next week agreeable sensible youth feel owe attention take much pain make apology ball 
22,‘I dare say he will be very happy to come.’,say happy come 
23,"‘We will write at once. He is a very fine young man, without a shade of vanity or nonsense.’",write fine young man shade vanity nonsense 
24,"‘Yes; he has very pleasant, unaffected manners.’",have pleasant unaffected manners 
25,"‘I am sure he will do credit to his estate. It is a very handsome fortune, is it not?’",sure do credit estate handsome fortune 
26,‘It is a very large property.’,large property 
27,‘I am glad of it; I have no doubt we shall see him one of the first men of his time.’,glad have doubt see first man time 
28,"These words brought into contrast in Philip’s mind the difference between Guy’s position and his own. The mere possession of wealth was winning for Guy, at an age when his merits could only be negative, that estimation which his own tried character had scarcely achieved, placing him not merely on a level with himself, but in a situation where happiness and influence came unbidden. His own talents, attainments, and equal, if not superior claims, to gentle blood, could not procure him what seemed to lie at Guy’s feet. His own ability and Laura’s heart alone were what wealth could not affect; yet when he thought how the want of it wasted the one, and injured the hopes of the other, he recurred to certain visions of his sister Margaret’s, in days gone by, of what he was to do as Sir Philip, lord of Redclyffe. He was speculating on what would have happened had Guy died in his sickly infancy, when, suddenly recollecting himself, he turned his mind to other objects.",word bring contrast mind difference position own mere possession wealth win age merit negative estimation own try character achieve place level situation happiness influence come unbidden own talent attainment equal superior claim gentle blood procure seem lie foot own ability heart wealth affect think want waste one injure hope other recurr certain vision sister day go do lord speculate happen die sickly infancy recollect turn mind other object 
29,"Guy was not much charmed with Mrs. Deane’s invitation. He said he knew he must go to make up for his rudeness about the ball; but he grumbled enough to make Mrs. Edmonstone laugh at him for being so stupid as to want to stay hum-drum in the chimney corner. No doubt it was very pleasant there. There was that peculiar snugness which belongs to a remnant of a large party, when each member of it feels bound to prevent the rest from being dull. Guy devoted himself to Charles more than ever, and in the fear that he might miss the late variety of amusement, exerted even more of his powers of entertainment than Lady Eveleen had called forth.",guy charm invitation say know go make rudeness ball grumble make laugh stupid want stay hum drum chimney corner doubt pleasant be peculiar snugness belong remnant large party member feel bind prevent rest dull guy devote more fear miss late variety amusement exert more power entertainment call 
