id,paragraph,tokens
1,"CHAPTER 16. ""AN ENEMY HATH DONE THIS.""",enemy do 
2,"The short evening service was over, and one by one, in orderly procession, the girls left the chapel.  Annie was about to rise to her feet to follow her school-companions, when Mrs Willis stooped down and whispered something in her ear.  Her face became instantly suffused with a dull red; she resumed her seat, and buried her face in both her hands. One or two of the girls noticed her despondent attitude as they left the chapel, and Cecil Temple looked back with a glance of such unutterable sympathy that Annie's proud, suffering little heart would have been touched could she but have seen the look.",short evening service orderly procession girl leave chapel about rise foot follow school companion stoop whisper ear face become suffuse dull red resume seat bury face hand girl notice despondent attitude leave chapel look glance such unutterable sympathy proud suffer little heart touch see look 
3,"Presently the young steps died away, and Annie, raising her head, saw that she was alone with Mr Everard, who seated himself in the place which Mrs Willis had occupied by her side.",young step die raise head see alone seat place occupy side 
4,"""Your governess has asked me to speak to you, my dear,"" he said, in his kind and fatherly tones; ""she wants us to discuss this thing which is making you so unhappy quite fully together.""  Here the clergyman paused, and, noticing a sudden wistful and soft look in the girl's brown eyes, he continued: ""Perhaps, however, you have something to say to me which will throw light on this mystery?""",governess ask speak dear say kind fatherly tone want discuss thing make unhappy clergyman pause notice sudden wistful soft look girl brown eye continue have say throw light mystery 
5,"""No, sir, I have nothing to say,"" replied Annie, and now again the sullen expression passed like a wave over her face.",sir have say reply sullen expression pass wave face 
6,"""Poor child,"" said Mr Everard.  ""Perhaps, Annie,"" he continued, ""you do not quite understand me--you do not quite read my motive in talking to you to-night.  I am not here in any sense to reprove you.  You are either guilty of this sin, or you are not guilty.  In either case I pity you; it is very hard, very bitter, to be falsely accused--I pity you much if this is the case; but it is still harder, Annie, still more bitter, still more absolutely crushing to be accused of a sin which we are trying to conceal.  In that terrible case God Himself hides His face.  Poor child, poor child, I pity you most of all if you are guilty.""",poor child say continue understand read motive talk night sense reprove guilty sin guilty case pity hard bitter accuse pity much case hard bitter crush accuse sin try conceal terrible case hide face poor child poor child pity most guilty 
7,"Annie had again covered her face, and bowed her head over her hands. She did not speak for a moment, but presently Mr Everard heard a low sob, and then another, and another, until at last her whole frame was shaken with a perfect tempest of weeping.",cover face bow head hand speak moment hear low sob last whole frame shake perfect tempest weeping 
8,"The old clergyman, who had seen many strange phases of human nature, who had in his day comforted and guided more than one young school-girl, was far too wise to do anything to check this flow of grief.  He knew Annie would speak more fully and more frankly when her tears were over.  He was right.  She presently raised a very tear-stained face to the clergyman.",old clergyman see many strange phase human nature have day comfort guide more young school girl wise do check flow grief know speak tear right raise tear stain face clergyman 
9,"""I felt very bitter at your coming to speak to me,"" she began.  ""Mrs Willis has always sent for you when everything else has failed with us girls, and I did not think she would treat me so.  I was determined not to say anything to you.  Now, however, you have spoken good words to me, and I can't turn away from you.  I will tell you all that is in my heart.  I will promise before God to conceal nothing, if only you will do one thing for me.""",feel bitter come speak begin send else fail girl think treat determined say speak good word turn tell heart promise conceal do thing 
10,"""What is that, my child?""",child 
11,"""Will you believe me?""",believe 
12,"""Undoubtedly.""",
13,"""Ah, but you have not been tried yet.  I thought Mrs Willis would certainly believe; but she said the circumstantial evidence was too strong--perhaps it will be too strong for you.""",try think believe say circumstantial evidence strong strong 
14,"""I promise to believe you, Annie Forest; if, before God, you can assure me that you are speaking the whole truth, I will fully believe you.""",promise believe assure speak whole truth believe 
15,"Annie paused again, then she rose from her seat and stood a pace away from the old minister.",pause rise seat stand pace old minister 
