id,paragraph,tokens
1,CHAPTER X.,x 
2," After nearly a year's captivity, the King engaged to pay a ransom, and, until the terms could be arranged, his two sons were to be placed as hostages in the hands of the Normans, whilst he returned to his own domains.  The Princes were to be sent to Bayeux; whither Richard had returned, under the charge of the Centevilles, and was now allowed to ride and walk abroad freely, provided he was accompanied by a guard.",year captivity engage pay ransom term arrange son place hostage hand return own domain send return charge allow ride walk provide accompany guard 
3,"""I shall rejoice to have Carloman, and make him happy,"" said Richard; ""but I wish Lothaire were not coming.""",rejoice have make happy say wish come 
4,"""Perhaps,"" said good Father Lucas, ""he comes that you may have a first trial in your father's last lesson, and Abbot Martin's, and return good for evil.""",say good come have first trial father last lesson return good evil 
5,"The Duke's cheek flushed, and he made no answer.",cheek flush make answer 
6,"He and Alberic betook themselves to the watch-tower, and, by and by, saw a cavalcade approaching, with a curtained vehicle in the midst, slung between two horses.  ""That cannot be the Princes,"" said Alberic; ""that must surely be some sick lady.""",betak watch tower see cavalcade approach curtain vehicle midst sling horse say sick lady 
7,"""I only hope it is not the Queen,"" exclaimed Richard, in dismay.  ""But no; Lothaire is such a coward, no doubt he was afraid to ride, and she would not trust her darling without shutting him up like a demoiselle. But come down, Alberic; I will say nothing unkind of Lothaire, if I can help it.""",hope exclaim dismay coward doubt afraid ride trust darling shut demoiselle come say unkind help 
8,"Richard met the Princes in the court, his sunny hair uncovered, and bowing with such becoming courtesy, that Fru Astrida pressed her son's arm, and bade him say if their little Duke was not the fairest and noblest child in Christendom.",meet court sunny hair uncover bow such become courtesy press son arm bid say little fair noblest child 
9,"With black looks, Lothaire stepped from the litter, took no heed of the little Duke, but, roughly calling his attendant, Charlot, to follow him, he marched into the hall, vouchsafing neither word nor look to any as he passed, threw himself into the highest seat, and ordered Charlot to bring him some wine.",black look step litter take heed little call attendant follow march hall vouchsafe word look pass throw high seat order bring wine 
10,"Meanwhile, Richard, looking into the litter, saw Carloman crouching in a corner, sobbing with fright.",look litter see crouch corner sobb fright 
11,"""Carloman!--dear Carloman!--do not cry.  Come out!  It is I--your own Richard!  Will you not let me welcome you?""",dear cry come own let welcome 
12,"Carloman looked, caught at the outstretched hand, and clung to his neck.",look catch outstretched hand cling neck 
13,"""Oh, Richard, send us back!  Do not let the savage Danes kill us!""",send let kill 
14,"""No one will hurt you.  There are no Danes here.  You are my guest, my friend, my brother.  Look up! here is my own Fru Astrida.""",hurt be guest friend brother look own 
15,"""But my mother said the Northmen would kill us for keeping you captive. She wept and raved, and the cruel men dragged us away by force.  Oh, let us go back!""",mother say kill keep captive goot rave cruel man drag force let go 
16,"""I cannot do that,"" said Richard; ""for you are the King of Denmark's captives, not mine; but I will love you, and you shall have all that is mine, if you will only not cry, dear Carloman.  Oh, Fru Astrida, what shall I do?  You comfort him--"" as the poor boy clung sobbing to him.",do say captive love have cry dear do comfort poor boy cling sobb 
17,"Fru Astrida advanced to take his hand, speaking in a soothing voice, but he shrank and started with a fresh cry of terror--her tall figure, high cap, and wrinkled face, were to him witch-like, and as she knew no French, he understood not her kind words.  However, he let Richard lead him into the hall, where Lothaire sat moodily in the chair, with one leg tucked under him, and his finger in his mouth.",advance take hand speak soothing voice shrank start fresh cry terror tall figure high cap wrinkle face witch know understand kind word let lead hall sit chair leg tuck finger mouth 
18,"""I say, Sir Duke,"" said he, ""is there nothing to be had in this old den of yours?  Not a drop of Bordeaux?""",say say be have old dan drop 
