id,paragraph,tokens
1,CHAPTER XVII.,
2," When he awoke, bright day was on the mountains. The little snow-wolves had slunk back to their holes and lairs. The fires burned low. And Thimble lay in a sleep so quiet and profound it seemed to Nod the heart beneath the sharp-ribbed chest was scarcely stirring. It was bitter cold on these heights in the sunlessness of morning. And Nod was glad to sit himself down beside one of the wood-fires to eat his breakfast of nuts, and swallow a suppet or two of the thawed Mulgar-milk. But the Men of the Mountains had plucked and roasted the eagles, and were squatting, with not quite such doleful faces as usual, picking with pointed, rather catlike teeth, the bones.",awoke bright day mountain little snow wolf slunk hole lair fire burn low lay sleep quiet profound seem nod heart sharp ribb chest stir bitter cold height sunlessness morning glad sit wood fire eat breakfast nut swallow suppet thaw milk pluck roast eagle squat such doleful face usual pick point catlike tooth bone 
3,"Nod could not help watching them under his eyebrows, where they sat, with tail-tufts over their shoulders, in their fleecy hair, blinking mildly from their pale pink eyes. For, though here and there may be seen a Mountain-mulgar with eyes blue as the turquoise, by far the most of them have pink, and some (but these are what the Oomgar-nuggas would call Witch-doctors, or Fulbies) have one of either. They looked timid and feeble enough, these Moona-mulgars, yet with what fearless fury had they fought with the eagles! How swiftly they shambled dim-sighted along these wrinkled precipices! Some even now were seated on the rocky verge as easily as a Skeeto in its tree-top, their lean shanks dangling over. But they nibbled and tugged at their slender bird-bones, and peered and waved their long arms in faint talk; though, as their watchman had told Nod in the firelight, they knew they were all within earshot of the Harp.",nod help watch eyebrow sit tail tuft shoulder fleecy hair blink pale pink eye see mulgar eye blue turquoise most have pink nugga call doctor have look timid feeble mulgar fearless fury fight eagle shamble sight wrinkled precipice seat rocky verge tree top lean shank dangle nibble tug slender bird bone peer wave long arm faint talk watchman tell nod firelight know earshot 
4,"Ghibba was sitting a little away from the others, eating with his eyes shut.",sit little other eat eye shut 
5,"""Are you so sleepy, Prince of the Mountains, that you keep your eyes shut in broad day?"" said Nod.",sleepy keep eye shut broad day say 
6,"Ghibba wagged his head. ""No, Mulla-mulgar, I am not sleepy; but one eye is scorched with the fire and one a little angry with the eagles, so that I can scarcely see at all.""",wagg head sleepy eye scorch fire little angry eagle see 
7,"""Not blind?"" said Nod.",blind say 
8,"Ghibba opened his eyes, red and glittering. ""Nay, twilight, not night, little Mulgar,"" he answered cheerfully. ""I see no more of you than a little brown cloud against black mountains.""",open eye red glitter twilight night little answer see more little brown cloud black mountain 
9,"""But how will you walk on these narrow, icy shelves?"" said Nod.",walk narrow icy shelf say 
10,"""Why,"" says he, ""I have a tail, Mulgar-royal; and my people must lead me.... What of the morning, Nizza-neela?""",say have tail royal person lead morning 
11,"""It is bright as hoarfrost on the slopes and tops there,"" said Nod, pointing. ""It dazzles Ummanodda's eyes to look. But the sun is behind this huge black wall of ours, so here we sit cold in the shadow.""",bright hoarfrost slope top say point dazzle eye look sun huge black wall sit cold shadow 
12,"""Then we will wait,"" said Ghibba, ""till he come walking a little higher to melt the frost and drive away the last of the wolves.""",wait say come walk little high melt frost drive last wolf 
13,"""Man of the Mountains,"" said Nod presently, ""would you hold me if I crept close and put my head over the edge? I would like to see how many Mulgars-deep we walk.""",say hold creep put head edge like see many deep walk 
14,"Ghibba laughed. ""This path is but as other Mulgar-paths, Mulla-mulgar; no traveller need stumble twice. But I will do as you ask me.""",laugh path other path mulgar traveller need stumble do ask 
15,"So Nod lay down flat on his stomach, while two of the Mountain-mulgars clutched each a leg. He wriggled forward till head and shoulders hung beyond the margent of the rock. He shut his eyes a moment against that terrific steep of air, and the huge shadow of the mountain upon the deep blue forest. All far beneath was still dark with night; only the frozen waters of the swirling torrent palely reflected the daybreak sky. But suddenly he shot out a lean brown paw. ""Ahôh, ahôh! I say!""",lay flat stomach mulgar clutch leg wriggle head shoulder hang margent rock shut eye moment terrific steep air huge shadow mountain deep blue forest dark night freeze water swirl torrent reflect daybreak sky shoot lean brown paw say 
16,"The Men of the Mountains dragged him back so roughly that his broad snub nose was scraped on the stone. ""Why do you do that?"" he said angrily.",drag broad snub nose scrape stone do say 
17,"""You called 'O, O!' Mulla-mulgar, and we thought you were afraid.""",call think afraid 
18,"""Afraid! Nod? No!"" said Nod. ""What is there to be afraid of?""",afraid nod say be afraid 
19,"Ghibba twitched his long grey eyebrow. ""The little Mulgar asks us riddles,"" he said.",twitch long grey eyebrow little ask riddle say 
20,"""I called,"" said Nod, ""because I spy something jutting there with a fluff of hair in the wind that leaps the chasm, and with thin ends that look to me like the arms and legs of a Man of the Mountains lying caught in a bush of Tummusc.""",call say spy jut fluff hair wind leap chasm thin end look arm leg catch bush 
21,"At the sound of Nod's ""Ahôh!"" Thumb had come scrambling along from the other fire, and many of the Mountain-mulgars fell flat on their faces, and leaned peering over the precipice. But their eyes were too dim to pierce far. They broke into shrill, eager whisperings.",sound thumb come scramble other fire many mulgar fall flat face learn peer precipice eye dim pierce break shrill eager whispering 
22,"""It is, perhaps, a wisp of snow, an eagle's feather, or maybe a nosegay of frost-flowers.""",wisp snow eagle feather nosegay frost flower 
23,"""What was the name of him who fell fighting?"" said Nod eagerly.",name fall fight say 
24,"""His name was Ubbookeera,"" said Ghibba.",name say 
25,"""Then,"" said Nod, ""there he hangs.""",say hang 
26,"""So be it, Eyes-of-an-Eagle,"" said Ghibba; ""we will go down before he melts and fetch him up."" So they drove two of their long staves into a crevice of the rocks. And Ghibba, being one of the strongest of them, and also nearly blind, crept to the end and unwound himself down; then one by one the rest of the Mountain-mulgars descended, till the last and least was gone.",say go melt fetch drive long stave crevice rock strong blind creep end unwound rest mulgar descend last least gone 
27,"""Hold my legs, Thumb, my brother, that I may see what they're at,"" said Nod. Thumb clutched him tight, and Nod edged on his stomach to the end of the bending pole. He saw far down the grey string of the Men of the Mountains dangling, but even the last of them was still twenty or thirty Mulgars off the Tummusc-bush. He heard their shrill chirping. And presently the first sunbeam trembled over the wall of the mountain above them, and beamed clear into the valley. Nod wriggled back to Thumb. ""They cannot reach him,"" he said. ""He lies there huddled up, Thumb, in a Tummusc-bush, just as he fell.""",hold leg brother see say thumb clutch edged stomach end bending pole see grey string dangle last hear shrill chirping first sunbeam tremble wall mountain beam valley nod wriggle reach say lie huddle fall 
28,"""Why, then,"" said Thumb, ""he must have hung dead all night. The eagles will have picked his eyes out.""",say hang dead night eagle pick eye 
29,"In a little while the last and least of the Mountain-mulgars crept back over Ghibba's shoulders and scrambled on to the path. He was a little blinking fellow, and in colour patched like damask.",little while last least mulgar creep shoulder scramble path little blink fellow colour patch damask 
30,"""Is he dead? Is he dead? Is thy 'Messimut' dead?"" said Nod, leaning his head.",dead dead dead say lean head 
31,"""He is dead, Mulla-mulgar, or in his second sleep,"" he answered.",dead mulgar second sleep answer 
32,"Now, all the Mulgar beads on that strange string stood whispering and nodding together. Ghibba presently turned away from them, and began raking back the last smoulderings of their watch-fire.",bead strange string stand whisper nodd turn begin rake last smouldering watch fire 
33,"""What will you do?"" said Nod. ""Why do you drag back the embers?""",do say drag ember 
34,"""The swiftest of us is going back to bring a longer 'rope' and stronger staves and Samarak, and, alive or dead, they will drag him up. But we go on, Mulla-mulgar.""",swiftest go bring long rope strong stave alive dead drag go 
35,"""Ohé,"" said Nod softly; ""but will he not be melted by then, Prince of the Mountains? Will not the eagle's feather be blown away? Will not the frost flowers have melted from the bush?""",say melt eagle feather blow frost flower melt bush 
36,"Ghibba turned his grave, hairy face to Nod.",turn grave hairy face 
37,"""The Men of the Mountains will remember you in their drones, Mulla-mulgar, for saving the life of their kinsman; they will call you in their singing 'Mulla-mulgar Eengenares'""--that is, Royal-mulgar with the Eyes of an Eagle.",remember drone mulgar save life kinsman call sing royal 
38,"Nod laughed. ""Already am I in my brothers' thoughts Prince of Bonfires, Noddle of Pork; if only I could see through Zut, they also might call me Eengenares, too.""",nod laugh brother thought see call 
