id,paragraph,tokens
1,CHAPTER XXI.,
2," The winter set in very severe, and the falls of snow were very heavy and frequent. It was fortunate that Humphrey had been so provident in making so large a quantity of hay, or the stock would have been starved. The flock of goats, in a great part, subsisted themselves on the bark of trees and moss; at night they had some hay given to them, and they did very well. It was hardly possible for Edward to come over to see his brother and sisters, for the snow was so deep as to render such a long journey too fatiguing for a horse. Twice or thrice after the snow fell, he contrived to get over; but after that they knew it was impossible, and they did not expect him. Humphrey and Pablo had little to do except attending to the stock, and cutting firewood to keep up their supply, for they now burned it very fast. The snow lay several feet high round the cottage, being driven against it by the wind. They had kept a passage clear to the yard, and had kept the yard as clear of snow as possible: they could do no more. A sharp frost and clear weather succeeded to the snow-storms, and there appeared no chance of the snow melting away. The nights were dark and long, and their oil for their lamp was getting low. Humphrey was anxious to go to Lymington, as they required many things but it was impossible to go any where except on foot, and walking was, from the depth of the snow, a most fatiguing exercise. There was one thing, however, that Humphrey had not forgotten, which was, that he had told Edward that he would try and capture some of the forest ponies; and during the whole of the time since the heavy fall of snow had taken place he had been making his arrangements. The depth of the snow prevented the animals from obtaining any grass, and they were almost starved, as they could find nothing to subsist upon except the twigs and branches of trees which they could reach. Humphrey went out with Pablo, and found the herd, which was about five miles from the cottage, and near to Clara's cottage. He and Pablo brought with them as much hay as they could carry, and strewed it about, so as to draw the ponies nearer to them, and then Humphrey looked for a place which would answer his purpose. About three miles from the cottage, he found what he thought would suit him; there was a sort of avenue between the two thickets, about a hundred yards wide; and the wind blowing through this avenue, during the snow-storm, had drifted the snow at one end of it, and right across it raised a large mound several feet high. By strewing small bundles of hay, he drew the herd of ponies into this avenue; and in the avenue he left them a good quantity to feed upon every night for several nights, till at last the herd of ponies went there every morning.",winter set severe falls snow heavy frequent fortunate provident make large quantity hay stock starve flock goat great part subsist bark tree moss night have hay give do possible come see brother sister snow deep render long journey fatiguing horse snow fall contrive get know impossible expect have little do attend stock cut firewood keep supply burn snow lay several foot cottage drive wind keep passage clear yard keep yard clear snow possible do more sharp frost clear weather succeed snow storm appear chance snow melt night dark long oil lamp get low anxious go require many thing impossible go foot walking depth snow fatiguing exercise be thing forget tell try capture forest pony whole time heavy fall snow take place make arrangement depth snow prevent animal obtain grass starve find subsist twig branch tree reach go find herd mile cottage cottage bring much hay carry strew draw pony look place answer purpose mile cottage find think suit be sort avenue thicket yard wide wind blow avenue snow storm drift snow end raise large mound several foot high strew small bundle hay draw herd pony avenue avenue leave good quantity feed night several night last herd pony go morning 
3,"""Now, Pablo, we must make a trial,"" said Humphrey. ""You must get your lassoes ready, in case they should be required. We must go to the avenue before daylight, with the two dogs, tie one upon one side of the avenue and the other on the other, that they may bark and prevent the ponies from attempting to escape through the thicket. Then we must get the ponies between us and the drift of snow which lies across the avenue, and try if we can not draw them into the drift. If so, they will plunge in so deep that some of them will not be able to get out before we have thrown the ropes round their necks.""",make trial say get lassoe ready case require go avenue daylight dog tie side avenue other other bark prevent pony attempt escape thicket get pony drift snow lie avenue try draw drift plunge deep able get throw rope neck 
4,"""I see,"" said Pablo; ""very good--soon catch them.""",see say good catch 
5,"Before daylight they went with the dogs and a large bundle of hay, which they strewed nearer to the mound of drift-snow. They then tied the dogs up on each side, ordering them to lie down and be quiet. They then walked through the thicket so as not to be perceived, until they considered that they were far enough from the drift-snow. About daylight, the herd came to pick up the hay as usual, and after they had passed them Humphrey and Pablo followed in the thicket, not wishing to show themselves till the last moment. While the ponies were busy with the hay, they suddenly ran out into the avenue and separated, so as to prevent the ponies from attempting to gallop past them. Shouting as loud they could, as they ran up to the ponies, and calling to the dogs, who immediately set up barking on each side, the ponies, alarmed at the noise and the appearance of Humphrey and Pablo, naturally set off in the only direction which appeared to them to be clear, and galloped away over the mound of drift-snow, with their tails streaming, snorting and plunging in the snow as they hurried along; but as soon as they arrived at the mound of drift-snow, they plunged first up to their bellies, and afterward, as they attempted to force their way where the snow was deeper, many of them stuck fast altogether, and attempted to clear themselves in vain. Humphrey and Pablo, who had followed them as fast as they could run, now came up with them and threw the lasso over the neck of one, and ropes with slip-nooses over two more, which were floundering in the snow there together. The remainder of the herd, after great exertions, got clear of the snow by turning round and galloping back through the avenue. The three ponies captured made a furious struggle, but by drawing the ropes tight round their necks they were choked, and soon unable to move. They then tied their fore-legs, and loosed the ropes round their necks, that they might recover their breath.",daylight go dog large bundle hay strew mound drift snow tie dog side order lie quiet walk thicket perceive consider drift snow daylight herd come pick hay usual pass follow thicket wish show last moment pony busy hay run avenue separate prevent pony attempt gallop shout run pony call dog set barking side pony alarm noise appearance set only direction appear clear gallop mound drift snow tail stream snort plung snow hurry arrive mound drift snow plunge belly attempt force way snow deep many stick attempt clear vain follow run come throw lasso neck rope slip noose more flounder snow remainder herd great exertion get clear snow turn gallop avenue pony capture make furious struggle draw rope tight neck choke unable move tie fore leg loose rope neck recover breath 
6,"""Got them now, Massa Humphrey,"" said Pablo.",get say 
7,"""Yes; but our work is not yet over, Pablo; we must get them home; how shall we manage that?""",work get manage 
8,"""Suppose they no eat to-day and to-morrow, get very tame.""",suppose eat day get tame 
9,"""I believe that will be the best way; they can not get loose again, do all they can.""",believe good way get loose do 
10,"""No, sir; but get one home to-day. This very fine pony; suppose we try him.""",sir get home day fine pony suppose try 
