id,paragraph,tokens
1,CHAPTER 18. IN THE BAY,
2,"Let broad leagues dissever   Him from yonder foam, O God! to think man ever   Comes too near his home--_Hood_",let broad league dissever yonder foam think man come home 
3," The ship that was to carry us swung at the buoy a quarter of a mile offshore, and there were row-boats waiting to take us to her. She was a brig of some 120 tons burthen, and as we came under the stern I saw her name was the _Aurungzebe_.",ship carry swing buoy quarter mile be row boat wait take brig ton come stern see name 
4,'Twas with regret unspeakable I took my last look at Europe; and casting my eyes round saw the smoke of the town dark against the darkening sky; yet knew that neither smoke nor sky was half as black as was the prospect of my life.,regret unspeakable take last look cast eye see smoke town dark darken sky know smoke sky half black prospect life 
5,"They sent us down to the orlop or lowest deck, a foul place where was no air nor light, and shut the hatches down on top of us. There were thirty of us all told, hustled and driven like pigs into this deck, which was to be our pigsty for six months or more. Here was just light enough, when they had the hatches off, to show us what sort of place it was, namely, as foul as it smelt, with never table, seat, nor anything, but roughest planks and balks; and there they changed our bonds, taking away the bar, and putting a tight bracelet round one wrist, with a padlocked chain running through a loop on it. Thus we were still ironed, six together, but had a greater freedom and more scope to move. And more than this, the man who shifted the chains, whether through caprice, or perhaps because he really wished to show us what pity he might, padlocked me on to the same chain with Elzevir, saying, we were English swine and might sink or swim together. Then the hatches were put on, and there they left us in the dark to think or sleep or curse the time away. The weariness of Ymeguen was bad indeed, and yet it was a heaven to this night of hell, where all we had to look for was twice a day the moving of the hatches, and half an hour's glimmer of a ship's lantern, while they served us out the broken victuals that the Dutch crew would not eat.",send orlop low deck foul place air light shut hatch top be tell hustle drive pig deck pigsty month more light have hatch show sort place foul smell table seat roughest plank balk change bond take bar put tight bracelet wrist padlock chain run loop iron have great freedom more scope move more man shift chain caprice wish show pity padlock same chain say english swine sink swim hatch put leave dark think sleep curse time weariness bad heaven night hell have look day moving hatch hour glimmer ship lantern serve break victual dutch crew eat 
6,"I shall say nothing of the foulness of this place, because 'twas too foul to be written on paper; and if 'twas foul at starting, 'twas ten times worse when we reached open sea, for of all the prisoners only Elzevir and I were sailors, and the rest took the motion unkindly.",say foulness place foul write paper foul start time bad reach open sea prisoner sailor rest take motion 
7,"From the first we made bad weather of it, for though we were below and could see nothing, yet 'twas easy enough to tell there was a heavy head-sea running, almost as soon as we were well out of harbour. Although Elzevir and I had not had any chance of talking freely for so long, and were now able to speak as we liked, being linked so close together, we said but little. And this, not because we did not value very greatly one another's company, but because we had nothing to talk of except memories of the past, and those were too bitter, and came too readily to our minds, to need any to summon them. There was, too, the banishment from Europe, from all and everything we loved, and the awful certainty of slavery that lay continuously on us like a weight of lead. Thus we said little.",first make bad weather see easy tell be heavy head sea running harbour have chance talk able speak like link say little value company have talk memory past bitter come mind need summon be banishment love awful certainty slavery lay weight lead say little 
8,"We had been out a week, I think--for time is difficult enough to measure where there is neither clock nor sun nor stars--when the weather, which had moderated a little, began to grow much worse. The ship plunged and laboured heavily, and this added much to our discomfort; because there was nothing to hold on by, and unless we lay flat on the filthy deck, we ran a risk of being flung to the side whenever there came a more violent lurch or roll. Though we were so deep down, yet the roaring of wind and wave was loud enough to reach us, and there was such a noise when the ship went about, such grinding of ropes, with creaking and groaning of timbers, as would make a landsman fear the brig was going to pieces. And this some of our fellow-prisoners feared indeed, and fell to crying, or kneeling chained together as they were upon the sloping deck, while they tried to remember long-forgotten prayers. For my own part, I wondered why these poor wretches should pray to be delivered from the sea, when all that was before them was lifelong slavery; but I was perhaps able to look more calmly on the matter myself as having been at sea, and not thinking that the vessel was going to founder because of the noise. Yet the storm rose till 'twas very plain that we were in a raging sea, and the streams which began to trickle through the joinings of the hatch showed that water had got below.",week think time difficult measure be clock sun star weather moderate little begin grow bad ship plunge laboure add much discomfort be hold lay flat filthy deck run risk flung side come violent lurch roll deep roaring wind wave loud reach be noise ship go such grinding rope creaking groan timber make landsman fear brig go piece fellow prisoner fear fall cry kneel chain slope deck try remember long forget prayer own part wonder poor wretche pray deliver sea lifelong slavery able look matter sea think vessel go founder noise storm rise plain rage sea stream begin trickle joining hatch show water get 
9,"'I have known better ships go under for less than this,' Elzevir said to me; 'and if our skipper hath not a tight craft, and stout hands to work her, there will soon be two score slaves the less to cut the canes in Java. I cannot guess where we are now--may be off Ushant, may be not so far, for this sea is too short for the Bay; but the saints send us sea-room, for we have been wearing these three hours.'",know good ship go less say skipper tight craft stout hand work be score slave less cut cane guess sea short saint send sea room wear hour 
10,"'Twas true enough that we had gone to wearing, as one might tell from the heavier roll or wallowing when we went round, instead of the plunging of a tack; but there was no chance of getting at our whereabouts. The only thing we had to reckon time withal, was the taking off of the hatch twice a day for food; and even this poor clock kept not the hour too well, for often there were such gaps and intervals as made our bellies pine, and at this present we had waited so long that I craved even that filthy broken meat they fed us with.",twa true enough go wear tell heavy roll wallowing go plunging tack be chance get whereabouts only thing have reckon time take hatch day food poor clock keep hour be such gap interval make belly pine present wait crave filthy break meat feed 
