id,paragraph,tokens
1,CHAPTER IX. HOW BETSINDA GOT THE WARMING PAN,chapter ix. betsinda get warming pan 
2,"Little Betsinda came in to put Gruffanuff’s hair in papers; and the Countess was so pleased, that, for a wonder, she complimented Betsinda. ‘Betsinda!’ she said, ‘you dressed my hair very nicely today; I promised you a little present. Here are five sh--no, here is a pretty little ring, that I picked--that I have had some time.’ And she gave Betsinda the ring she had picked up in the court. It fitted Betsinda exactly.",little come put hair paper pleased wonder compliment say dress hair today promise little present little ring pick have time give ring pick court fit 
3,"‘It’s like the ring the Princess used to wear,’ says the maid.",ring use wear say maid 
4,"‘No such thing,’ says Gruffanuff, ‘I have had it this ever so long. There, tuck me up quite comfortable; and now, as it’s a very cold night (the snow was beating in at the window), you may go and warm dear Prince Giglio’s bed, like a good girl, and then you may unrip my green silk, and then you can just do me up a little cap for the morning, and then you can mend that hole in my silk stocking, and then you can go to bed, Betsinda. Mind I shall want my cup of tea at five o’clock in the morning.’",such thing say have tuck comfortable cold night snow beat window go warm dear bed good girl unrip green silk do little cap morning mend hole silk stock go bed mind want cup tea o'clock morning 
5,"‘I suppose I had best warm both the young gentlemen’s beds, Ma’am,’ says Betsinda.",suppose have good warm young gentleman bed say 
6,"Gruffanuff, for reply, said, ‘Hau-au-ho!--Grauhawhoo!--Hong-hrho!’ In fact, she was snoring sound asleep.",reply say fact snore sound asleep 
7,"Her room, you know, is next to the King and Queen, and the Princess is next to them. So pretty Betsinda went away for the coals to the kitchen, and filled the royal warming-pan.",room know go coal kitchen fill royal warming pan 
8,"Now, she was a very kind, merry, civil, pretty girl; but there must have been something very captivating about her this evening, for all the women in the servants’ hall began to scold and abuse her. The housekeeper said she was a pert, stuck-up thing: the upper-housemaid asked, how dare she wear such ringlets and ribbons, it was quite improper! The cook (for there was a woman-cook as well as a man-cook) said to the kitchen-maid that she never could see anything in that creetur: but as for the men, every one of them, Coachman, John, Buttons, the page, and Monsieur, the Prince of Crim Tartary’s valet, started up, and said--",kind merry civil pretty girl be captivating evening woman servant hall begin scold abuse housekeeper say pert stuck thing upper housemaid ask dare wear such ringlet ribbon improper cook be woman cook man -cook say kitchen maid see creetur man page valet start say 
9,     ‘My eyes!’  }      ‘O mussey!’ } ‘What a pretty girl Betsinda is!’      ‘O jemmany!’ }      ‘O ciel!’  },eye pretty girl 
10,"‘Hands off; none of your impertinence, you vulgar, low people!’ says Betsinda, walking off with her pan of coals. She heard the young gentlemen playing at billiards as she went upstairs: first to Prince Giglio’s bed, which she warmed, and then to Prince Bulbo’s room.",hand impertinence vulgar low person say walk pan coal hear young gentleman play billiards go first bed warm room 
