id,paragraph,tokens
1,CHAPTER XVIII.,
2," ""Here come Martin and John at last,"" said Mr. Campbell, after they had been about a quarter of an hour at table.",come last say quarter hour table 
3,"But he was mistaken; instead of Martin and John, Malachi Bone made his appearance, and, to their surprise, accompanied by his young squaw, the Strawberry Plant.",mistaken make appearance surprise accompany young squaw 
4,"Every one rose to welcome them, and the Misses Percival went to their little female acquaintance, and would have made her sit down with them, but she refused and took her seat on the floor near the fire.",one rise welcome go little female acquaintance make sit refuse take seat floor fire 
5,"""She ain't used to chairs and stools, miss; let her be where she is,"" said old Bone, ""she'll be more comfortable, and that's what you want her to be, I'm sure. I brought her with me, because I could not carry all the venison myself, and also to show her the way in and out of the house, and how it is fastened, in case of sending a message by night.""",use chair stool miss let say old comfortable want sure bring carry venison show way house fasten case send message night 
6,"""Of sending a message by night,"" said Mrs. Campbell, with surprise, ""why, what possible occasion could there be for that?""",send message night say surprise possible occasion be 
7,"Captain Sinclair and Alfred, who perceived that the old hunter had said too much, were quite at a loss what to say. They did not like to frighten Mrs. Campbell and the girls about the Indians, especially as they had just been so much alarmed with the accident of the morning. At last Alfred replied, ""The fact is, my dear mother, that 'forewarned is being forearmed,' as the saying is; and I told Martin to request Malachi Bone, if he should hear of any Indians being about or near us, to let us know immediately.""",perceive old hunter say much loss say like frighten girl alarm accident morning last reply fact dear mother forewarn forearm saying tell request hear let know 
8,"""Yes, ma'am, that is the whole story,"" continued Malachi. ""It's the best plan, when you're in the woods, always to have your rifle loaded.""",whole story continue good plan wood have rifle load 
9,"Mrs. Campbell and the girls were evidently not a little fluttered at this fresh intimation of danger. Captain Sinclair perceived it, and said, ""We have always spies on the look-out at the fort, that we may know where the Indians are and what they are about. Last month, we know that they held a council, but that it broke up without their coming to any determination, and that no hostile feeling was expressed so far as we could ascertain. But we never trust the Indians, and they, knowing that we watch them, have been very careful not to commit any outrages; they have not done so for a long while, nor do I think they will venture again. At the same time, we like to know where they are, and I requested Alfred to speak to Malachi Bone, to send us immediately word if he heard or saw any thing of them: not, however, that I intended that the ladies should be wakened up in the middle of the night,"" continued Captain Sinclair, laughing; ""that was not at all necessary.""",girl little flutter fresh intimation danger perceive say have spy look fort know last month know hold council break come determination hostile feeling express ascertain trust know watch careful commit outrage do long while think venture same time like know request speak send word hear see thing intend lady waken middle night continue laugh necessary 
10,"Malachi Bone would have responded, but Alfred pinched his arm; the old man understood what was meant, and held his tongue; at last he said--",bone respond pinch arm old man understand mean hold tongue last say 
11,"""Well, well, there's no harm done, it's just as well that the Strawberry should know her way about the location, if it's only to know where the dogs are, in case she comes of a message.""",be harm do know way location know dog case come message 
12,"""No, no,"" replied Mr. Campbell, ""I'm glad that she is come, and hope she will come very often. Now, Malachi, sit down and eat something.""",reply glad come hope come sit eat 
13,"""Well, but about the Indians, Captain Sinclair,--"" said Mrs. Campbell; ""that you have not told us all I am certain, and the conviction that such is the case, will make me and the girls very uneasy; so pray do treat us as we ought to be treated; we share the danger, and we ought to know what the danger is.""",say tell certain conviction such case make girl uneasy pray treat treat share danger know danger 
14,"""I do not think that there is any danger, Mrs. Campbell,"" replied Captain Sinclair, ""unless Malachi has further information to give us. I do, however, perfectly agree with you, that you ought to know all that we know, and am quite ready to enter upon the subject, trifling as it is.""",think be danger reply have further information give agree know know ready enter subject trifl 
15,"""So I presume it must be, my dear,"" observed Mr. Campbell, ""for I have as yet known nothing about the matter. So pray, Captain Sinclair, instruct us all.""",presume dear observe know matter pray instruct 
16,"Captain Sinclair then stated what he had before mentioned to Alfred, and having so done, and pointed out that there was no occasion for alarm, he requested Malachi Bone would say if he had any further information.",state mention do point be occasion alarm request say have further information 
17,"""The Injuns did meet as you say, and they could not agree, so they broke up, and are now all out upon their hunting and trapping for furs. But there's one thing I don't exactly feel comfortable about, which is that the 'Angry Snake,' as he is called, who was at the 'talk,' and was mighty venomous against the English, has squatted for the winter somewhere hereabout.""",meet say agree break hunting trapping fur be thing feel comfortable angry call talk venomous squatet winter 
18,"""The Angry Snake,"" said Captain Sinclair. ""Is that the chief who served with the French, and wears a medal?""",angry say chief serve wear medal 
19,"""The very same, sir. He's not a chief though; he was a very good warrior in his day, and the French were very partial to him, as he served them well; but he is no chief, although he was considered as a sort of one from the consequence he obtained with the French. He is an old man now, and a very bitter one. Many's the Englishman that he has tied to the stake, and tortured during the war; He hates us, and is always stirring up the Injuns to make war with us; but his day is gone by, and they do not heed him at the council now.""",same sir chief good warrior day partial serve chief consider sort one consequence obtain old man bitter one many tie stake torture war hate stir make war day gone heed council 
20,"""Then, why are you uncomfortable about him?"" said Mr. Campbell.",uncomfortable say 
21,"""Because he has taken up his quarters for the winter hunting not far from us, with six or seven of the young warriors, who look up to him, and he is mischievous. If the Injun nation won't make war, he will do something on his own account, if he possibly can. He's not badly named, I can tell you.""",take quarter winter hunting young warrior look mischievous nation make war do own account name tell 
22,"""Will he attack you?""",attack 
23,"""Me! no, no; he knows better. He knows my rifle well; he has the mark on his body; not but that he would if he dared, but I am Injun myself, and know Injun craft. Then you see, these people have strange ideas. During the whole war they never could even hit me with their rifles, and they think I am not to be hurt--that's their superstition--and my rifle, they think, never misses (they're almost right there, for it does not once in a hundred times), so what with this and that, they fear me as a supernatural, as we call it. But that's not the case with you all here; and if the Snake could creep within these palisades, he might be mischievous.""",know good know rifle have mark body dare know craft see person have strange idea whole war hit rifle think hurt superstition rifle think misse right time fear supernatural call case creep palisadd mischievous 
24,"""But the tribes know very well that any attack of this kind would be considered as a declaration of hostilities,"" said Captain Sinclair, ""and that we should retaliate.""",tribe know attack kind consider declaration hostility say retaliate 
25,"""Yes; but you see the Snake don't belong to these tribes about us; his nation is much further off,--too far to go for redress; and the tribes here, although they allow him to join the 'talk' as an old warrior who had served against the English and from respect to his age, do not acknowledge him or his doings. They would disavow them immediately and with truth, but they can not prevent his doing mischief.""",see belong tribe nation go redress tribe allow join talk old warrior serve respect age acknowledge doing disavow truth prevent do mischief 
26,"""What, then, is the redress in case of his doing any mischief?"" said Henry.",redress case do mischief say 
27,"""Why, upon him and his band, whenever you can find them. You may destroy them all, and the Injuns here won't say a word, or make any complaint. That's all that can be done; and that's what I will do; I mean to tell him so, when I meet him. He fears me, and so do his men; they think me medicine.""",band find destroy say word make complaint do do mean tell meet fear do man think medicine 
28,"""Medicine! What is that?"" said Henry.",medicine say 
29,"""It means that he has a charmed life,"" replied Captain Sinclair. ""The Indians are very superstitious.""",mean have charm life reply superstitious 
30,"""Yes, they be; well, perhaps, I'll prove medicine; and I'll give them a pill or two out of my rifle,"" said Malachi, with a grim smile. ""Howsomever, I'll soon learn more about them, and will let you know when I do. Just keep your palisade gates fast at night and the dogs inside of them, and at any time I'll give you warning. If I am on their trail the Strawberry shall come, and that's why I brought her here. If you hear three knocks outside the palisade at any hour of the night, why, it will be her, so let her in.""",prove medicine give pill rifle say grim smile learn more let know keep palisade gate night dog time give warning trail come bring hear knock palisade hour night let 
31,"""Well,"" said Mrs. Campbell, ""I'm very glad that you have told me all this; now I know what we have to expect, I shall be more courageous and much more on my guard.""",say glad tell know have expect courageous more guard 
32,"""I think we have done wisely in letting you know all we knew ourselves,"" said Captain Sinclair. ""I must soon take my leave, as I must be at the fort before sunset. Martin and John are to come with me, and bring back the dog.""",think do let know know say take leave fort sunset come bring dog 
33,"""Ain't the boy going with me?"" said Malachi.",boy go say 
