id,paragraph,tokens
1,CHAPTER VIII. ‘It’s my own Invention’,own invention 
2,"After a while the noise seemed gradually to die away, till all was dead silence, and Alice lifted up her head in some alarm. There was no one to be seen, and her first thought was that she must have been dreaming about the Lion and the Unicorn and those queer Anglo-Saxon Messengers. However, there was the great dish still lying at her feet, on which she had tried to cut the plum-cake, ‘So I wasn’t dreaming, after all,’ she said to herself, ‘unless--unless we’re all part of the same dream. Only I do hope it’s MY dream, and not the Red King’s! I don’t like belonging to another person’s dream,’ she went on in a rather complaining tone: ‘I’ve a great mind to go and wake him, and see what happens!’",while noise seem die dead silence lift head alarm be see first thought dreaming queer anglo saxon be great dish lie foot try cut plum cake dreaming say part same dream hope dream red like belong person dream go complain tone have great mind go wake see happen 
3,"At this moment her thoughts were interrupted by a loud shouting of ‘Ahoy! Ahoy! Check!’ and a Knight dressed in crimson armour came galloping down upon her, brandishing a great club. Just as he reached her, the horse stopped suddenly: ‘You’re my prisoner!’ the Knight cried, as he tumbled off his horse.",moment thought interrupt loud shouting check dress crimson armour come gallop brandish great club reach horse stop prisoner cry tumble horse 
4,"Startled as she was, Alice was more frightened for him than for herself at the moment, and watched him with some anxiety as he mounted again. As soon as he was comfortably in the saddle, he began once more ‘You’re my--’ but here another voice broke in ‘Ahoy! Ahoy! Check!’ and Alice looked round in some surprise for the new enemy.",startle frighten moment watch anxiety mount saddle begin voice break check look surprise new enemy 
5,"This time it was a White Knight. He drew up at Alice’s side, and tumbled off his horse just as the Red Knight had done: then he got on again, and the two Knights sat and looked at each other for some time without speaking. Alice looked from one to the other in some bewilderment.",time white draw side tumble horse red do get sit look other time speak look other bewilderment 
6,"‘She’s MY prisoner, you know!’ the Red Knight said at last.",prisoner know red say last 
7,"‘Yes, but then _I_ came and rescued her!’ the White Knight replied.",come rescue white reply 
8,"‘Well, we must fight for her, then,’ said the Red Knight, as he took up his helmet (which hung from the saddle, and was something the shape of a horse’s head), and put it on.",fight say red take helmet hang saddle shape horse head put 
9,"‘You will observe the Rules of Battle, of course?’ the White Knight remarked, putting on his helmet too.",observe course white remark put helmet 
10,"‘I always do,’ said the Red Knight, and they began banging away at each other with such fury that Alice got behind a tree to be out of the way of the blows.",say red begin bang other such fury get tree way blow 
11,"‘I wonder, now, what the Rules of Battle are,’ she said to herself, as she watched the fight, timidly peeping out from her hiding-place: ‘one Rule seems to be, that if one Knight hits the other, he knocks him off his horse, and if he misses, he tumbles off himself--and another Rule seems to be that they hold their clubs with their arms, as if they were Punch and Judy--What a noise they make when they tumble! Just like a whole set of fire-irons falling into the fender! And how quiet the horses are! They let them get on and off them just as if they were tables!’",wonder say watch fight peep hiding place rule seem hit other knock horse misse tumble rule seem hold club arm noise make tumble whole set fire iron fall fender quiet horse let get table 
12,"Another Rule of Battle, that Alice had not noticed, seemed to be that they always fell on their heads, and the battle ended with their both falling off in this way, side by side: when they got up again, they shook hands, and then the Red Knight mounted and galloped off.",notice seem fall head battle end fall way side side get shake hand red mount gallop 
13,"‘It was a glorious victory, wasn’t it?’ said the White Knight, as he came up panting.",glorious victory say white come pant 
14,"‘I don’t know,’ Alice said doubtfully. ‘I don’t want to be anybody’s prisoner. I want to be a Queen.’",know say want prisoner want 
15,"‘So you will, when you’ve crossed the next brook,’ said the White Knight. ‘I’ll see you safe to the end of the wood--and then I must go back, you know. That’s the end of my move.’",cross next brook say white see safe end wood go know end move 
16,"‘Thank you very much,’ said Alice. ‘May I help you off with your helmet?’ It was evidently more than he could manage by himself; however, she managed to shake him out of it at last.",thank say help helmet more manage manage shake last 
17,"‘Now one can breathe more easily,’ said the Knight, putting back his shaggy hair with both hands, and turning his gentle face and large mild eyes to Alice. She thought she had never seen such a strange-looking soldier in all her life.",breathe say put shaggy hair hand turn gentle face large mild eye think see strange look soldier life 
18,"He was dressed in tin armour, which seemed to fit him very badly, and he had a queer-shaped little deal box fastened across his shoulder, upside-down, and with the lid hanging open. Alice looked at it with great curiosity.",dress tin armour seem fit have queer shape little deal box fasten shoulder upside lid hang open look great curiosity 
19,"‘I see you’re admiring my little box.’ the Knight said in a friendly tone. ‘It’s my own invention--to keep clothes and sandwiches in. You see I carry it upside-down, so that the rain can’t get in.’",see admire little box say friendly tone own invention keep clothes sandwich see carry rain get 
20,"‘But the things can get OUT,’ Alice gently remarked. ‘Do you know the lid’s open?’",thing get remark know lid open 
