id,paragraph,tokens
1,"CHAPTER VIII. Kind Little Edmund, or The Caves and the Cockatrice",kind little 
2," Edmund was a boy. The people who did not like him said that he was the most tiresome boy that ever lived, but his grandmother and his other friends said that he had an inquiring mind. And his granny often added that he was the best of boys. But she was very kind and very old.",boy person like say tiresome boy live grandmother other friend say have inquire mind granny add good boy kind old 
3,"Edmund loved to find out about things. Perhaps you will think that in that case he was constant in his attendance at school, since there, if anywhere, we may learn whatever there is to be learned. But Edmund did not want to learn things: He wanted to find things out, which is quite different. His inquiring mind led him to take clocks to pieces to see what made them go, to take locks off doors to see what made them stick. It was Edmund who cut open the India rubber ball to see what made it bounce, and he never did see, any more than you did when you tried the same experiment.",love find thing think case constant attendance school learn be learn want learn thing want find thing different inquire mind lead take clock piece see make go take lock door see make stick cut open rubber ball see make bounce see more try same experiment 
4,"Edmund lived with his grandmother. She loved him very much, in spite of his inquiring mind, and hardly scolded him at all when he frizzled up her tortoiseshell comb in his anxiety to find out whether it was made of real tortoiseshell or of something that would burn. Edmund went to school, of course, now and then, and sometimes he could not prevent himself from learning something, but he never did it on purpose.",live grandmother love spite inquire mind scold frizzle tortoiseshell comb anxiety find make real tortoiseshell burn go school course prevent learn do purpose 
5,"""It is such waste of time,"" said he. ""They only know what everybody knows. I want to find out new things that nobody has thought of but me.""",such waste time say know know want find new thing think 
6,"""I don't think you're likely to find out anything that none of the wise men in the whole world have thought of all these thousands of years,"" said Granny.",think likely find wise man whole world think thousand year say 
7,"But Edmund did not agree with her. He played truant whenever he could, for he was a kindhearted boy, and could not bear to think of a master's time and labor being thrown away on a boy like himself--who did not wish to learn, only to find out--when there were so many worthy lads thirsting for instruction in geography and history and reading and ciphering, and Mr. Smiles's ""Self-Help.""",agree play truant kindhearted boy bear think master time labor throw boy wish learn find be many worthy lad thirst instruction geography history reading ciphering self help 
8,"Other boys played truant too, of course--and these went nutting or blackberrying or wild plum gathering, but Edmund never went on the side of the town where the green woods and hedges grew. He always went up the mountain where the great rocks were, and the tall, dark pine trees, and where other people were afraid to go because of the strange noises that came out of the caves.",other boy play truant course go nutting blackberry wild plum gathering go side town green wood hedge grow go mountain great rock tall dark pine tree other person afraid go strange noise come cave 
9,Edmund was not afraid of these noises--though they were very strange and terrible. He wanted to find out what made them.,afraid noise strange terrible want find make 
10,"One day he did. He had invented, all by himself, a very ingenious and new kind of lantern, made with a turnip and a tumbler, and when he took the candle out of Granny's bedroom candlestick to put in it, it gave quite a splendid light.",day invent ingenious new kind lantern make turnip tumbler take candle bedroom candlestick put give splendid light 
11,"He had to go to school next day, and he was caned for being absent without leave--although he very straightforwardly explained that he had been too busy making the lantern to have time to come to school.",have go school next day cane absent leave explain busy make lantern have time come school 
12,But the day after he got up very early and took the lunch Granny had ready for him to take to school--two boiled eggs and an apple turnover--and he took his lantern and went off as straight as a dart to the mountains to explore the caves.,day get take lunch have ready take school boil egg apple turnover take lantern go dart mountain explore cave 
13,"The caves were very dark, but his lantern lighted them up beautifully; and they were most interesting caves, with stalactites and stalagmites and fossils, and all the things you read about in the instructive books for the young. But Edmund did not care for any of these things just then. He wanted to find out what made the noises that people were afraid of, and there was nothing in the caves to tell him.",cave dark lantern light interesting cave stalactite stalagmite fossil thing read instructive book young care thing want find make noise person afraid be cave tell 
14,"Presently he sat down in the biggest cave and listened very carefully, and it seemed to him that he could distinguish three different sorts of noises. There was a heavy rumbling sound, like a very large old gentleman asleep after dinner; and there was a smaller sort of rumble going on at the same time; and there was a sort of crowing, clucking sound, such as a chicken might make if it happened to be as big as a haystack.",sit big cave listen seem distinguish different sort noise be heavy rumbling sound large old gentleman asleep dinner be small sort rumble go same time be sort crowing cluck sound such chicken make happen big haystack 
15,"""It seems to me,"" said Edmund to himself, ""that the clucking is nearer than the others."" So he started up again and explored the caves once more. He found out nothing, but about halfway up the wall of the cave, he saw a hole. And, being a boy, he climbed up to it and crept in; and it was the entrance to a rocky passage. And now the clucking sounded more plainly than before, and he could hardly hear the rumbling at all.",seem say clucking nearer other start explore cave more find wall cave see hole boy climb creep entrance rocky passage clucking sound hear rumbling 
16,"""I _am_ going to find out something at last,"" said Edmund, and on he went. The passage wound and twisted, and twisted and turned, and turned and wound, but Edmund kept on.",go find last say go passage wound twist twist turn turn wound keep 
17,"""My lantern's burning better and better,"" said he presently, but the next minute he saw that all the light did not come from his lantern. It was a pale yellow light, and it shone down the passage far ahead of him through what looked like the chink of a door.",lantern burn good good say next minute see light come lantern pale yellow light shine passage look chink door 
18,"""I expect it's the fire in the middle of the earth,"" said Edmund, who had not been able to help learning about that at school.",expect fire middle earth say able help learn school 
19,But quite suddenly the fire ahead gave a pale flicker and went down; and the clucking ceased.,fire give pale flicker go clucking cease 
20,"The next moment Edmund turned a corner and found himself in front of a rocky door. The door was ajar. He went in, and there was a round cave, like the dome of St. Paul's. In the middle of the cave was a hole like a very big hand-washing basin, and in the middle of the basin Edmund saw a large pale person sitting.",next moment turn corner find front rocky door door ajar go be round cave dome middle cave hole big hand washing basin middle basin see large pale person sit 
21,"This person had a man's face and a griffin's body, and big feathery wings, and a snake's tail, and a cock's comb and neck feathers.",person have man face griffin body big feathery wing snake tail cock comb neck feather 
22,"""Whatever are you?"" said Edmund.",say 
23,"""I'm a poor starving cockatrice,"" answered the pale person in a very faint voice, ""and I shall die--oh, I know I shall! My fire's gone out! I can't think how it happened; I must have been asleep. I have to stir it seven times round with my tail once in a hundred years to keep it alight, and my watch must have been wrong. And now I shall die.""",poor starve cockatrice answer pale person faint voice die know fire go think happen asleep have stir time tail year keep watch wrong die 
24,I think I have said before what a kindhearted boy Edmund was.,think say kindhearted boy 
25,"""Cheer up,"" said he. ""I'll light your fire for you."" And off he went, and in a few minutes he came back with a great armful of sticks from the pine trees outside, and with these and a lesson book or two that he had forgotten to lose before, and which, quite by an oversight, were safe in his pocket, he lit a fire all around the cockatrice. The wood blazed up, and presently something in the basin caught fire, and Edmund saw that it was a sort of liquid that burned like the brandy in a snapdragon. And now the cockatrice stirred it with his tail and flapped his wings in it so that some of it splashed out on Edmund's hand and burnt it rather badly. But the cockatrice grew red and strong and happy, and its comb grew scarlet, and its feathers glossy, and it lifted itself up and crowed ""Cock-a-trice-a-doodle-doo!"" very loudly and clearly.",cheer say light fire go few minute come great armful stick pine tree lesson book forget lose oversight safe pocket light fire cockatrice wood blaze basin catch fire see sort liquid burn brandy snapdragon cockatrice stirr tail flapp wing splash hand burn cockatrice grow red strong happy comb grow scarlet feather glossy lift crow 
26,"Edmund's kindly nature was charmed to see the cockatrice so much improved in health, and he said: ""Don't mention it; delighted, I'm sure,"" when the cockatrice began to thank him.",kindly nature charm see cockatrice improve health say mention delight sure cockatrice begin thank 
27,"""But what can I do for you?"" said the creature.",do say creature 
28,"""Tell me stories,"" said Edmund.",tell story say 
29,"""What about?"" said the cockatrice.",say cockatrice 
30,"""About true things that they don't know at school,"" said Edmund.",true thing know school say 
31,"So the cockatrice began, and he told him about mines and treasures and geological formations, and about gnomes and fairies and dragons, and about glaciers and the Stone Age and the beginning of the world, and about the unicorn and the phoenix, and about Magic, black and white.",cockatrice begin tell mine treasure geological formation gnome fairy dragon glacier beginning world unicorn black white 
32,"And Edmund ate his eggs and his turnover, and listened. And when he got hungry again he said good-bye and went home. But he came again the next day for more stories, and the next day, and the next, for a long time.",eat egg turnover listen get hungry say good bye go come next day more story next day next long time 
33,"He told the boys at school about the cockatrice and his wonderful true tales, and the boys liked the stories; but when he told the master he was caned for untruthfulness.",tell boy school cockatrice wonderful true tale boy like story tell master cane untruthfulness 
34,"""But it's true,"" said Edmund. ""Just you look where the fire burnt my hand.""",true say look fire burn hand 
35,"""I see you've been playing with fire--into mischief as usual,"" said the master, and he caned Edmund harder than ever. The master was ignorant and unbelieving: but I am told that some schoolmasters are not like that.",see play fire mischief usual say master cane hard master ignorant unbelieving tell schoolmaster 
