id,paragraph,tokens
1,CHAPTER IV. MR. ROSE AND BRIGSON,chapter iv. rose 
2,"     ""Raro antecedentem scelestum      Deseruit pede Poena claudo.""--HOR.",
3,"After prayers the next morning Dr. Rowlands spoke to his boarders on the previous day's discovery, and in a few forcible vivid words set before them, the enormity of the offence. He ended by announcing that the boys who were caught would be birched,--""except the elder ones, Bull and Brigson, who will bring me one hundred lines every hour of the half-holidays till further notice. There are some,"" he said, ""I am well aware, who, though present yesterday, were not detected. I am sorry for it, for _their_ sakes; they will be more likely to sin again. In cases like this, punishment is a blessing, and impunity a burden."" On leaving the room he bade Eric follow him into his study. Eric obeyed, and stood before the head-master with downcast eyes.",prayer next morning speak border previous day discovery few forcible vivid word set enormity offence end announce boy catch birch elder one bring line hour half holiday further notice be say aware present yesterday detect sorry sake likely sin case punishment blessing impunity burden leave room bid follow study obey stand head master downcast eye 
4,"""Williams,"" he said, ""I have had a great regard for you, and felt a deep interest in you from the day I first saw you, and knew your excellent parents. At one time I had conceived great hopes of your future course, and your abilities seemed likely to blossom into noble fruit. But you fell off greatly, and grew idle and careless. At last an event happened, in which for a time you acted worthily of yourself, and which seemed to arouse you from your negligence and indifference. All my hopes in you revived; but as I continued to watch your course (more closely, perhaps, than you supposed), I observed with pain that those hopes must be again disappointed. It needs but a glance at your countenance to be sure that you are not so upright or right-minded a boy as you were two years ago. I can judge only from your outward course; but I deeply fear, Williams, I deeply fear, that in _other_ respects also you are going the down-hill road. And what am I to think now, when on the _same_ morning, you and your little brother _both_ come before me for such serious and heavy faults? I cannot free you from blame even for _his_ misdoings, for you are his natural guardian here; I am only glad that you were not involved with him in that charge.""",say have great regard feel deep interest day see know excellent parent time conceive great hope future course ability seem likely blossom noble fruit fall grow idle careless last event happen time act seem arouse negligence indifference hope revive continue watch course suppose observe pain hope disappoint need glance countenance sure upright right minded boy year judge outward course fear fear _other_ respect go hill road think _same_ morning little brother come such serious heavy fault free blame _his_ misdoing natural guardian glad involve charge 
5,"""Let _me_ bear the punishment, sir, instead of him,"" said Eric, by a sudden impulse; ""for I misled him, and was there myself.""",let bear punishment sir say sudden impulse misl 
6,"Dr. Rowlands paced the room in deep sorrow. ""You, Williams! on the verge of the sixth form. Alas! I fear, from this, that the state of things among you is even worse than I had supposed.""",pace room deep sorrow verge sixth form fear state thing bad suppose 
7,Eric again hung his head.,hang head 
8,"""No; you have confessed the sin voluntarily, and therefore at present I shall not notice it; only, let me entreat you to beware. But I must turn to the other matter. What excuse have you for your intolerable conduct to Mr. Rose, who, as I know, has shown you from the first the most unusual and disinterested kindness?""",confess sin present notice let entreat beware turn other matter excuse have intolerable conduct know show first unusual disinterested kindness 
9,"""I cannot defend myself, sir. I was excited, and could not control my passion.""",defend sir excited control passion 
10,"""Then you must sit down here, and write an apology, which I shall make you read aloud before the whole school at twelve to-day.""",sit write apology make read whole school day 
11,"Eric, with trembling hand, wrote his apology, and Dr Rowlands glanced at it. ""Come to me again at twelve,"" he said.",tremble hand write apology glance come say 
12,"At twelve all the school were assembled, and Eric, pale and miserable, followed the Doctor into the great school-room. The masters stood at one end of the room, and among them Mr. Rose, who, however, appeared an indifferent and uninterested spectator of the transaction. Every eye was fixed on Eric, and every one pitied him.",school assemble pale miserable follow doctor great school room master stand end room appear indifferent uninterested spectator transaction eye fix one pity 
13,"""We are assembled,"" said Dr. Rowlands, ""for an act of justice. One of your number has insulted a master publicly, and is ashamed of his conduct, and has himself written the apology which he will read. I had intended to add a still severer punishment, but Mr. Rose has earnestly begged me not to do so, and I have succumbed to his wishes. Williams, read your apology.""",assemble say act justice number insult master ashamed conduct write apology read intend add severer punishment begg do succumb wish read apology 
14,"There was a dead hush, and Eric tried once or twice in vain to utter a word. At last, by a spasmodic effort, he regained his voice, and read, but in so low and nervous a tone, that not even those nearest him heard what he was saying.",be dead hush try vain utter word last spasmodic effort regain voice read low nervous tone near hear say 
15,"Dr. Rowlands took the paper from him. ""Owing,"" he said, ""to a very natural and pardonable emotion, the apology has been read in such a way that you could not have understood it. I will therefore read it myself. It is to this effect--",take paper owe say natural pardonable emotion apology read way understand read effect 
16,"""'I, Eric Williams, beg humbly and sincerely to apologise for my passionate and ungrateful insult to Mr. Rose.'",beg apologise passionate ungrateful insult 
17,"""You will understand that he was left quite free to choose his own expressions; and as he has acknowledged his shame and compunction for the act, I trust that none of you will be tempted to elevate him into a hero, for a folly which he himself so much regrets. This affair,--as I should wish all bad deeds to be after they have once been punished,--will now be forgiven, and I hope forgotten.""",understand leave free choose own expression acknowledge shame compunction act trust tempt elevate hero folly regret affair wish bad deed punish forgive hope forget 
