id,paragraph,tokens
1,CHAPTER 45. TIGER.,
2,"It was still very, very early in the morning, and the gipsy folk, tired from their march on the preceding day, slept.  There stood the conical, queer-shaped tents, four in number; at a little distance off grazed the donkeys and a couple of rough mules; at the door of the tents lay stretched out in profound repose two or three dogs.",morning gipsy folk tired march preced day sleep stand conical queer shape tent number little distance graze donkey couple rough mule door tent stretch profound repose dog 
3,"Annie dreaded the barking of the dogs, although she guessed that if they set up a noise, and a gipsy wife or man put out their heads in consequence, they would only desire the gipsy child to lie down and keep quiet.",dread barking dog guess set noise gipsy wife man put head consequence desire gipsy child lie keep quiet 
4,"She stood still for a moment--she was very anxious to prowl around the place and examine the ground while the gipsies still slept, but the watchful dogs deterred her.  She stood perfectly quiet behind the hedge-row, thinking hard.  Should she trust to a charm she knew she possessed, and venture into the encampment?  Annie had almost as great a fascination over dogs and cats as she had over children.  As a little child going to visit with her mother at strange houses, the watch-dogs never barked at her; on the contrary, they yielded to the charm which seemed to come from her little fingers as she patted their great heads. Slowly their tails would move backwards and forwards as she petted them, and even the most ferocious would look at her with affection.",stand moment anxious prowl place examine ground gipsie sleep watchful dog deterre stand quiet hedge row think trust charm know possess venture encampment have great fascination dog cat have child little child go visit mother strange house watch dog bark contrary yield charm seem come little finger patt great head tail move forward pett ferocious look affection 
5,"Annie wondered if the gipsy dogs would now allow her to approach without barking.  She felt that the chances were in her favour; she was dressed in gipsy garments, there would be nothing strange in her appearance, and if she could get near one of the dogs she knew that she could exercise the magic of her touch.",wonder gipsy dog allow approach bark feel chance favour dress gipsy garment be strange appearance get dog know exercise magic touch 
6,"Her object, then, was to approach one of the tents very, very quietly-- so softly that even the dog's ears should not detect the light footfall. If she could approach close enough to put her hand on the dog's neck all would be well.  She pulled off the gipsy maid's rough shoes, hid them in the grass where she could find them again, and came gingerly, step by step, nearer and nearer the principal tent.  At its entrance lay a ferocious-looking half-bred bull-dog.  Annie possessed that necessary accompaniment to courage--great outward calm; the greater the danger, the more cool and self-possessed did she become.  She was within a step or two of the tent when she trod accidentally on a small twig: it cracked, giving her foot a sharp pain, and, very slight as the sound was, causing the bull-dog to awake.  He raised his wicked face, saw the figure like his own people, and yet unlike, but a step or two away, and, uttering a low growl, sprang forward.",object approach tent dog ear detect light footfall approach put hand dog neck well pull gipsy maid rough shoe hide grass find come step step nearer principal tent entrance lay ferocious look half breed bull dog possess necessary accompaniment courage great outward calm great danger cool self possess become step tent trod small twig crack give foot sharp pain slight sound cause bull dog awake raise wicked face see figure own person step utter low growl spring 
7,"In the ordinary course of things this growl would have risen in volume and would have terminated in a volley of barking; but Annie was prepared: she went down on her knees, held out her arms, said, ""Poor fellow!"" in her own seductive voice, and the bull-dog fawned at her feet.  He licked one of her hands while she patted him gently with the other.",ordinary course thing growl rise volume terminate volley barking prepare go knee hold arm say poor fellow own seductive voice bull dog fawn foot lick hand patt other 
8,"""Come, poor fellow,"" she said then in a gentle tone, and Annie and the dog began to perambulate round the tents.",come poor fellow say gentle tone dog begin perambulate tent 
9,"The other dogs raised sleepy eyes, but seeing Tiger and the girl together, took no notice whatever, except by a thwack or two of their stumpy tails.  Annie was now looking not only at the tents, but for something else which Zillah, her nurse, had told her might be found near to many gipsy encampments.  This was a small subterranean passage, which generally led into a long-disused underground Danish fort.  Zillah had told her what uses the gipsies liked to make of these underground passages, and how they often chose those which had two entrances.  She told her that in this way they eluded the police, and were enabled successfully to hide the goods which they stole.  She had also described to her their great ingenuity in hiding the entrances to these underground retreats.",other dog raise sleepy eye see girl take notice thwack stumpy tail look tent else nurse tell find many gipsy encampment small subterranean passage lead long disuse underground danish fort tell use gipsie like make underground passage choose have entrance tell way elude police enable hide goods steal describe great ingenuity hide entrance underground retreat 
10,"Annie's idea now was that little Nan was hidden in one of these vaults, and she determined first to make sure of its existence, and then to venture herself into this underground region in search of the lost child.",idea little hide vault determine first make sure existence venture underground region search lose child 
