id,paragraph,tokens
1,CHAPTER XV. THE QUEEN'S WAND.,wand 
2,"  One, two, three, four; one, two, three, four;     'Tis still one, two, three, four.   Mellow and silvery are the tones,     But I wish the bells were more.",mellow silvery tone wish bell more 
3,  SOUTHEY.,
4," Mopsa woke: she was rather too big to be nursed, for she was the size of Jack, and looked like a sweet little girl of ten years, but she did not always behave like one; sometimes she spoke as wisely as a grown-up woman, and sometimes she changed again and seemed like a child.",wake big nurse size look sweet little girl year behave speak grow woman change seem child 
5,"Mopsa lifted up her head and pushed back her long hair: her coronet had fallen off while she was in the bed of reeds; and she said to the beautiful dame,--",lift head push long hair coronet fall bed reed say beautiful dame 
6,"""I am a queen now.""",queen 
7,"""Yes, my sweet Queen,"" answered the lady, ""I know you are.""",sweet answer lady know 
8,"""And you promise that you will be kind to me till I grow up,"" said Mopsa, ""and love me, and teach me how to reign?""",promise kind grow say love teach reign 
9,"""Yes,"" repeated the lady; ""and I will love you too, just as if you were a mortal and I your mother.""",repeat lady love mortal mother 
10,"""For I am only ten years old yet,"" said Mopsa, ""and the throne is too big for me to sit upon; but I am a queen."" And then she paused, and said, ""Is it three o'clock?""",year old say throne big sit queen pause say o'clock 
11,"As she spoke, the sweet, clear bell of the castle sounded three times, and then chimes began to play: they played such a joyous tune that it made everybody sing. The dame sang, the crowd of fairies sang, the boy who was Jack's double sang, and Mopsa sang,--only Jack was silent,--and this was the song:--",speak sweet clear bell castle sound time chime begin play play joyous tune make sing dame sing crowd fairy sing boy double sing sing silent song 
12,"  The prince shall to the chase again,   The dame has got her face again,   The king shall have his place again     Aneath the fairy dome.",prince chase dame get face king have place fairy dome 
13,"  And all the knights shall woo again,   And all the doves shall coo again,   And all the dreams come true again,     And Jack shall go home.",knight woo dove coo dream come true go 
14,"""We shall see about that!"" thought Jack to himself. And Mopsa, while she sang those last words, burst into tears, which Jack did not like to see; but all the fairies were so very glad, so joyous, and so delighted with her for having come to be their queen, that after a while she dried her eyes, and said to the wrong boy,--",see think sing last word burst tear like see fairy glad joyous delighted come queen while dry eye say wrong boy 
15,"""Jack, when I pulled the lining out of your pocket-book there was a silver fourpence in it.""",pull lining pocket book silver fourpence 
16,"""Yes,"" said the real Jack, ""and here it is.""",say real 
17,"""Is it real money?"" asked Mopsa. ""Are you sure you brought it with you all the way from your own country?""",real money ask sure bring way own country 
18,"""Yes,"" said Jack, ""quite sure.""",say sure 
19,"""Then, dear Jack,"" answered Mopsa, ""will you give it to me?""",dear answer give 
20,"""I will,"" said Jack, ""if you will send this boy away.""",say send boy 
21,"""How can I?"" answered Mopsa, surprised. ""Don't you know what happened when the door closed? Has nobody told you?""",answer surprise know happen door close tell 
22,"""I did not see any one after I got into the place,"" said Jack. ""There was no one to tell anything,--not even a fawn, nor the brown doe. I have only seen down here these fairy people, and this boy, and this lady.""",see one get place say be tell fawn brown doe see fairy person boy lady 
23,"""The lady is the brown doe,"" answered Mopsa; ""and this boy and the fairies were the fawns."" Jack was so astonished at this that he stared at the lady and the boy and the fairies with all his might.",lady brown doe answer boy fairy fawn astonished stare lady boy fairy 
24,"""The sun came shining in as I stepped inside,"" said Mopsa, ""and a long beam fell down from the fairy dome across my feet. Do you remember what the apple-woman told us,--how it was reported that the brown doe and her nation had a queen whom they shut up, and never let the sun shine on her? That was not a kind or true report, and yet it came from something that really happened.""",sun come shine step say long beam fall fairy dome foot remember apple woman tell report brown doe nation have queen shut let sun shine kind true report come happen 
25,"""Yes, I remember,"" said Jack; ""and if the sun did shine they were all to be turned into deer.""",remember say sun shine turn deer 
26,"""I dare not tell you all that story yet,"" said Mopsa; ""but, Jack, as the brown doe and all the fawns came up to greet me, and passed by turns into the sunbeam, they took their own forms, every one of them, because the spell was broken. They were to remain in the disguise of deer till a queen of alien birth should come to them against her will. I am a queen of alien birth, and did not I come against my will?""",tell story say brown doe fawn come greet pass turn sunbeam take own form spell break remain disguise deer queen alien birth come will queen alien birth come will 
27,"""Yes, to be sure,"" answered Jack. ""We thought all the time that we were running away.""",sure answer think time run 
28,"""If ever you come to Fairyland again,"" observed Mopsa, ""you can save yourself the trouble of trying to run away from the old mother.""",come observe save trouble try run old mother 
29,"""I shall not 'come,'"" answered Jack, ""because I shall not go,--not for a long while, at least. But the boy,--I want to know why this boy turned into another ME?""",come answer go long while least boy want know boy turn 
30,"""Because he is the heir, of course,"" answered Mopsa.",heir course answer 
31,"""But I don't see that this is any reason at all,"" said Jack.",see reason say 
32,"Mopsa laughed. ""That's because you don't know how to argue,"" she replied. ""Why, the thing is as plain as possible.""",laugh know argue reply thing plain possible 
33,"""It may be plain to you,"" persisted Jack, ""but it's no reason.""",plain persist reason 
34,"""No reason!"" repeated Mopsa, ""no reason! when I like you the best of anything in the world, and when I am come here to be queen? Of course, when the spell was broken he took exactly your form on that account; and very right too.""",reason repeat reason like good world come queen course spell break take form account right 
35,"""But why?"" asked Jack.",ask 
36,"Mopsa, however, was like other fairies in this respect,--that she knew all about Old Mother Fate, but not about causes and reasons. She believed, as we do in this world, that",other fairy respect know old cause reason believe do world 
37,"  That that is, is;",
38,but the fairies go further than this; they say:--,fairy go say 
39,"  That that is, is; and when it is, that is the reason that it is.",reason 
