id,paragraph,tokens
1,CHAPTER 9. THE NEVER BIRD,bird 
2,"The last sound Peter heard before he was quite alone were the mermaids retiring one by one to their bedchambers under the sea. He was too far away to hear their doors shut; but every door in the coral caves where they live rings a tiny bell when it opens or closes (as in all the nicest houses on the mainland), and he heard the bells.",last sound hear alone mermaid retire bedchamber sea hear door shut door coral cave live ring tiny bell open close nice house mainland hear bell 
3,"Steadily the waters rose till they were nibbling at his feet; and to pass the time until they made their final gulp, he watched the only thing on the lagoon. He thought it was a piece of floating paper, perhaps part of the kite, and wondered idly how long it would take to drift ashore.",water rise nibble foot pass time make final gulp watch only thing lagoon think piece float paper part kite wonder take drift 
4,"Presently he noticed as an odd thing that it was undoubtedly out upon the lagoon with some definite purpose, for it was fighting the tide, and sometimes winning; and when it won, Peter, always sympathetic to the weaker side, could not help clapping; it was such a gallant piece of paper.",notice odd thing lagoon definite purpose fight tide win win sympathetic weak side help clap gallant piece paper 
5,"It was not really a piece of paper; it was the Never bird, making desperate efforts to reach Peter on the nest. By working her wings, in a way she had learned since the nest fell into the water, she was able to some extent to guide her strange craft, but by the time Peter recognised her she was very exhausted. She had come to save him, to give him her nest, though there were eggs in it. I rather wonder at the bird, for though he had been nice to her, he had also sometimes tormented her. I can suppose only that, like Mrs. Darling and the rest of them, she was melted because he had all his first teeth.",piece paper never bird make desperate effort reach nest work wing way learn nest fall water able extent guide strange craft time recognise exhausted come save give nest be egg wonder bird nice torment suppose rest melt have first tooth 
6,"She called out to him what she had come for, and he called out to her what she was doing there; but of course neither of them understood the other’s language. In fanciful stories people can talk to the birds freely, and I wish for the moment I could pretend that this were such a story, and say that Peter replied intelligently to the Never bird; but truth is best, and I want to tell you only what really happened. Well, not only could they not understand each other, but they forgot their manners.",call come call do course understand other language fanciful story person talk bird wish moment pretend story say reply bird truth good want tell happen understand other forget manners 
7,"“I--want--you--to--get--into--the--nest,” the bird called, speaking as slowly and distinctly as possible, “and--then--you--can--drift--ashore, but--I--am--too--tired--to--bring--it--any--nearer--so--you--must--try to--swim--to--it.”",want get nest bird call speak possible drift try swim 
8,“What are you quacking about?” Peter answered. “Why don’t you let the nest drift as usual?”,quack answer let nest drift usual 
9,"“I--want--you--” the bird said, and repeated it all over.",want bird say repeat 
10,Then Peter tried slow and distinct.,try slow distinct 
11,“What--are--you--quacking--about?” and so on.,quacking 
12,The Never bird became irritated; they have very short tempers.,bird become irritated have short temper 
13,"“You dunderheaded little jay!” she screamed, “Why don’t you do as I tell you?”",dunderhead little jay scream do tell 
14,"Peter felt that she was calling him names, and at a venture he retorted hotly:",feel call name venture retort 
15,“So are you!”,
16,Then rather curiously they both snapped out the same remark:,snap same remark 
17,“Shut up!”,shut 
18,“Shut up!”,shut 
19,"Nevertheless the bird was determined to save him if she could, and by one last mighty effort she propelled the nest against the rock. Then up she flew; deserting her eggs, so as to make her meaning clear.",bird determined save last mighty effort propel nest rock fly desert egg make meaning clear 
20,"Then at last he understood, and clutched the nest and waved his thanks to the bird as she fluttered overhead. It was not to receive his thanks, however, that she hung there in the sky; it was not even to watch him get into the nest; it was to see what he did with her eggs.",last understand clutch nest wave thanks bird flutter receive thanks hang sky watch get nest see do egg 
