id,paragraph,tokens
1,CHAPTER XXXV. PRISSY'S COMPROMISE.,prissy compromise 
2," After the turmoil and excitement of the notably adventurous days which ended with the capture of the castle, the succeeding weeks dragged strangely. The holidays were dwindling as quickly as the last grains of sand in an hourglass, and there was an uneasy feeling in the air that the end of old and the beginning of new things were alike at hand.",turmoil excitement adventurous day end capture castle succeed week drag holiday dwindle last grain sand hourglass be uneasy feeling air end old beginning new thing alike hand 
3,"Mr. Picton Smith returned from London the day after the great battle. That afternoon he was closeted for a long time with Mr. Burnham, but not even the venturesome Sir Toady Lion on his hands and knees, could overhear what the two gentlemen had to say to each other. At all events Mr. Smith did not this time attempt to force any confession from the active combatants. His failure on a former occasion had been complete enough, and he had no desire once more to confess himself worsted by Hugh John's determination to abjure all that savoured even remotely of the ""dasht-mean.""",return day great battle afternoon closet long time venturesome hand knee overhear gentleman have say other event time attempt force confession active combatant failure former occasion complete have desire more confess worst determination abjure savoure dasht mean 
4,"But it is certain that the Smoutchy ringleaders were not further punished, and Mr. Smith took no steps to enforce the interdict which he had obtained against trespassers on the castle island.",certain ringleader punish take step enforce interdict obtain trespasser castle island 
5,"For it was about this time that Prissy, having taken a great deal of trouble to understand all the bearings of the case, at last, with a brave heart, went and knocked at her father's study door.",time take great deal trouble understand bearing case last brave heart go knock father study door 
6,"""Come in,"" said the deep grave voice instantly, sending a thrill through the closed door, which made her tremble and rather wish that she had not come.",come say deep grave voice send thrill close door make tremble wish come 
7,"""Saint Catherine of Siena would not have been afraid,"" she murmured to herself, and forthwith opened the door.",afraid murmure open door 
8,"""Well, little girl, what is it? What can I do for you?"" said her father, smiling upon her; for he had heard of her ambassadorial picnic to the Smoutchies, and perhaps his daughter's trustful gentleness had made him a little ashamed of his own severity.",little girl do say father smile hear ambassadorial picnic daughter trustful gentleness make little ashamed own severity 
9,"Prissy stood nerving herself to speak the words which were in her heart. She had seen Peace and kindly Concord bless her mission from afar; and now, like Paul before King Agrippa, she would not be unfaithful to the heavenly vision.",prissy stand nerve speak word heart see bless mission unfaithful heavenly vision 
10,"""Father,"" she said at last, ""you don't really want to keep people out of the castle altogether, do you?""",father say last want keep person castle 
11,"""Certainly not, if they behave themselves,"" said her father, ""but the mischief is that they don't.""",behave say father mischief 
12,"""But suppose, father, that there was some one always there to see that they did behave, would you mind?""",suppose father be one see behave mind 
13,"""Of course not,"" replied her father, ""but you know, Prissy, I can't afford to keep a man down on the island to see that sixpenny trippers don't pull down my castle stone by stone, or break their own necks by falling into the dungeon.""",course reply father know afford keep man island see sixpenny tripper pull castle stone stone break own neck fall dungeon 
14,"Prissy thought a little while, and then tried a new tack.",prissy think little while try new tack 
15,"""Father""--she went a little nearer to him and stroked the cuff of his coat-sleeve--""does the land beyond the bridge belong to you?""",father go little stroke cuff coat sleeve land bridge belong 
16,"Mr. Picton Smith moved away his hand. Her mother used to do just that, and somehow the memory hurt. Nevertheless, all unconsciously, the touch of the child's hand softened him.",move hand mother use do memory hurt touch child hand soften 
17,"""No, Prissy,"" he said wonderingly, ""but what do you know about such things?""",prissy say know such thing 
