id,paragraph,tokens
1,CHAPTER XIV.,
2,,
3,"     To thee, dear maid, each kindly wile        Was known, that elder sisters know,      To check the unseasonable smile,        With warning hand and serious brow.",dear maid wile know elder sister know check unseasonable smile warning hand serious brow 
4,"     From dream to dream with her to rove,        Like fairy nurse with hermit child;      Teach her to think, to pray, to love,        Make grief less bitter, joy less wild.                           LINES ON A MONUMENT AT LICHFIELD.",dream dream reve fairy nurse hermit child teach think pray love make grief bitter joy wild line monument 
5," Sir Matthew Fleet’s visit seemed like a turning-point with the May family, rousing and giving them revived hopes. Norman began to shake off his extreme languor and depression, the doctor was relieved from much of the wearing suffering from his hurt, and his despondency as to Margaret’s ultimate recovery had been driven away. The experiment of taking her up succeeded so well, that on Sunday she was fully attired, “fit to receive company.” As she lay on the sofa there seemed an advance toward recovery. Much sweet coquetry was expended in trying to look her best for her father; and her best was very well, for though the brilliant bloom of health was gone, her cheeks had not lost their pretty rounded contour, and still had some rosiness, while her large bright blue eyes smiled and sparkled. A screen shut out the rest of the room, making a sort of little parlour round the fire, where sundry of the family were visiting her after coming home from church in the afternoon. Ethel was in a vehement state of indignation at what had that day happened at school. “Did you ever hear anything like it! When the point was, to teach the poor things to be Christians, to turn them back, because their hair was not regulation length!”",visit seem turning point family rouse give revive hope begin shake extreme languor depression doctor relieve much wear suffering hurt despondency ultimate recovery drive experiment take succeed attire fit receive company lay sofa seem advance recovery much sweet coquetry expend try look good father good brilliant bloom health gone cheek lose round contour have rosiness large bright blue eye smile sparkle screen shut rest room make sort little parlour fire sundry family visit come church afternoon vehement state indignation have day happen school hear point teach poor thing turn hair regulation length 
6,"“What’s that! Who did?” said Dr. May, coming in from his own room, where he had heard a few words.",say come own room hear few word 
7,“Mrs. Ledwich. She sent back three of the Cocksmoor children this morning. It seems she warned them last Sunday without saying a word to us.”,send child morning seem warn last say word 
8,“Sent them back from church!” said the doctor.,send church say doctor 
9,"“Not exactly from church,” said Margaret.",church say 
10,"“It is the same in effect,” said Ethel, “to turn them from school; for if they did try to go alone, the pew-openers would drive them out.”",same effect say turn school try go pew opener drive 
11,"“It is a wretched state of things!” said Dr. May, who never wanted much provocation to begin storming about parish affairs. “When I am churchwarden again, I’ll see what can be done about the seats; but it’s no sort of use, while Ramsden goes on as he does.”",wretched state thing say want much provocation begin storm parish affair churchwarden see do seat sort use go 
12,"“Now my poor children are done for!” said Ethel. “They will never come again. And it’s horrid, papa; there are lots of town children who wear immense long plaits of hair, and Mrs. Ledwich never interferes with them. It is entirely to drive the poor Cocksmoor ones away--for nothing else, and all out of Fanny Anderson’s chatter.”",poor child do say come horrid papa be lot town child wear immense long plait hair interfere drive poor one else chatter 
13,"“Ethel, my dear,” said Margaret pleadingly.",dear say 
