id,paragraph,tokens
1,CHAPTER XVI.,
2," Many weeks now passed on tranquilly and without any marked event. The poor widow Barlow and her family had been frequently visited. Mr. Howard had been liberal in rendering her assistance, and Leila and her cousins had employed many of their leisure hours in working for the children, who were now comfortably clothed, and the elder ones put to school. Matilda had most cheerfully contributed her share, both in money and in work, and Mrs. Roberts gave a favourable report of her general improvement; her constant association with Selina and Leila was certainly producing a favourable effect on her character, but she was still easily misled by bad example, and often unprepared to meet the hour of trial; present gratification was generally yielded to, and though in most cases deep repentance followed, her feelings were as yet stronger than her principles, and the many good resolutions made in the hour of sorrow too often gave way before fresh temptation.",many week pass tranquilly mark event poor widow family visit liberal rendering assistance cousin employ many leisure hour work child cloth elder one put school contribute share money work give favourable report general improvement constant association produce favourable effect character misl bad example unprepared meet hour trial present gratification yield most case deep repentance follow feeling strong principle many good resolution make hour sorrow give way fresh temptation 
3,"It was now nearly Midsummer; the precious seeds had not only sprung up into three healthy plants, but each plant presented flower-buds of promising appearance. The old gardener, however, would not hear of their being transplanted into separate pots till the autumn, assuring Leila that were he to do so sooner it would prevent the flower-buds from opening, and in every way retard the growth of the plant. This was a disappointment; but she consoled herself by having the flower-pot removed into her own room and placed on a flower-stand before the window, that she might watch the opening of the blossoms, having resolved to gather the first-blown flower for Mrs. Herbert.",precious seed spring healthy plant plant present flower bud promising appearance old gardener hear transplant separate pot autumn assure do prevent flower bud opening way retard growth plant disappointment console have flower pot remove own room place flower stand window watch opening blossom resolve gather first blow flower 
4,"Mr. and Mrs. Stanley, with Selina and Matilda, were now passing a few days at Woodlands, and Leila had obtained permission from her papa to invite Lydia Mildmay to spend the following day with them, as it was Matilda’s birthday, and she knew it would give her pleasure.",pass few day obtain permission papa invite spend follow day birthday know give pleasure 
5,"A brilliant sun awoke the sisters at an early hour, yet they found that Leila must have already visited them, for their pretty white bed was strewed with fresh flowers. The dew of the morning was still upon them, and Matilda thought no flowers before had ever smelt so sweet; she sprang up to rush into Leila’s room to thank her, when her steps were arrested by seeing a little table placed by her bed-side, over which a covering of embroidered muslin was thrown.",brilliant sun awoke sister early hour find visit pretty white bed strew fresh flower dew morning think flower smell sweet spring rush room thank step arrest see little table place bed side covering embroider muslin throw 
6,"“This is Cousin Leila again,” she exclaimed, as she hastily lifted the white drapery, which proved to be an embroidered apron, worked by Leila for this happy occasion. On the table was placed a pretty little writing-desk, a present from her papa and mamma, a case in mother-of-pearl, with pens, pencil, sealing-wax, &c., from her Uncle Herbert, and a beautiful purse worked by Selina. Matilda was in ecstasies; how she got dressed she never very well knew; she had no distinct remembrance but of being half smothered with heat from being closely wrapped up in a shawl and carried back to her room by Nurse, who looked unutterable things. How she longed for twelve o’clock, the hour at which her friend was to arrive; for to show all those beauties to Lydia Mildmay would be such a renewal of her pleasure!",cousin exclaim lift white drapery prove embroider apron work happy occasion table place little writing desk present papa mamma case mother pearl pen pencil sealing wax &c. beautiful purse work ecstasie dress know have distinct remembrance half smother heat wrap shawl carry room look unutterable thing long o'clock hour friend arrive show beauty renewal pleasure 
7,"Twelve o’clock came at last; but Matilda was disappointed when Lydia saw her pretty bed, (for Matilda had carefully preserved the flowers upon it,) she only shrugged her shoulders, exclaiming, “How vastly poetical we are.” And though she said all that was civil when she saw the presents, her admiration fell far short of what had been expected; and all, that but the moment before had appeared so beautiful in Matilda’s eyes, fell considerably in her estimation, when Lydia, with an affected air of indifference, observed, “This seems a day for showing presents, so perhaps you would like to see a little trifle which my godmother presented to me some little time ago; at first I thought it rather pretty, though now I don’t think much of it;” and she took from her reticule a beautiful little _etui_ of the most finished workmanship. It was a walnut-shell, bound and lined with gold, containing scissors, bodkin, and thimble, with small tablets of mother-of-pearl, and a gold pencil-case with an amethyst top. Matilda gazed in speechless admiration. If Lydia’s intention was to mortify her, she might have been satisfied with the look with which Matilda now contemplated all that had before given her so much pleasure; but after a little time she rallied again, and whispering to Leila that if her presents were not quite so beautiful, they were at least far more useful, she quite brightened up, and proposed that they should go into the conservatory to visit the parrots, and then into the garden.",o'clock come last disappoint see pretty bed preserve flower shrugg shoulder exclaim poetical say civil see present admiration fall short expect moment appear beautiful eye fall estimation affect air indifference observe seem day show present like see little trifle godmother present little time first think pretty think much take reticule beautiful little _etui_ finish workmanship walnut shell bind line gold contain scissors bodkin thimble small tablet mother pearl gold pencil case amethyst top gaze speechless admiration intention mortify satisfy look contemplate give much pleasure little time rally whisper present beautiful least useful brighten propose go conservatory visit parrot garden 
8,"The day seemed to pass very pleasantly to all; for though Lydia and Matilda were always going off by themselves, the hours never seemed long when Selina and Leila were together. Immediately after dinner the carriage was sent for. Lydia, to convey her home, as there was a large dinner party, and her mamma wished her to be present in the drawing-room. Matilda seemed quite unhappy in parting with her; indeed, having this intelligence communicated to her just as they were sitting down to dinner seemed quite to overset her. She held her hand at parting, and looked anxiously up in her face, then followed her a few steps as she was leaving the room, and for some minutes they whispered together. When Matilda returned, Leila observed that her eyes were full of tears. She went up to her, and took her kindly by the hand, but Matilda hastily pushed her away, and ran out of the room.",day seem pass go hour seem dinner carriage send convey home be large dinner party mamma wish present draw room seem unhappy part have intelligence communicate sit dinner seem overset hold hand parting look face follow few step leave room minute whisper return observe eye full tear go take hand push run room 
9,"“What can be the matter with Matilda?” Leila inquired; “did you observe, Selina, she appeared quite angry with me? Do you think it is only that she is sorry Lydia has gone away, or have I done any thing to offend her? Should I go and ask her, do you think?”",matter inquire observe appear angry think sorry go do thing offend go ask think 
10,"“No, Leila, I think you had better not. You have done nothing to make her angry. I am sure it is not that. Matilda is never the better of being alone with Lydia Mildmay; I am quite sorry now we left them so much together; but I so dislike appearing to watch them; I fear something has happened, for I know the expression of Matilda’s face so well--it was not only at the moment of parting she was so much overset. Did you not observe her at dinner?”",think have good do make angry sure good alone sorry leave dislike appear watch fear happen know expression face moment part overset observe dinner 
11,"“No, I did not look at her much, but I think she was in good spirits then; I remember now she laughed two or three times.”",look much think good spirit remember laugh time 
